FECHA	HORA	PM2.5	NO	NO2	PM10	NOx
31/01/2023	15	9	15	38	19	61
31/01/2023	16	10	14	39	20	61
31/01/2023	17	12	22	56	23	89
31/01/2023	18	14	31	71	24	118
31/01/2023	19	18	102	111	39	268
31/01/2023	20	26	123	108	51	297
31/01/2023	21	34	136	103	65	311
31/01/2023	22	36	66	79	56	180
31/01/2023	23	31	22	63	46	96
01/02/2023	00	25	9	48	38	61
01/02/2023	01	20	3	32	31	37
01/02/2023	02	15	2	23	25	26
01/02/2023	03	13	1	27	23	29
01/02/2023	04	11	3	24	22	28
01/02/2023	05	12	14	47	23	67
01/02/2023	06	12	35	59	27	112
01/02/2023	07	12	95	76	33	222
01/02/2023	08	17	131	82	51	283
01/02/2023	09	20	122	78	60	265
01/02/2023	10	16	62	57	48	151
01/02/2023	11	14	30	50	34	95
01/02/2023	12	19	31	53	44	99
01/02/2023	13	17	24	49	32	85
01/02/2023	14	16	23	44	31	79
01/02/2023	15	13	18	40	23	66
01/02/2023	16	16	17	46	28	72
01/02/2023	17	17	25	64	28	102
01/02/2023	18	20	27	73	31	114
01/02/2023	19	25	104	114	49	273
01/02/2023	20	29	157	121	59	361
01/02/2023	21	39	135	105	68	311
01/02/2023	22	44	48	83	59	156
01/02/2023	23	39	16	54	51	79
02/02/2023	00	32	7	44	41	55
02/02/2023	01	27	3	32	35	37
02/02/2023	02	25	6	28	33	36
02/02/2023	03	25	2	26	31	29
02/02/2023	04	22	2	23	28	25
02/02/2023	05	23	11	38	32	55
02/02/2023	06	21	29	51	31	95
02/02/2023	07	21	73	66	36	178
02/02/2023	08	22	105	75	48	235
02/02/2023	09	25	85	66	62	197
02/02/2023	10	30	42	55	74	120
02/02/2023	11	27	32	52	49	101
02/02/2023	12	22	26	51	43	92
02/02/2023	13	18	25	51	37	88
02/02/2023	14	16	25	57	33	95
02/02/2023	15	13	28	49	27	92
02/02/2023	16	10	15	42	22	64
02/02/2023	17	10	13	59	27	79
02/02/2023	18	13	47	99	36	172
02/02/2023	19	24	59	108	70	198
02/02/2023	20	30	56	100	59	186
02/02/2023	21	30	122	102	54	289
02/02/2023	22	33	114	100	61	275
02/02/2023	23	34	65	86	55	186
03/02/2023	00	35	25	62	56	100
03/02/2023	01	22	11	46	38	63
03/02/2023	02	15	2	30	26	33
03/02/2023	03	16	3	34	26	39
03/02/2023	04	13	13	46	22	67
03/02/2023	05	16	46	64	33	134
03/02/2023	06	13	66	68	29	170
03/02/2023	07	12	138	91	35	302
03/02/2023	08	13	126	81	48	274
03/02/2023	09	12	46	49	44	119
03/02/2023	10	15	31	43	40	91
03/02/2023	11	15	29	45	45	89
03/02/2023	12	13	23	43	34	78
03/02/2023	13	16	24	50	36	87
03/02/2023	14	15	17	38	27	64
03/02/2023	15	15	11	36	26	54
03/02/2023	16	15	14	42	28	62
03/02/2023	17	15	19	51	31	79
03/02/2023	18	18	30	85	39	132
03/02/2023	19	22	58	108	46	197
03/02/2023	20	27	161	127	68	374
03/02/2023	21	35	221	131	74	470
03/02/2023	22	43	120	100	78	284
03/02/2023	23	38	38	78	66	136
04/02/2023	00	31	15	62	48	85
04/02/2023	01	31	14	58	47	80
04/02/2023	02	26	9	58	39	72
04/02/2023	03	18	8	44	30	56
04/02/2023	04	14	2	40	24	43
04/02/2023	05	13	10	54	26	70
04/02/2023	06	11	22	66	25	100
04/02/2023	07	9	60	82	30	174
04/02/2023	08	10	29	72	35	116
04/02/2023	09	19	78	82	43	201
04/02/2023	10	16	56	77	42	163
04/02/2023	11	14	30	58	34	105
04/02/2023	12	9	24	49	23	87
04/02/2023	13	9	15	45	23	68
04/02/2023	14	8	12	40	19	59
04/02/2023	15	7	13	38	18	58
04/02/2023	16	6	16	55	17	80
04/02/2023	17	6	24	72	24	109
04/02/2023	18	11	114	124	47	299
04/02/2023	19	15	178	134	44	407
04/02/2023	20	23	217	136	64	468
04/02/2023	21	25	50	90	50	167
04/02/2023	22	22	45	81	44	150
04/02/2023	23	22	42	76	43	141
05/02/2023	00	26	57	77	48	164
05/02/2023	01	23	13	55	38	75
05/02/2023	02	12	2	29	20	32
05/02/2023	03	19	4	40	30	46
05/02/2023	04	20	4	38	29	44
05/02/2023	05	12	12	44	22	63
05/02/2023	06	10	14	55	19	76
05/02/2023	07	8	21	61	20	93
05/02/2023	08	8	17	52	21	77
05/02/2023	09	7	13	36	18	56
05/02/2023	10	9	11	30	20	48
05/02/2023	11	9	13	27	24	47
05/02/2023	12	9	7	18	23	28
05/02/2023	13	10	7	21	21	32
05/02/2023	14	10	8	22	20	34
05/02/2023	15	10	6	17	20	26
05/02/2023	16	11	9	35	23	48
05/02/2023	17	16	9	38	29	52
05/02/2023	18	13	9	38	27	52
05/02/2023	19	12	38	82	31	140
05/02/2023	20	16	61	92	39	185
05/02/2023	21	25	79	88	46	209
05/02/2023	22	37	49	73	54	148
05/02/2023	23	41	26	61	54	100
06/02/2023	00	36	24	47	49	84
06/02/2023	01	29	5	33	42	40
06/02/2023	02	23	3	23	37	28
06/02/2023	03	21	6	30	29	39
06/02/2023	04	18	3	26	28	30
06/02/2023	05	15	12	36	26	54
06/02/2023	06	13	22	42	22	77
06/02/2023	07	17	63	65	38	163
06/02/2023	08	18	139	77	52	289
06/02/2023	09	17	103	73	56	231
06/02/2023	10	14	14	38	73	59
06/02/2023	11	10	15	38	39	61
06/02/2023	12	7	15	38	13	61
06/02/2023	13	5	14	32	11	53
06/02/2023	14	5	19	40	9	69
06/02/2023	15	4	33	56	5	105
06/02/2023	16	3	38	58	6	116
06/02/2023	17	5	31	53	9	100
06/02/2023	18	6	26	53	12	92
06/02/2023	19	7	15	42	12	64
06/02/2023	20	7	22	48	12	82
06/02/2023	21	6	10	33	11	48
06/02/2023	22	7	6	27	11	36
06/02/2023	23	6	2	14	10	17
07/02/2023	00	6	1	11	11	13
07/02/2023	01	6	2	12	11	15
07/02/2023	02	5	1	10	9	12
07/02/2023	03	5	1	10	7	12
07/02/2023	04	6	2	18	8	22
07/02/2023	05	7	15	42	14	65
07/02/2023	06	8	49	73	16	148
07/02/2023	07	10	106	83	23	245
07/02/2023	08	13	145	91	33	313
07/02/2023	09	13	92	89	38	230
07/02/2023	10	10	25	53	27	91
07/02/2023	11	12	15	39	31	63
07/02/2023	12	10	15	28	24	52
07/02/2023	13	8	12	24	19	43
07/02/2023	14	10	12	26	21	45
07/02/2023	15	10	14	29	23	51
07/02/2023	16	8	10	27	19	42
07/02/2023	17	9	16	41	20	66
07/02/2023	18	12	19	56	28	86
07/02/2023	19	12	18	55	30	83
07/02/2023	20	13	35	68	31	121
07/02/2023	21	17	24	63	36	100
07/02/2023	22	23	27	69	40	109
07/02/2023	23	27	21	60	40	92
08/02/2023	00	20	3	28	31	33
08/02/2023	01	19	2	19	27	21
08/02/2023	02	13	1	16	19	18
08/02/2023	03	11	7	18	16	28
08/02/2023	04	10	2	17	14	20
08/02/2023	05	2	5	24	5	31
08/02/2023	06	2	10	33	4	48
08/02/2023	07	2	57	71	4	159
08/02/2023	08	3	56	75	6	161
08/02/2023	09	4	49	66	7	141
08/02/2023	10	4	12	31	5	48
08/02/2023	11	4	13	33	5	53
08/02/2023	12	5	15	36	8	59
08/02/2023	13	9	16	36	15	60
08/02/2023	14	7	14	32	9	53
08/02/2023	15	7	16	37	11	61
08/02/2023	16	8	13	36	14	55
08/02/2023	17	7	13	37	11	57
08/02/2023	18	6	17	41	10	68
08/02/2023	19	6	25	58	9	96
08/02/2023	20	8	12	40	14	59
08/02/2023	21	8	13	40	13	60
08/02/2023	22	5	8	32	8	45
08/02/2023	23	6	6	36	8	45
09/02/2023	00	7	4	31	11	36
09/02/2023	01	6	2	15	9	18
09/02/2023	02	5	1	10	8	12
09/02/2023	03	3	1	8	5	10
09/02/2023	04	3	1	8	4	10
09/02/2023	05	4	6	29	8	39
09/02/2023	06	4	19	48	6	77
09/02/2023	07	4	63	76	6	172
09/02/2023	08	5	74	82	9	196
09/02/2023	09	5	46	69	10	140
09/02/2023	10	8	24	48	17	84
09/02/2023	11	8	16	33	20	57
09/02/2023	12	9	12	24	22	42
09/02/2023	13	10	13	29	23	49
09/02/2023	14	9	10	28	22	44
09/02/2023	15	11	11	32	24	49
09/02/2023	16	10	11	33	23	49
09/02/2023	17	10	17	45	24	70
09/02/2023	18	9	14	53	22	74
09/02/2023	19	8	14	54	20	76
09/02/2023	20	9	16	59	22	83
09/02/2023	21	10	16	54	24	79
09/02/2023	22	11	13	55	20	74
09/02/2023	23	12	10	57	22	73
10/02/2023	00	12	8	48	19	61
10/02/2023	01	12	4	33	19	38
10/02/2023	02	15	1	22	20	23
10/02/2023	03	13	2	21	16	23
10/02/2023	04	11	2	20	15	23
10/02/2023	05	10	7	27	15	38
10/02/2023	06	13	48	49	24	122
10/02/2023	07	15	94	63	30	208
10/02/2023	08	19	173	76	43	341
10/02/2023	09	21	149	74	50	302
10/02/2023	10	17	53	51	33	132
10/02/2023	11	14	27	44	26	85
10/02/2023	12	12	23	38	22	74
10/02/2023	13	10	16	34	19	59
10/02/2023	14	12	17	41	22	66
10/02/2023	15	11	14	43	22	65
10/02/2023	16	11	14	45	23	67
10/02/2023	17	10	23	57	21	92
10/02/2023	18	12	34	86	27	138
10/02/2023	19	19	160	119	48	364
10/02/2023	20	24	158	116	56	358
10/02/2023	21	30	157	107	61	348
10/02/2023	22	43	104	89	68	248
10/02/2023	23	36	33	63	49	114
11/02/2023	00	31	6	31	39	40
11/02/2023	01	19	2	20	24	24
11/02/2023	02	16	2	16	20	19
11/02/2023	03	11	2	15	16	17
11/02/2023	04	11	2	14	15	17
11/02/2023	05	11	2	17	14	20
11/02/2023	06	11	3	21	15	26
11/02/2023	07	12	5	29	16	36
11/02/2023	08	11	15	43	18	66
11/02/2023	09	11	20	35	19	66
11/02/2023	10	13	30	49	23	95
11/02/2023	11	14	23	49	24	84
11/02/2023	12	13	16	38	22	62
11/02/2023	13	9	10	26	16	40
11/02/2023	14	10	9	26	17	39
11/02/2023	15	9	6	23	15	32
11/02/2023	16	7	5	23	10	30
11/02/2023	17	7	7	33	12	44
11/02/2023	18	8	11	45	15	61
11/02/2023	19	11	27	96	23	137
11/02/2023	20	16	110	123	35	293
11/02/2023	21	24	114	116	49	290
11/02/2023	22	33	90	97	52	234
11/02/2023	23	40	53	79	54	160
12/02/2023	00	36	33	68	47	118
12/02/2023	01	28	7	45	35	56
12/02/2023	02	24	7	37	29	48
12/02/2023	03	17	2	17	21	20
12/02/2023	04	14	2	16	17	20
12/02/2023	05	12	1	16	15	19
12/02/2023	06	11	2	24	14	27
12/02/2023	07	11	4	24	14	29
12/02/2023	08	11	7	37	16	48
12/02/2023	09	11	7	31	16	42
12/02/2023	10	12	9	31	16	45
12/02/2023	11	13	8	25	19	38
12/02/2023	12	13	6	27	18	36
12/02/2023	13	13	6	28	18	38
12/02/2023	14	11	6	26	17	35
12/02/2023	15	10	4	20	13	25
12/02/2023	16	9	6	28	13	38
12/02/2023	17	9	6	36	14	46
12/02/2023	18	11	8	50	18	62
12/02/2023	19	14	27	99	27	140
12/02/2023	20	19	70	113	36	220
12/02/2023	21	26	100	105	43	259
12/02/2023	22	39	86	88	55	220
12/02/2023	23	41	12	62	50	80
13/02/2023	00	30	9	37	38	51
13/02/2023	01	24	2	28	33	31
13/02/2023	02	19	2	22	27	26
13/02/2023	03	17	1	21	26	24
13/02/2023	04	15	8	24	22	36
13/02/2023	05	13	6	34	22	44
13/02/2023	06	14	17	49	25	75
13/02/2023	07	14	57	63	26	150
13/02/2023	08	14	61	60	26	153
13/02/2023	09	14	56	58	29	144
13/02/2023	10	15	28	43	30	86
14/02/2023	14	12	18	43	20	70
14/02/2023	15	13	15	47	22	69
14/02/2023	16	13	11	46	21	62
14/02/2023	17	11	12	50	19	69
14/02/2023	18	12	15	60	19	83
14/02/2023	19	14	18	65	22	93
14/02/2023	20	10	15	59	19	82
14/02/2023	21	14	28	67	25	110
14/02/2023	22	19	13	56	31	76
14/02/2023	23	16	3	33	23	38
15/02/2023	00	12	4	33	19	39
15/02/2023	01	12	2	27	18	31
15/02/2023	02	11	2	19	16	21
15/02/2023	03	12	2	26	17	30
15/02/2023	04	14	6	32	19	41
15/02/2023	05	20	19	51	28	80
15/02/2023	06	21	87	76	34	209
15/02/2023	07	22	206	97	43	412
15/02/2023	08	26	191	98	60	391
15/02/2023	09	24	134	94	59	299
15/02/2023	10	17	37	67	38	123
15/02/2023	11	13	12	36	23	54
15/02/2023	12	12	14	33	21	54
15/02/2023	13	11	12	32	22	50
15/02/2023	14	11	13	35	19	55
15/02/2023	15	10	10	32	22	47
15/02/2023	16	9	11	38	18	55
15/02/2023	17	8	19	47	18	75
15/02/2023	18	9	19	66	17	95
15/02/2023	19	10	23	81	22	115
15/02/2023	20	10	22	90	24	124
15/02/2023	21	15	48	104	36	178
15/02/2023	22	21	64	98	41	195
15/02/2023	23	30	42	81	44	145
16/02/2023	00	32	12	66	41	85
16/02/2023	01	28	8	53	37	65
16/02/2023	02	26	4	44	34	49
16/02/2023	03	22	2	25	27	29
16/02/2023	04	19	2	22	25	26
16/02/2023	05	19	5	22	25	29
16/02/2023	06	21	24	41	28	78
16/02/2023	07	23	89	67	37	204
16/02/2023	08	26	118	70	50	250
16/02/2023	09	24	94	70	51	214
16/02/2023	10	29	66	67	59	167
16/02/2023	11	35	47	61	61	132
16/02/2023	12	29	28	55	45	98
16/02/2023	13	29	22	51	45	85
16/02/2023	14	15	16	37	24	62
16/02/2023	15	12	12	33	19	51
16/02/2023	16	12	12	41	20	59
16/02/2023	17	9	10	40	16	56
16/02/2023	18	11	22	70	20	103
16/02/2023	19	15	40	102	31	164
16/02/2023	20	19	55	105	38	188
16/02/2023	21	24	99	112	49	263
16/02/2023	22	31	151	109	61	339
16/02/2023	23	34	56	76	51	163
17/02/2023	00	31	16	50	44	74
17/02/2023	01	29	4	30	37	36
17/02/2023	02	24	3	28	30	33
17/02/2023	03	22	5	40	30	47
17/02/2023	04	19	4	26	27	33
17/02/2023	05	18	12	36	26	55
17/02/2023	06	21	41	54	32	116
17/02/2023	07	22	96	67	42	214
17/02/2023	08	24	90	64	46	202
17/02/2023	09	32	109	70	69	238
17/02/2023	10	27	56	55	58	140
17/02/2023	11	21	31	42	37	89
17/02/2023	12	15	12	30	25	49
17/02/2023	13	17	26	40	32	79
17/02/2023	14	16	23	48	30	84
17/02/2023	15	8	16	46	17	71
17/02/2023	16	9	15	44	20	66
17/02/2023	17	12	22	72	26	106
17/02/2023	18	20	14	66	32	88
17/02/2023	19	27	25	96	41	134
17/02/2023	20	32	53	113	53	194
17/02/2023	21	44	115	118	73	295
17/02/2023	22	47	97	102	75	251
17/02/2023	23	51	25	74	66	112
18/02/2023	00	33	17	58	44	85
18/02/2023	01	25	13	53	36	73
18/02/2023	02	17	2	32	26	35
18/02/2023	03	16	2	33	23	35
18/02/2023	04	19	2	36	30	39
18/02/2023	05	14	6	38	24	47
18/02/2023	06	13	4	45	21	51
18/02/2023	07	13	14	57	24	78
18/02/2023	08	12	17	54	23	79
18/02/2023	09	13	30	59	27	104
18/02/2023	10	13	22	51	25	85
18/02/2023	11	16	19	45	28	74
18/02/2023	12	19	17	45	33	70
18/02/2023	13	15	8	29	24	41
18/02/2023	14	16	10	35	26	50
18/02/2023	15	17	4	26	26	32
18/02/2023	16	16	6	32	24	40
18/02/2023	17	18	9	44	30	57
18/02/2023	18	23	11	61	36	77
18/02/2023	19	23	14	77	36	99
18/02/2023	20	28	86	117	49	248
18/02/2023	21	39	99	111	66	263
18/02/2023	22	50	88	98	73	232
18/02/2023	23	53	77	84	70	202
19/02/2023	00	52	45	70	69	140
19/02/2023	01	47	30	61	61	106
19/02/2023	02	42	15	52	53	75
19/02/2023	03	43	36	55	57	110
19/02/2023	04	37	20	46	47	76
19/02/2023	05	29	9	37	37	50
19/02/2023	06	24	18	44	38	71
19/02/2023	07	19	25	50	29	88
19/02/2023	08	14	20	41	25	71
19/02/2023	09	16	21	38	30	70
19/02/2023	10	22	20	39	42	70
19/02/2023	11	23	11	32	40	49
19/02/2023	12	21	10	33	36	49
19/02/2023	13	15	6	25	28	33
19/02/2023	14	14	9	34	25	46
19/02/2023	15	16	15	52	26	74
19/02/2023	16	16	10	48	27	64
19/02/2023	17	16	10	54	26	69
19/02/2023	18	22	22	97	35	129
19/02/2023	19	24	7	61	36	71
19/02/2023	20	26	28	91	39	133
19/02/2023	21	31	74	105	49	219
19/02/2023	22	40	81	95	61	220
19/02/2023	23	45	44	77	59	145
20/02/2023	00	41	17	60	57	87
20/02/2023	01	36	7	54	57	65
20/02/2023	02	35	9	51	52	65
20/02/2023	03	36	11	50	49	67
20/02/2023	04	34	25	52	49	89
20/02/2023	05	29	38	55	46	114
20/02/2023	06	26	109	71	44	238
20/02/2023	07	24	116	76	46	253
20/02/2023	08	24	134	80	52	284
20/02/2023	09	23	118	77	59	258
20/02/2023	10	24	73	67	55	179
20/02/2023	11	33	38	65	63	123
20/02/2023	12	37	34	70	65	123
20/02/2023	13	35	20	57	55	87
20/02/2023	14	32	30	74	52	120
20/02/2023	15	31	26	72	50	111
20/02/2023	16	29	24	76	48	114
20/02/2023	17	20	28	87	38	130
20/02/2023	18	22	57	109	45	195
20/02/2023	19	31	89	115	58	252
20/02/2023	20	41	63	112	63	209
20/02/2023	21	48	75	100	73	215
20/02/2023	22	58	88	93	83	228
20/02/2023	23	57	53	78	81	159
21/02/2023	00	47	22	64	71	98
21/02/2023	01	33	8	49	51	61
21/02/2023	02	31	15	47	46	69
21/02/2023	03	31	13	48	50	67
21/02/2023	04	22	17	42	35	68
21/02/2023	05	23	33	55	40	107
21/02/2023	06	21	61	66	45	158
21/02/2023	07	19	141	89	44	305
21/02/2023	08	18	152	90	52	323
21/02/2023	09	22	131	84	72	285
21/02/2023	10	43	109	90	123	257
21/02/2023	11	40	102	93	88	249
21/02/2023	12	41	111	98	102	268
21/02/2023	13	31	50	70	70	147
21/02/2023	14	17	12	39	36	58
21/02/2023	15	24	30	68	49	113
21/02/2023	16	34	42	90	60	155
21/02/2023	17	32	51	104	59	182
21/02/2023	18	24	35	100	44	153
21/02/2023	19	20	26	98	40	138
21/02/2023	20	26	67	112	51	213
21/02/2023	21	41	51	93	63	171
21/02/2023	22	41	45	93	62	163
21/02/2023	23	42	40	85	63	146
22/02/2023	00	45	30	73	65	118
22/02/2023	01	47	31	69	67	118
22/02/2023	02	48	19	59	71	88
22/02/2023	03	46	24	54	66	91
22/02/2023	04	46	36	53	65	107
22/02/2023	05	44	65	53	74	152
22/02/2023	06	46	130	61	75	260
22/02/2023	07	46	233	78	81	435
22/02/2023	08	47	271	86	95	502
22/02/2023	09	56	170	85	115	345
22/02/2023	10	74	51	64	115	143
22/02/2023	11	67	32	53	96	101
22/02/2023	12	57	22	42	82	75
22/02/2023	13	53	19	39	75	68
22/02/2023	14	45	25	46	68	83
22/02/2023	15	35	13	34	55	55
22/02/2023	16	30	10	32	46	47
22/02/2023	17	23	12	40	36	59
22/02/2023	18	19	14	50	32	71
22/02/2023	19	18	18	60	30	88
22/02/2023	20	21	30	81	37	127
22/02/2023	21	27	30	78	43	124
22/02/2023	22	34	49	86	55	161
22/02/2023	23	39	44	72	60	139
23/02/2023	00	44	25	60	63	98
23/02/2023	01	46	32	55	63	103
23/02/2023	02	45	36	45	65	100
23/02/2023	03	43	24	41	57	78
23/02/2023	04	42	19	34	56	63
23/02/2023	05	42	34	37	59	90
23/02/2023	06	44	63	44	65	141
23/02/2023	07	43	93	55	71	198
23/02/2023	08	48	74	53	81	166
23/02/2023	09	48	59	53	87	143
23/02/2023	10	51	42	49	85	113
23/02/2023	11	52	29	51	96	97
23/02/2023	12	45	21	46	87	78
23/02/2023	13	45	14	39	95	60
23/02/2023	14	44	24	56	98	93
23/02/2023	15	41	25	49	97	86
23/02/2023	16	40	12	38	96	57
23/02/2023	17	40	18	53	87	80
23/02/2023	18	39	23	63	84	97
23/02/2023	19	41	18	59	88	87
23/02/2023	20	42	11	51	93	68
23/02/2023	21	48	19	82	100	110
23/02/2023	22	18	8	56	44	68
23/02/2023	23	6	3	35	18	39
24/02/2023	00	3	3	33	9	37
24/02/2023	01	3	3	23	12	26
24/02/2023	02	1	3	18	7	22
24/02/2023	03	1	1	15	5	16
24/02/2023	04	1	2	15	3	17
24/02/2023	05	2	3	30	7	35
24/02/2023	06	3	12	46	11	64
24/02/2023	07	7	76	82	30	198
24/02/2023	08	18	96	84	59	230
24/02/2023	09	18	77	74	64	191
24/02/2023	10	10	32	50	39	99
24/02/2023	11	3	14	30	13	52
24/02/2023	12	3	12	30	14	48
24/02/2023	13	5	26	52	19	92
24/02/2023	14	5	13	33	13	54
24/02/2023	15	4	18	38	12	65
24/02/2023	16	6	21	51	16	83
24/02/2023	17	5	23	54	14	88
24/02/2023	18	4	19	53	12	82
24/02/2023	19	5	19	70	14	99
24/02/2023	20	8	31	85	21	132
24/02/2023	21	13	71	98	31	207
24/02/2023	22	22	41	81	42	143
24/02/2023	23	20	18	63	33	90
25/02/2023	00	15	7	44	23	55
25/02/2023	01	13	4	36	22	41
25/02/2023	02	10	2	24	15	27
25/02/2023	03	10	2	27	16	30
25/02/2023	04	13	4	33	19	39
25/02/2023	05	13	6	34	21	42
25/02/2023	06	13	9	38	20	51
25/02/2023	07	10	24	54	22	91
25/02/2023	08	9	16	40	20	64
25/02/2023	09	8	15	36	23	59
25/02/2023	10	7	12	29	20	47
25/02/2023	11	7	13	28	17	47
25/02/2023	12	4	8	20	10	32
25/02/2023	13	3	12	26	12	44
25/02/2023	14	7	11	34	15	51
25/02/2023	15	7	10	33	16	48
25/02/2023	16	6	7	30	15	40
25/02/2023	17	4	7	26	14	37
25/02/2023	18	6	10	42	21	58
25/02/2023	19	9	7	36	33	47
25/02/2023	20	9	14	55	22	77
25/02/2023	21	12	12	64	25	82
25/02/2023	22	10	7	44	20	55
25/02/2023	23	6	4	30	14	36
26/02/2023	00	6	4	29	13	35
26/02/2023	01	5	2	20	11	23
26/02/2023	02	5	2	20	12	23
26/02/2023	03	5	1	12	9	14
26/02/2023	04	4	2	14	7	16
26/02/2023	05	4	1	14	7	17
26/02/2023	06	5	2	18	9	20
26/02/2023	07	6	3	28	9	33
26/02/2023	08	7	6	32	13	41
26/02/2023	09	6	7	24	11	35
26/02/2023	10	5	5	17	11	24
26/02/2023	11	4	4	13	13	18
26/02/2023	12	3	4	12	15	18
26/02/2023	13	5	6	17	28	25
26/02/2023	14	4	6	18	17	27
26/02/2023	15	3	6	18	12	27
26/02/2023	16	2	5	18	8	26
26/02/2023	17	2	7	24	9	34
26/02/2023	18	5	7	33	16	44
26/02/2023	19	6	8	54	15	66
26/02/2023	20	7	17	58	21	83
26/02/2023	21	6	4	19	31	25
26/02/2023	22	6	2	13	30	16
26/02/2023	23	13	1	6	99	8
27/02/2023	00	10	1	5	66	7
27/02/2023	01	4	1	5	20	7
27/02/2023	02	4	1	5	12	7
27/02/2023	03	4	1	4	12	5
27/02/2023	04	4	2	6	12	9
27/02/2023	05	4	2	10	10	13
27/02/2023	06	5	4	16	13	22
27/02/2023	07	7	16	29	21	53
27/02/2023	08	7	20	37	20	68
27/02/2023	09	9	16	27	45	51
27/02/2023	10	9	8	16	46	28
27/02/2023	11	6	14	24	21	44
27/02/2023	12	4	14	24	12	46
27/02/2023	13	4	16	28	12	53
27/02/2023	14	7	19	37	19	65
27/02/2023	15	7	14	28	28	49
27/02/2023	16	5	15	29	22	52
27/02/2023	17	5	12	27	20	46
27/02/2023	18	4	11	31	14	48
27/02/2023	19	4	7	26	12	37
27/02/2023	20	3	5	24	8	32
27/02/2023	21	4	9	39	8	51
27/02/2023	22	4	6	28	9	37
27/02/2023	23	3	1	10	6	12
28/02/2023	00	3	1	7	4	9
28/02/2023	01	3	1	7	6	9
28/02/2023	02	3	1	6	3	7
28/02/2023	03	3	1	7	4	8
28/02/2023	04	3	1	13	5	15
28/02/2023	05	5	4	26	9	31
28/02/2023	06	6	9	40	11	54
28/02/2023	07	6	35	73	21	126
28/02/2023	08	9	50	77	36	154
28/02/2023	09	10	29	53	39	97
28/02/2023	10	7	17	33	22	59
28/02/2023	11	5	13	31	21	52
28/02/2023	12	5	11	26	18	42
28/02/2023	13	5	12	25	17	43
28/02/2023	14	5	14	24	18	45
28/02/2023	15	5	13	32	15	52
28/02/2023	16	6	19	48	20	76
28/02/2023	17	7	20	58	22	89
28/02/2023	18	8	21	68	23	101
28/02/2023	19	9	22	79	25	112
28/02/2023	20	11	35	93	38	147
28/02/2023	21	13	35	94	38	148
28/02/2023	22	11	19	75	26	104
28/02/2023	23	10	7	49	21	60
01/03/2023	00	10	3	45	20	49
01/03/2023	01	9	1	35	16	37
01/03/2023	02	6	1	14	10	16
01/03/2023	03	5	1	12	8	14
01/03/2023	04	4	1	10	8	12
01/03/2023	05	5	4	26	10	32
01/03/2023	06	5	8	39	12	52
01/03/2023	07	7	40	65	22	126
01/03/2023	08	9	36	62	35	117
01/03/2023	09	8	25	49	29	87
01/03/2023	10	6	11	26	19	44
01/03/2023	11	8	15	31	27	53
01/03/2023	12	9	11	26	23	42
01/03/2023	13	12	22	44	31	78
01/03/2023	14	12	18	38	28	66
01/03/2023	15	10	12	30	23	48
01/03/2023	16	9	7	23	24	34
01/03/2023	17	9	10	32	26	47
01/03/2023	18	9	12	44	25	61
01/03/2023	19	10	10	50	24	66
01/03/2023	20	9	12	52	23	70
01/03/2023	21	11	9	62	28	77
01/03/2023	22	18	35	81	36	134
01/03/2023	23	16	10	50	29	66
02/03/2023	00	9	2	24	14	27
02/03/2023	01	9	2	20	14	23
02/03/2023	02	10	2	25	18	28
02/03/2023	03	10	2	43	16	46
02/03/2023	04	11	4	43	19	49
02/03/2023	05	13	18	61	25	88
02/03/2023	06	14	48	72	35	145
02/03/2023	07	13	84	84	33	213
02/03/2023	08	16	92	79	52	221
02/03/2023	09	19	63	76	59	172
02/03/2023	10	13	16	36	25	60
02/03/2023	11	11	11	26	19	43
02/03/2023	12	13	10	25	22	40
02/03/2023	13	15	15	35	30	57
02/03/2023	14	15	12	30	27	48
02/03/2023	15	16	11	31	30	48
02/03/2023	16	17	11	36	28	52
02/03/2023	17	16	13	50	27	70
02/03/2023	18	16	15	63	27	87
02/03/2023	19	18	22	81	28	114
02/03/2023	20	20	23	105	36	140
02/03/2023	21	26	23	91	45	125
02/03/2023	22	27	11	65	44	82
02/03/2023	23	27	6	66	41	76
03/03/2023	00	27	6	59	42	69
03/03/2023	01	22	3	39	32	43
03/03/2023	02	15	2	14	26	17
03/03/2023	03	17	3	22	25	26
03/03/2023	04	26	3	37	37	41
03/03/2023	05	22	11	54	33	71
03/03/2023	06	19	30	75	40	121
03/03/2023	07	18	59	84	41	175
03/03/2023	08	20	83	92	57	219
03/03/2023	09	20	56	83	59	168
03/03/2023	10	15	24	59	42	95
03/03/2023	11	11	14	36	36	59
03/03/2023	12	8	9	23	18	37
03/03/2023	13	8	21	24	15	57
03/03/2023	14	10	27	35	21	76
03/03/2023	15	8	13	33	18	52
03/03/2023	16	7	10	31	16	46
03/03/2023	17	9	11	40	20	56
03/03/2023	18	10	20	63	19	94
03/03/2023	19	12	16	75	24	99
03/03/2023	20	18	35	105	41	158
03/03/2023	21	25	98	120	54	270
03/03/2023	22	31	95	111	61	256
03/03/2023	23	35	39	84	59	144
04/03/2023	00	27	10	60	44	76
04/03/2023	01	31	3	36	43	41
04/03/2023	02	18	2	33	28	36
04/03/2023	03	15	1	29	24	30
04/03/2023	04	15	1	29	25	31
04/03/2023	05	10	2	32	18	36
04/03/2023	06	12	6	46	22	54
04/03/2023	07	10	11	58	19	74
04/03/2023	08	12	28	61	27	105
