FECHA	HORA	PM2.5	NO	NO2	PM10	NOx
01/02/2023	03	14	1	22	20	22
01/02/2023	04	18	1	19	25	21
01/02/2023	05	10	1	17	16	18
01/02/2023	06	8	8	33	15	45
01/02/2023	07	7	24	52	16	88
01/02/2023	08	10	73	75	25	187
01/02/2023	09	14	61	74	42	168
01/02/2023	10	16	85	76	42	206
01/02/2023	11	16	42	67	41	131
01/02/2023	12	16	21	45	37	77
01/02/2023	13	14	11	38	29	55
01/02/2023	14	14	10	38	26	53
01/02/2023	15	14	25	52	24	90
01/02/2023	16	16	13	48	31	68
01/02/2023	17	16	5	47	28	53
01/02/2023	18	18	10	59	28	74
01/02/2023	19	20	25	93	33	131
01/02/2023	20	21	19	98	38	127
01/02/2023	21	35	12	91	47	110
01/02/2023	22	36	53	100	50	181
01/02/2023	23	37	11	77	46	94
02/02/2023	00	30	4	47	37	53
02/02/2023	01	25	6	36	32	45
02/02/2023	02	22	1	26	29	27
02/02/2023	03	20	1	21	26	22
02/02/2023	04	20	1	20	26	21
02/02/2023	05	18	1	20	24	21
02/02/2023	06	16	8	33	23	45
02/02/2023	07	13	9	45	21	60
02/02/2023	08	13	41	63	29	125
02/02/2023	09	16	57	69	35	157
02/02/2023	10	22	57	64	48	152
02/02/2023	11	22	38	62	40	120
02/02/2023	12	20	22	57	41	91
02/02/2023	13	18	14	51	35	72
02/02/2023	14	14	16	49	30	73
02/02/2023	15	13	10	48	30	63
02/02/2023	16	10	10	40	24	55
02/02/2023	17	10	10	52	24	67
02/02/2023	18	13	13	78	30	97
02/02/2023	19	18	38	114	38	173
02/02/2023	20	19	10	90	31	106
02/02/2023	21	25	10	97	39	113
02/02/2023	22	28	25	104	43	142
02/02/2023	23	25	14	92	41	113
03/02/2023	00	30	35	87	45	142
03/02/2023	01	26	9	51	37	64
03/02/2023	02	16	4	39	25	44
03/02/2023	03	13	2	35	23	38
03/02/2023	04	12	1	28	18	30
03/02/2023	05	14	1	30	22	32
03/02/2023	06	10	4	49	18	55
03/02/2023	07	10	22	63	18	97
03/02/2023	08	13	50	74	43	150
03/02/2023	09	15			49	
03/02/2023	10	15	45	60	43	129
03/02/2023	11	15	33	53	45	103
03/02/2023	12	14	19	46	40	75
03/02/2023	13	16	12	42	36	60
03/02/2023	14	16	5	26	29	34
03/02/2023	15	14	8	35	27	48
03/02/2023	16	15	33	53	28	103
03/02/2023	17	15	5	39	27	46
03/02/2023	18	17	3	41	29	45
03/02/2023	19	20	3	53	33	57
03/02/2023	20	22	8	83	34	94
03/02/2023	21	30	58	115	48	203
03/02/2023	22	42	58	111	64	200
03/02/2023	23	41	30	89	62	135
04/02/2023	00	28	5	65	45	72
04/02/2023	01	25	33	76	38	127
04/02/2023	02	17	4	51	26	57
04/02/2023	03	11	4	36	19	43
04/02/2023	04	8	1	26	12	27
04/02/2023	05	9	1	40	16	41
04/02/2023	06	6	1	35	11	37
04/02/2023	07	6	2	53	16	56
04/02/2023	08	8	47	79	24	151
04/02/2023	09	9	28	68	24	110
04/02/2023	10	12	31	64	29	112
04/02/2023	11	14	36	70	33	126
04/02/2023	12	16	17	54	34	80
04/02/2023	13	18	9	45	33	58
04/02/2023	14	10	6	34	21	43
04/02/2023	15	7	5	29	18	36
04/02/2023	16	8	6	47	25	56
04/02/2023	17	8	8	61	26	73
04/02/2023	18	14	26	100	30	140
04/02/2023	19	18	48	121	37	195
04/02/2023	20	23	84	124	42	253
04/02/2023	21	25	26	104	43	143
04/02/2023	22	25	15	80	42	102
04/02/2023	23	21	6	75	35	84
05/02/2023	00	16	2	56	27	59
05/02/2023	01	17	12	60	28	78
05/02/2023	02	8	1	24	14	26
05/02/2023	03	8	1	28	13	29
05/02/2023	04	10	1	31	16	33
05/02/2023	05	8	1	27	13	28
05/02/2023	06	8	3	36	14	40
05/02/2023	07	7	4	41	14	47
05/02/2023	08	6	14	44	15	65
05/02/2023	09	6	5	34	15	41
05/02/2023	10	8	10	36	20	51
05/02/2023	11	11	24	36	26	72
05/02/2023	12	11	5	20	27	28
05/02/2023	13	10	6	26	24	35
05/02/2023	14	12	7	28	25	38
05/02/2023	15	11	3	20	23	25
05/02/2023	16	13	3	25	29	30
05/02/2023	17	16	3	29	27	33
05/02/2023	18	12	3	55	23	59
05/02/2023	19	12	1	44	24	45
05/02/2023	20	18	2	65	30	69
05/02/2023	21	26	4	63	37	69
05/02/2023	22	30	27	83	41	125
05/02/2023	23	35	15	77	44	99
06/02/2023	00	30	11	62	39	79
06/02/2023	01	25	6	41	36	50
06/02/2023	02	21	2	30	30	32
06/02/2023	03	18	1	24	24	25
06/02/2023	04	17	1	26	24	27
06/02/2023	05	14	1	21	20	22
06/02/2023	06	11	2	40	18	43
06/02/2023	07	12	16	59	20	83
06/02/2023	08	13	24	70	29	107
06/02/2023	09	9	9	57	24	70
06/02/2023	10	11	3	23	53	28
06/02/2023	11	8	1	15	33	17
06/02/2023	12	8	3	19	17	24
06/02/2023	13	5	2	17	12	20
06/02/2023	14	5	2	19	8	22
06/02/2023	15	4	2	20	7	23
06/02/2023	16	4	2	23	10	26
06/02/2023	17	5	2	23	10	26
06/02/2023	18	6	1	25	11	26
06/02/2023	19	6	1	22	11	24
06/02/2023	20	8	1	21	11	23
06/02/2023	21	7	1	21	10	22
06/02/2023	22	7	1	19	11	21
06/02/2023	23	6	1	14	9	16
07/02/2023	00	6	1	14	10	15
07/02/2023	01	6	1	12	9	13
07/02/2023	02	5	1	11	8	12
07/02/2023	03	4	1	9	6	9
07/02/2023	04	4	1	9	6	9
07/02/2023	05	4	1	10	6	10
07/02/2023	06	5	2	17	9	18
07/02/2023	07	6	3	45	13	50
07/02/2023	08	7	4	54	16	61
07/02/2023	09	10	6	55	23	64
07/02/2023	10	8	3	38	20	43
07/02/2023	11	11	4	30	28	36
07/02/2023	12	9	4	20	21	26
07/02/2023	13	10	5	20	25	28
07/02/2023	14	10	5	18	23	26
07/02/2023	15	11	4	17	25	23
07/02/2023	16	9	16	33	23	57
07/02/2023	17	10	5	31	25	39
07/02/2023	18	12	3	40	31	45
07/02/2023	19	13	2	38	33	41
07/02/2023	20	12	1	31	26	32
07/02/2023	21	15	2	42	27	44
07/02/2023	22	19	3	50	29	54
07/02/2023	23	21	7	63	31	74
08/02/2023	00	24	3	42	32	47
08/02/2023	01	17	16	31	25	55
08/02/2023	02	13	2	22	19	24
08/02/2023	03	12	1	18	16	19
08/02/2023	04	9	1	15	12	15
08/02/2023	05	2	1	9	3	9
08/02/2023	06	1	1	10	2	10
08/02/2023	07	1	1	17	3	18
08/02/2023	08	2	1	29	5	32
08/02/2023	09	3	2	29	6	32
08/02/2023	10	3	1	19	5	21
08/02/2023	11	4	2	20	7	23
08/02/2023	12	6	2	23	9	27
08/02/2023	13	9	3	17	19	21
08/02/2023	14	7	2	23	9	27
08/02/2023	15	7	2	21	11	24
08/02/2023	16	8	2	24	14	27
08/02/2023	17	7	2	25	11	28
08/02/2023	18	6	2	24	11	26
08/02/2023	19	6	2	26	9	29
08/02/2023	20	8	1	26	12	28
08/02/2023	21	8	1	25	13	27
08/02/2023	22	6	1	20	8	21
08/02/2023	23	6	1	20	8	21
09/02/2023	00	7	1	20	10	21
09/02/2023	01	6	1	15	9	17
09/02/2023	02	5	1	16	8	16
09/02/2023	03	3	1	10	4	11
09/02/2023	04	3	1	8	5	8
09/02/2023	05	4	1	13	10	13
09/02/2023	06	3	1	13	6	14
09/02/2023	07	3	1	18	4	18
09/02/2023	08	4	1	34	6	36
09/02/2023	09	4	3	34	8	39
09/02/2023	10	6	2	25	11	29
09/02/2023	11	8	3	22	17	28
09/02/2023	12	10	4	20	24	27
09/02/2023	13	9	3	16	22	20
09/02/2023	14	10	2	14	21	17
09/02/2023	15	10	2	16	21	18
09/02/2023	16	11	2	18	24	21
09/02/2023	17	10	2	20	24	23
09/02/2023	18	10	5	29	22	37
09/02/2023	19	9	2	31	20	33
09/02/2023	20	9	1	33	23	34
09/02/2023	21	10	1	28	20	29
09/02/2023	22	12	1	25	19	27
09/02/2023	23	10	1	29	15	30
10/02/2023	00	11	1	34	16	36
10/02/2023	01	10	1	18	15	20
10/02/2023	02	10	3	29	17	33
10/02/2023	03	11	1	21	14	22
10/02/2023	04	10	1	20	12	20
10/02/2023	05	9	1	21	12	22
10/02/2023	06	8	4	29	12	35
10/02/2023	07	12	39	55	20	115
10/02/2023	08	12	49	62	25	137
10/02/2023	09	14	72	68	28	178
10/02/2023	10	17	78	73	34	193
10/02/2023	11	16	34	59	33	111
10/02/2023	12	13	15	38	26	60
10/02/2023	13	9	3	15	18	20
10/02/2023	14	11	5	28	18	36
10/02/2023	15	12	9	44	23	58
10/02/2023	16	11	4	29	22	35
10/02/2023	17	11	3	33	21	37
10/02/2023	18	12	2	38	22	42
10/02/2023	19	14	4	82	27	88
10/02/2023	20	14	25	99	27	137
10/02/2023	21	29	73	114	48	226
10/02/2023	22	39	86	103	56	234
10/02/2023	23	37	26	83	47	121
11/02/2023	00	26	5	55	33	62
11/02/2023	01	19	3	39	24	43
11/02/2023	02	15	3	28	20	32
11/02/2023	03	14	2	19	18	21
11/02/2023	04	10	1	15	12	15
11/02/2023	05	9	1	17	12	18
11/02/2023	06	9	1	22	13	24
11/02/2023	07	10	1	28	14	30
11/02/2023	08	10	5	37	17	44
11/02/2023	09	13	8	38	17	50
11/02/2023	10	14	13	48	24	67
11/02/2023	11	12	16	41	21	66
11/02/2023	12	11	14	34	18	56
11/02/2023	13	12	4	20	21	26
11/02/2023	14	11	2	18	18	21
11/02/2023	15	11	4	23	19	28
11/02/2023	16	9	3	17	15	22
11/02/2023	17	8	1	16	15	18
11/02/2023	18	9	1	22	17	23
11/02/2023	19	11	3	49	23	54
11/02/2023	20	15	2	62	29	65
11/02/2023	21	23	2	77	38	80
11/02/2023	22	30	2	61	40	64
11/02/2023	23	30	7	83	39	93
12/02/2023	00	21	5	49	28	56
12/02/2023	01	24	3	54	29	59
12/02/2023	02	20	2	36	24	38
12/02/2023	03	17	2	31	21	34
12/02/2023	04	14	1	22	16	24
12/02/2023	05	11	1	18	13	19
12/02/2023	06	10	1	19	13	21
12/02/2023	07	10	2	19	13	22
12/02/2023	08	10	5	30	14	36
12/02/2023	09	10	7	33	15	44
12/02/2023	10	13	9	40	18	54
12/02/2023	11	12	7	31	20	42
12/02/2023	12	13	3	17	21	20
12/02/2023	13	11	2	15	20	19
12/02/2023	14	11	2	14	19	17
12/02/2023	15	11	2	13	18	16
12/02/2023	16	10	2	19	17	22
12/02/2023	17	10	2	20	16	24
12/02/2023	18	10	1	20	17	23
12/02/2023	19	13	1	38	23	39
12/02/2023	20	14	2	74	24	76
12/02/2023	21	29	8	78	40	90
12/02/2023	22	33	29	100	44	144
12/02/2023	23	32	3	57	37	62
13/02/2023	00	27	1	34	32	36
13/02/2023	01	22	1	29	28	31
13/02/2023	02	18	1	22	26	23
13/02/2023	03	15	1	15	20	16
13/02/2023	04	12	1	11	18	11
13/02/2023	05	11	1	12	16	13
13/02/2023	06	11	5	22	18	29
13/02/2023	07	12	27	46	21	86
13/02/2023	08	15	43	64	32	129
13/02/2023	09	16	46	67	36	137
13/02/2023	10	20	39	61	43	121
13/02/2023	11	17	33	52	40	101
13/02/2023	12	17	14	46	35	67
13/02/2023	13	11	4	24	20	30
13/02/2023	14	11	6	25	19	34
13/02/2023	15	10	4	22	17	29
13/02/2023	16	10	4	25	17	31
13/02/2023	17	10	3	31	19	36
13/02/2023	18	12	2	50	20	53
13/02/2023	19	16	3	66	26	70
13/02/2023	20	18	3	79	29	83
13/02/2023	21	24	3	87	34	91
13/02/2023	22	32	20	88	45	118
13/02/2023	23	30	36	100	39	155
14/02/2023	00	27	21	78	36	111
14/02/2023	01	26	4	51	32	58
14/02/2023	02	23	2	37	27	40
14/02/2023	03	19	1	21	23	23
14/02/2023	04	18	1	18	21	18
14/02/2023	05	18	1	20	21	20
14/02/2023	06	19	1	31	23	33
14/02/2023	07	19	7	55	26	66
14/02/2023	08	23	88	83	38	217
14/02/2023	09	21	36	76	40	130
14/02/2023	10	20	8	61	31	74
14/02/2023	11	15	4	30	25	36
14/02/2023	12	13	4	29	25	34
14/02/2023	13	14	3	24	24	28
14/02/2023	14	13	3	21	21	25
14/02/2023	15	15	2	25	27	29
14/02/2023	16	16	3	30	34	34
14/02/2023	17	13	1	26	25	28
14/02/2023	18	13	1	26	20	28
14/02/2023	19	13	1	27	21	28
14/02/2023	20	12	1	33	21	34
14/02/2023	21	12	2	40	22	43
14/02/2023	22	18	1	32	23	34
14/02/2023	23	15	1	26	20	27
15/02/2023	00	12	1	20	16	20
15/02/2023	01	11	1	19	15	20
15/02/2023	02	12	1	15	15	15
15/02/2023	03	11	1	14	14	14
15/02/2023	04	11	1	16	14	17
15/02/2023	05	11	1	21	14	22
15/02/2023	06	10	1	24	14	25
15/02/2023	07	11	3	49	17	53
15/02/2023	08	13	8	76	28	89
15/02/2023	09	13	7	65	26	76
15/02/2023	10	13	7	45	23	56
15/02/2023	11	12	4	28	23	33
15/02/2023	12	12	5	25	27	32
15/02/2023	13	12	3	20	23	25
15/02/2023	14	12	3	18	20	23
15/02/2023	15	10	2	18	17	22
15/02/2023	16	9	4	28	16	34
15/02/2023	17	7	2	29	16	33
15/02/2023	18	9	2	45	19	49
15/02/2023	19	10	1	45	21	46
15/02/2023	20	9	1	54	17	55
15/02/2023	21	11	1	50	20	51
15/02/2023	22	21	4	67	30	73
15/02/2023	23	21	5	87	29	95
16/02/2023	00	22	9	82	29	96
16/02/2023	01	27	12	56	34	73
16/02/2023	02	23	2	36	30	38
16/02/2023	03	20	1	25	25	26
16/02/2023	04	17	1	21	21	22
16/02/2023	05	17	1	17	21	18
16/02/2023	06	18	1	23	22	24
16/02/2023	07	18	5	49	26	57
16/02/2023	08	21	41	69	38	132
16/02/2023	09	28	46	64	49	134
16/02/2023	10	29	59	69	60	159
16/02/2023	11	34	47	71	63	142
16/02/2023	12	28	13	48	45	68
16/02/2023	13	21	10	38	33	53
16/02/2023	14	14	4	20	24	27
16/02/2023	15	13	4	21	21	28
16/02/2023	16	12	4	24	20	31
16/02/2023	17	10	2	21	18	24
16/02/2023	18	11	3	37	19	41
16/02/2023	19	12	1	30	21	31
16/02/2023	20	13	1	33	22	35
16/02/2023	21	15	1	40	23	41
16/02/2023	22	26	16	96	40	120
16/02/2023	23	30	30	96	42	141
17/02/2023	00	33	4	61	42	67
17/02/2023	01	28	2	40	35	43
17/02/2023	02	24	1	31	31	33
17/02/2023	03	19	1	23	24	25
17/02/2023	04	18	4	19	23	25
17/02/2023	05	16	1	18	20	18
17/02/2023	06	15	3	33	20	37
17/02/2023	07	17	26	54	26	94
17/02/2023	08	21	68	72	35	177
17/02/2023	09	26	131	86	54	287
17/02/2023	10	22	137	94	50	304
17/02/2023	11	22	28	46	47	89
17/02/2023	12	16	6	25	30	35
17/02/2023	13	18	11	43	33	59
17/02/2023	14	17	12	47	33	64
17/02/2023	15	9	5	30	19	37
17/02/2023	16	11	6	39	22	49
17/02/2023	17	10	14	55	23	76
17/02/2023	18	19	4	51	32	57
17/02/2023	19	25	20	113	39	143
17/02/2023	20	25	15	93	34	115
17/02/2023	21	36	8	89	48	101
17/02/2023	22	54	38	105	68	163
17/02/2023	23	46	31	101	60	149
18/02/2023	00	34	5	66	44	74
18/02/2023	01	22	10	41	31	56
18/02/2023	02	16	4	30	22	35
18/02/2023	03	13	1	22	18	24
18/02/2023	04	13	1	29	18	30
18/02/2023	05	11	1	24	15	25
18/02/2023	06	9	1	23	13	25
18/02/2023	07	9	2	29	14	33
18/02/2023	08	9	4	37	15	43
18/02/2023	09	10	24	52	21	88
18/02/2023	10	13	23	60	26	96
18/02/2023	11	14	35	63	28	117
18/02/2023	12	16	23	58	29	93
18/02/2023	13	17	17	49	29	75
18/02/2023	14	16	8	36	26	47
18/02/2023	15	18	4	30	28	36
18/02/2023	16	18	4	27	28	33
18/02/2023	17	17	3	23	25	27
18/02/2023	18	21	1	31	32	33
18/02/2023	19	21	2	32	32	34
18/02/2023	20	24	2	49	35	51
18/02/2023	21	36	13	94	54	114
18/02/2023	22	40	52	113	59	192
18/02/2023	23	51	39	105	66	165
19/02/2023	00	54	22	89	69	123
19/02/2023	01	43	16	76	54	100
19/02/2023	02	36	9	62	46	75
19/02/2023	03	34	2	55	43	59
19/02/2023	04	32	3	51	40	54
19/02/2023	05	22	1	35	29	37
19/02/2023	06	19	1	34	28	37
19/02/2023	07	16	5	36	24	44
19/02/2023	08	12	12	44	20	62
19/02/2023	09	12	8	35	20	47
19/02/2023	10	18	7	31	32	42
19/02/2023	11	19	7	27	35	37
19/02/2023	12	19	7	35	35	46
19/02/2023	13	18	8	30	32	42
19/02/2023	14	18	12	44	33	63
19/02/2023	15	17	13	52	30	71
19/02/2023	16	16	6	47	30	57
19/02/2023	17	18	4	44	32	50
19/02/2023	18	22	9	75	35	88
19/02/2023	19	23	9	66	34	80
19/02/2023	20	20	2	40	28	43
19/02/2023	21	29	3	76	41	81
19/02/2023	22	32	5	87	44	95
19/02/2023	23	39	18	90	49	118
20/02/2023	00	39	30	72	49	118
20/02/2023	01	31	10	51	42	67
20/02/2023	02	30	2	54	43	56
20/02/2023	03	28	1	38	37	40
20/02/2023	04	27	1	43	36	44
20/02/2023	05	25	2	46	33	50
20/02/2023	06	19	3	45	28	49
20/02/2023	07	17	18	61	29	88
20/02/2023	08	21			44	
20/02/2023	09	22			55	
20/02/2023	10	28	81	85	67	210
20/02/2023	11	36	51	86	77	164
20/02/2023	12	36	40	81	70	141
20/02/2023	13	32	18	59	55	86
20/02/2023	14	29	15	62	48	84
20/02/2023	15	29	16	72	48	97
20/02/2023	16	29	22	73	50	106
20/02/2023	17	19	33	78	36	129
20/02/2023	18	25	28	100	48	143
20/02/2023	19	31	9	83	44	97
20/02/2023	20	34	2	83	48	86
20/02/2023	21	42	3	82	54	86
20/02/2023	22	50	18	85	63	112
20/02/2023	23	51	33	94	67	144
21/02/2023	00	46	24	79	60	116
21/02/2023	01	37	10	65	51	80
21/02/2023	02	24	1	41	35	43
21/02/2023	03	22	1	37	33	38
21/02/2023	04	17	1	28	26	29
21/02/2023	05	20	1	35	29	37
21/02/2023	06	19	9	59	30	73
21/02/2023	07	17	20	62	33	93
21/02/2023	08	18	73	80	45	191
21/02/2023	09	21	116	92	55	270
21/02/2023	10	31	137	102	78	312
21/02/2023	11	34	92	111	73	252
21/02/2023	12	32	75	105	76	220
21/02/2023	13	27	42	73	69	137
21/02/2023	14	18	9	41	39	54
21/02/2023	15	27	46	82	56	152
21/02/2023	16	33	67	99	64	202
21/02/2023	17	28	75	117	57	233
21/02/2023	18	22	9	77	36	91
21/02/2023	19	18	8	72	32	84
21/02/2023	20	23	1	73	40	75
21/02/2023	21	35	11	97	51	113
21/02/2023	22	35	12	96	48	115
21/02/2023	23	33	22	99	48	133
22/02/2023	00	39	20	88	55	119
22/02/2023	01	39	21	83	57	115
22/02/2023	02	43	13	74	60	93
22/02/2023	03	41	11	66	60	82
22/02/2023	04	40	4	58	56	65
22/02/2023	05	39	11	57	56	74
22/02/2023	06	41	20	55	61	85
22/02/2023	07	37	30	55	58	101
22/02/2023	08	38	82	63	69	189
22/02/2023	09	51	50	70	93	147
22/02/2023	10	62	34	68	99	119
22/02/2023	11	62	31	59	94	106
22/02/2023	12	48	24	50	68	87
22/02/2023	13	45	16	46	66	71
22/02/2023	14	37	9	35	55	48
22/02/2023	15	29	5	26	43	34
22/02/2023	16	24	8	35	38	46
22/02/2023	17	19	7	33	33	43
22/02/2023	18	16	3	31	27	36
22/02/2023	19	15	1	24	27	25
22/02/2023	20	17	1	22	26	22
22/02/2023	21	25	2	38	34	42
22/02/2023	22	28	4	62	40	67
22/02/2023	23	33	21	81	46	113
23/02/2023	00	36	16	76	50	100
23/02/2023	01	42			58	
23/02/2023	02	40	12	57	52	74
23/02/2023	03	39	1	39	48	41
23/02/2023	04	36	1	37	50	38
23/02/2023	05	36	1	35	52	36
23/02/2023	06	38	14	41	53	63
23/02/2023	07	46	47	52	67	125
23/02/2023	08	45	49	53	70	128
23/02/2023	09	43	51	61	78	139
23/02/2023	10	53	37	61	90	117
23/02/2023	11	48	32	57	78	107
23/02/2023	12	43	19	47	79	76
23/02/2023	13	43	57	63	84	151
23/02/2023	14	44	10	52	88	68
23/02/2023	15	37	18	35	81	62
23/02/2023	16	37	41	56	79	118
23/02/2023	17	36	3	26	74	30
23/02/2023	18	36	1	29	72	31
23/02/2023	19	40	1	31	77	33
23/02/2023	20	39	3	38	81	42
23/02/2023	21	42	15	70	85	92
23/02/2023	22	29	17	66	60	91
23/02/2023	23	7	1	28	22	30
24/02/2023	00	3	9	31	9	44
24/02/2023	01	2	7	19	7	30
24/02/2023	02	1	1	13	7	14
24/02/2023	03	1	1	13	4	14
24/02/2023	04	1	1	11	4	11
24/02/2023	05	1	1	13	3	13
24/02/2023	06	1	2	32	5	34
24/02/2023	07	4	31	65	11	113
24/02/2023	08	10	63	84	33	180
24/02/2023	09	12	53	76	45	158
24/02/2023	10	8	44	65	31	132
24/02/2023	11	4	7	20	14	31
24/02/2023	12	5	8	27	15	40
24/02/2023	13	6	14	45	20	67
24/02/2023	14	6	8	32	15	45
24/02/2023	15	6	7	26	14	36
24/02/2023	16	6	9	41	15	55
24/02/2023	17	5	8	41	14	53
24/02/2023	18	8	26	45	16	84
24/02/2023	19	7	16	56	17	80
24/02/2023	20	9	38	66	16	123
24/02/2023	21	17	128	131	27	327
24/02/2023	22	22	46	99	33	170
24/02/2023	23	21	16	68	30	92
25/02/2023	00	15	8	38	22	49
25/02/2023	01	11	11	35	17	52
25/02/2023	02	9	9	25	13	39
25/02/2023	03	11	12	32	14	51
25/02/2023	04	12	8	31	16	42
25/02/2023	05	10	6	30	15	39
25/02/2023	06	9	3	29	14	32
25/02/2023	07	9	9	43	17	57
25/02/2023	08	8	16	47	16	71
25/02/2023	09	7	13	35	15	56
25/02/2023	10	7	10	32	17	47
25/02/2023	11	6	8	25	16	37
25/02/2023	12	5	22	29	13	62
25/02/2023	13	10	65	62	21	161
25/02/2023	14	11	35	50	21	103
25/02/2023	15	9	15	36	19	59
25/02/2023	16	9	17	43	21	70
25/02/2023	17	9	63	72	19	168
25/02/2023	18	11	171	130	19	392
25/02/2023	19	13	138	120	24	331
25/02/2023	20	15	186	163	24	448
25/02/2023	21	21	53	79	32	160
25/02/2023	22	13	4	48	21	54
25/02/2023	23	7	1	23	13	25
26/02/2023	00	6	7	29	14	39
26/02/2023	01	6	22	37	12	70
26/02/2023	02	5	23	31	10	65
26/02/2023	03	5	15	27	11	50
26/02/2023	04	4	8	17	8	29
26/02/2023	05	4	2	13	6	15
26/02/2023	06	5	11	22	7	38
26/02/2023	07	34	21	29	55	61
26/02/2023	08		14	43		64
26/02/2023	09		7	26		37
26/02/2023	10		23	35		69
26/02/2023	11	3	10	21	10	36
26/02/2023	12	7	13	18	18	38
26/02/2023	13	13	41	38	29	100
26/02/2023	14	15	95	55	32	201
26/02/2023	15	12	117	89	30	268
26/02/2023	16	10	121	80	18	265
26/02/2023	17	8	50	41	18	117
26/02/2023	18	11	50	66	29	143
26/02/2023	19	9	25	47	22	85
26/02/2023	20	18	107	77	31	241
26/02/2023	21	12	40	44	29	104
26/02/2023	22	9	38	52	17	110
26/02/2023	23	7	22	27	32	60
27/02/2023	00	8	23	28	42	63
27/02/2023	01	5	35	28	16	80
27/02/2023	02	4	22	20	14	53
27/02/2023	03	3	16	18	10	43
27/02/2023	04	4	30	24	10	71
27/02/2023	05	3	14	13	9	33
27/02/2023	06	4	12	19	8	36
27/02/2023	07	6	23	38	13	74
27/02/2023	08	7	32	48	16	96
27/02/2023	09	7	47	58	26	130
27/02/2023	10	8	51	52	28	130
27/02/2023	11	7	75	62	19	177
27/02/2023	12	7			18	
27/02/2023	13	6	7	21	16	32
27/02/2023	14	8	8	23	19	35
27/02/2023	15	8	11	27	20	44
27/02/2023	16	6	5	20	24	29
27/02/2023	17	6	6	21	17	29
27/02/2023	18	4	4	22	11	29
27/02/2023	19	4	7	27	10	38
27/02/2023	20	5	4	25	11	32
27/02/2023	21	6	7	29	10	39
27/02/2023	22	7	6	26	11	36
27/02/2023	23	4	2	13	7	15
28/02/2023	00	3	1	10	5	12
28/02/2023	01	3	33	22	7	72
28/02/2023	02	3	2	9	5	11
28/02/2023	03	3	1	7	4	7
28/02/2023	04	3	1	7	5	8
28/02/2023	05	3	1	8	5	9
28/02/2023	06	4	1	14	9	15
28/02/2023	07	5	15	43	13	66
28/02/2023	08	7	104	99	24	258
28/02/2023	09	10	147	106	30	330
28/02/2023	10	9	51	54	25	132
28/02/2023	11	7	122	84	20	271
28/02/2023	12	7	18	30	19	57
28/02/2023	13	6	30	36	17	82
28/02/2023	14	8	62	50	18	144
28/02/2023	15	8	21	32	23	65
28/02/2023	16	7	21	44	19	75
28/02/2023	17	8	12	51	22	69
28/02/2023	18	11	57	77	27	164
28/02/2023	19	10	5	48	27	55
28/02/2023	20	13	17	62	35	88
28/02/2023	21	14	10	69	36	84
28/02/2023	22	12	5	53	22	61
28/02/2023	23	9	2	33	16	36
01/03/2023	00	6	3	27	11	31
01/03/2023	01	6	2	26	12	29
01/03/2023	02	5	1	11	8	12
01/03/2023	03	4	1	9	8	11
01/03/2023	04	4	1	9	7	10
01/03/2023	05	4	1	9	8	10
01/03/2023	06	4	1	15	12	17
01/03/2023	07	5	11	34	12	50
01/03/2023	08	8	14	51	26	72
01/03/2023	09	11	49	75	28	150
01/03/2023	10	9	34	53	26	105
01/03/2023	11	8	32	43	21	93
01/03/2023	12	9	33	47	18	98
01/03/2023	13	16	21	48	33	80
01/03/2023	14		44	52		119
01/03/2023	15		19	42		71
01/03/2023	16		8	27		39
01/03/2023	17		8	27		39
01/03/2023	18		8	37		50
01/03/2023	19		5	43		52
01/03/2023	20		5	35		43
01/03/2023	21		7	49		59
01/03/2023	22		3	52		57
01/03/2023	23		3	39		42
02/03/2023	00		4	33		38
02/03/2023	01		1	16		17
02/03/2023	02		1	14		15
02/03/2023	03		1	17		18
02/03/2023	04		1	21		22
02/03/2023	05		1	25		26
02/03/2023	06		4	52		58
02/03/2023	07		12	55		74
02/03/2023	08		31	75		123
02/03/2023	09		33	58		109
02/03/2023	10	13	20	44	27	75
02/03/2023	11	13	31	38	23	85
02/03/2023	12	14	32	39	24	88
02/03/2023	13	17	81	69	29	193
02/03/2023	14	81	46	48	115	119
02/03/2023	15	20	14	40	45	61
02/03/2023	16	17	29	46	29	91
02/03/2023	17	17	71	61	29	169
02/03/2023	18	17	33	50	28	100
02/03/2023	19	17	1	39	27	41
02/03/2023	20	17	7	85	28	96
02/03/2023	21	21	5	91	34	99
02/03/2023	22	22	16	63	33	88
02/03/2023	23	23	2	56	34	58
03/03/2023	00	21	2	46	32	49
03/03/2023	01	11	2	16	17	18
03/03/2023	02	9	1	11	15	12
03/03/2023	03	7	1	8	11	9
03/03/2023	04	14	1	18	18	19
03/03/2023	05	17	1	25	21	26
03/03/2023	06	14	2	37	21	40
03/03/2023	07	14	22	78	32	112
03/03/2023	08	17	45	92	45	160
03/03/2023	09	17	59	91	46	182
03/03/2023	10	17	35	70	48	124
03/03/2023	11	14	26	47	32	87
03/03/2023	12	8	3	15	18	19
03/03/2023	13	10	2	15	20	19
03/03/2023	14		29	33		77
03/03/2023	15		7	30		41
03/03/2023	16		4	24		30
03/03/2023	17		3	35		40
03/03/2023	18		6	58		66
03/03/2023	19		2	51		54
03/03/2023	20		3	70		74
03/03/2023	21		9	99		112
03/03/2023	22		13	98		117
03/03/2023	23		22	102		135
04/03/2023	00		3	59		65
04/03/2023	01		4	43		49
04/03/2023	02		3	29		33
