FECHA	HORA	PM2.5	SO2	NO	NO2	PM10	NOx	O3
24/09/2023	03	4	3	1	7	5	9	22
24/09/2023	04	4	3	1	4	5	6	28
24/09/2023	05	3	3	1	4	5	5	29
24/09/2023	06	3	3	1	4	5	5	29
24/09/2023	07	3	3	1	4	5	6	28
24/09/2023	08	3	3	1	4	8	5	31
24/09/2023	09	4	3	1	4	8	5	37
24/09/2023	10	3	3	1	4	9	5	59
24/09/2023	11	3	3	3	12	10	17	58
24/09/2023	12	3	3	6	18	8	27	51
24/09/2023	13	3	3	1	5	7	7	69
24/09/2023	14	3	3	1	8	6	10	66
24/09/2023	15	3	3	1	6	6	8	72
24/09/2023	16	3	3	1	4	6	5	79
24/09/2023	17	3	3	1	4	6	5	79
24/09/2023	18	3	3	1	4	6	5	71
24/09/2023	19	3	3	1	16	7	17	51
24/09/2023	20	3	3	1	19	7	20	52
24/09/2023	21	4	3	1	8	8	9	59
24/09/2023	22	4	3	1	9	6	11	42
24/09/2023	23	4	3	1	11	6	12	29
25/09/2023	00	4	3	1	6	6	7	36
25/09/2023	01	4	3	1	6	6	8	25
25/09/2023	02	6	3	1	8	9	10	18
25/09/2023	03	5	3	1	5	7	6	28
25/09/2023	04	4	3	1	4	6	5	29
25/09/2023	05	4	3	1	5	6	7	21
25/09/2023	06	5	3	1	15	7	17	9
25/09/2023	07	7	3	32	29	11	79	2
25/09/2023	08	7	3	20	23	11	53	9
25/09/2023	09	5	3	4	10	17	16	32
25/09/2023	10	5	3	1	5	12	7	53
25/09/2023	11	5	3	1	5	11	7	62
25/09/2023	12	4	3	1	4	7	5	70
25/09/2023	13	3	3	1	4	6	5	74
25/09/2023	14	3	3	1	4	5	5	81
25/09/2023	15	3	3	1	4	5	5	80
25/09/2023	16	3	3	1	4	4	5	76
25/09/2023	17	3	3	1	4	5	5	76
25/09/2023	18	3	3	1	4	5	5	75
25/09/2023	19	3	3	1	4	4	5	72
25/09/2023	20	3	3	1	4	4	6	63
25/09/2023	21	4	3	1	5	6	6	55
25/09/2023	22	5	3	1	12	7	13	32
25/09/2023	23	5	3	1	8	6	10	32
26/09/2023	00	4	3	1	4	5	5	37
26/09/2023	01	4	3	1	4	6	5	29
26/09/2023	02	4	3	1	4	6	6	23
26/09/2023	03	4	3	1	5	6	6	18
26/09/2023	04	4	3	1	4	5	5	28
26/09/2023	05	4	3	1	6	6	8	22
26/09/2023	06	4	3	1	17	7	18	9
26/09/2023	07	7	3	10	32	10	48	2
26/09/2023	08	7	3	14	31	22	52	8
26/09/2023	09	5				31		
26/09/2023	10	4	3	2	9	16	12	49
26/09/2023	11	5	3	1	9	20	11	58
26/09/2023	12	4	3	3	12	9	17	67
26/09/2023	13	3	3	1	4	6	5	74
26/09/2023	14	3	3	1	4	6	5	80
26/09/2023	15	3	3	1	4	8	6	82
26/09/2023	16	3	3	1	4	6	5	80
26/09/2023	17	5	3	1	4	9	5	76
26/09/2023	18	3	3	1	4	4	5	72
26/09/2023	19	3	3	1	4	5	5	79
26/09/2023	20	3	3	1	4	5	5	72
26/09/2023	21	4	3	1	5	5	6	56
26/09/2023	22	5	3	1	12	7	14	26
26/09/2023	23	4	3	1	7	6	9	31
27/09/2023	00	4	3	1	4	6	5	34
27/09/2023	01	4	3	1	4	6	5	33
27/09/2023	02	4	3	1	4	5	5	34
27/09/2023	03	4	3	1	4	6	5	32
27/09/2023	04	5	3	1	4	7	5	22
27/09/2023	05	6	3	1	9	8	11	13
27/09/2023	06	7	3	1	23	10	25	6
27/09/2023	07	9	3	5	35	13	42	5
27/09/2023	08	21	3	11	31	31	47	13
27/09/2023	09	6	3	3	20	25	25	33
27/09/2023	10	5	3	1	6	17	8	59
27/09/2023	11	4	3	1	6	9	8	67
27/09/2023	12	5	3	1	4	10	6	75
27/09/2023	13	4	3	1	5	8	7	77
27/09/2023	14	4	3	1	4	8	6	83
27/09/2023	15	3	3	1	4	6	5	76
27/09/2023	16	3	3	1	4	7	5	74
27/09/2023	17	3	3	1	4	8	5	78
27/09/2023	18	3	3	1	7	9	9	68
27/09/2023	19	4	3	1	9	5	11	64
27/09/2023	20	4	3	1	5	7	7	61
27/09/2023	21	7	3	1	5	10	7	45
27/09/2023	22	5	3	1	5	7	7	40
27/09/2023	23	4	3	1	8	6	10	37
28/09/2023	00	4	3	1	5	5	6	45
28/09/2023	01	4	3	1	4	5	5	43
28/09/2023	02	4	3	1	4	5	5	43
28/09/2023	03	4	3	1	4	6	6	36
28/09/2023	04	4	3	1	5	6	6	25
28/09/2023	05	5	3	1	11	7	13	14
28/09/2023	06	9	3	9	27	13	40	3
28/09/2023	07	8	3	23	32	12	67	2
28/09/2023	08	8	3	11	28	12	45	8
28/09/2023	09	8	3	8	27	43	40	22
28/09/2023	10	6	4	17	37	18	63	24
28/09/2023	11	5	4	4	20	16	26	47
28/09/2023	12	5	3	2	9	10	11	65
28/09/2023	13	4	3	3	15	9	19	68
28/09/2023	14	3	3	1	5	6	6	86
28/09/2023	15	3	3	1	4	6	5	93
28/09/2023	16	3	3	1	4	6	5	79
28/09/2023	17	3	3	1	5	8	7	74
28/09/2023	18	4	3	1	5	7	7	72
28/09/2023	19	4	3	1	5	6	7	70
28/09/2023	20	4	3	1	5	6	6	67
28/09/2023	21	4	3	1	4	6	5	66
28/09/2023	22	5	3	1	4	7	6	42
28/09/2023	23	5	3	1	4	7	5	39
29/09/2023	00	5	3	1	4	7	5	43
29/09/2023	01	5	3	1	4	6	5	41
29/09/2023	02	5	3	1	4	7	5	37
29/09/2023	03	5	3	1	4	7	6	25
29/09/2023	04	5	3	1	4	7	6	18
29/09/2023	05	6	3	1	17	8	18	3
29/09/2023	06	6	3	2	21	9	25	2
29/09/2023	07	9	4	29	31	13	75	2
29/09/2023	08	7	3	9	31	10	45	12
29/09/2023	09	6	3	4	17	13	24	37
29/09/2023	10	5	3	1	6	10	8	60
29/09/2023	11	5	3	1	4	10	5	67
29/09/2023	12	5	4	1	4	11	5	77
29/09/2023	13	5	3	1	4	8	5	86
29/09/2023	14	5	3	1	4	7	5	94
29/09/2023	15	5	3	1	6	7	7	92
29/09/2023	16	5	3	1	5	7	6	92
29/09/2023	17	5	3	1	4	6	5	90
29/09/2023	18	4	3	1	8	5	10	65
29/09/2023	19	3	3	1	5	5	6	65
29/09/2023	20	4	3	1	5	5	7	59
29/09/2023	21	4	3	1	4	5	6	57
29/09/2023	22	6	3	1	11	8	13	35
29/09/2023	23	8	3	1	18	11	20	23
30/09/2023	00	9	3	1	23	11	25	27
30/09/2023	01	10	3	1	21	12	23	20
30/09/2023	02	10	3	1	19	14	21	16
30/09/2023	03	11	3	1	24	15	25	7
30/09/2023	04	11	3	1	18	14	20	12
30/09/2023	05	8	3	1	16	12	18	20
30/09/2023	06	6	3	1	16	9	17	19
30/09/2023	07	6	3	1	27	9	28	14
30/09/2023	08	6	3	2	20	18	23	22
30/09/2023	09	6	4	2	13	18	17	34
30/09/2023	10	6	4	2	19	26	22	43
30/09/2023	11	6	4	2	19	26	22	51
30/09/2023	12	4	4	3	17	15	22	56
30/09/2023	13	4	4	3	20	12	24	60
30/09/2023	14	4	4	1	9	9	11	75
30/09/2023	15	4	4	1	5	9	6	81
30/09/2023	16	4	3	4	19	7	25	55
30/09/2023	17	4	3	6	35	7	45	43
30/09/2023	18	4	4	2	23	11	27	49
30/09/2023	19	5	3	1	20	9	22	42
30/09/2023	20	6	3	2	50	9	54	11
30/09/2023	21	7	3	1	42	9	43	11
30/09/2023	22	7	3	1	39	10	41	5
30/09/2023	23	8	3	1	47	11	49	3
01/10/2023	00	7	3	1	36	15	37	10
01/10/2023	01	6	3	1	19	20	21	22
01/10/2023	02	5	3	1	7	14	9	36
01/10/2023	03	4	3	1	4	11	6	39
01/10/2023	04	5	3	1	6	11	7	36
01/10/2023	05	5	3	1	6	14	8	35
01/10/2023	06	5	3	1	10	14	12	27
01/10/2023	07	6	3	1	18	21	20	17
01/10/2023	08	5	3	2	20	20	23	19
01/10/2023	09	5	3	3	20	18	24	29
01/10/2023	10	5	4	3	18	20	22	43
01/10/2023	11	5	3	2	16	18	18	52
01/10/2023	12	4	4	4	16	11	21	53
01/10/2023	13	4	3	1	5	9	7	74
01/10/2023	14	4	3	1	4	6	5	91
01/10/2023	15	4	3	1	4	5	5	87
01/10/2023	16	4	3	1	4	5	5	75
01/10/2023	17	4	3	1	4	5	5	79
01/10/2023	18	5	3	1	4	6	5	82
01/10/2023	19	5	3	1	4	7	5	87
01/10/2023	20	6	3	1	4	8	5	86
01/10/2023	21	9	3	1	4	11	6	66
01/10/2023	22	10	3	1	11	13	13	54
01/10/2023	23	9	3	1	8	11	10	58
02/10/2023	00	6	3	1	4	9	6	43
02/10/2023	01	6	3	1	5	9	7	43
02/10/2023	02	7	3	1	4	9	6	46
02/10/2023	03	6	3	1	4	8	5	52
02/10/2023	04	6	3	1	4	8	6	34
02/10/2023	05	6	3	1	11	8	13	9
02/10/2023	06	5	3	1	20	16	22	9
02/10/2023	07	6	3	7	37	39	48	3
02/10/2023	08	9	3	13	38	76	58	7
02/10/2023	09	7	3	5	22	34	30	30
02/10/2023	10	6	3	2	10	20	12	57
02/10/2023	11	6	3	1	5	16	6	69
02/10/2023	12	4	3	1	4	9	5	79
02/10/2023	13	4	3	1	4	7	5	81
02/10/2023	14	4	3	1	4	5	5	78
02/10/2023	15	4	3	1	4	6	5	79
02/10/2023	16	4	3	1	4	6	5	79
02/10/2023	17	4	3	1	4	6	5	76
02/10/2023	18	4	3	1	4	8	5	78
02/10/2023	19	5	3	1	4	7	5	75
02/10/2023	20	5	3	1	4	7	5	75
02/10/2023	21	6	3	1	4	8	6	66
02/10/2023	22	12	3	1	9	15	11	40
02/10/2023	23	12	3	1	10	16	12	31
03/10/2023	00	11	3	1	9	15	10	22
03/10/2023	01	13	3	1	8	17	10	13
03/10/2023	02	10	3	1	8	13	9	21
03/10/2023	03	10	3	1	4	14	6	25
03/10/2023	04	12	3	1	5	16	6	15
03/10/2023	05	10	3	1	15	13	17	5
03/10/2023	06	9	3	1	24	12	26	2
03/10/2023	07	11	3	9	30	16	44	2
03/10/2023	08	12	3	16	31	18	56	3
03/10/2023	09	10	3	13	31	30	51	14
03/10/2023	10	7	3	3	13	22	18	51
03/10/2023	11	6	3	2	15	16	18	54
03/10/2023	12	6	3	1	5	12	7	70
03/10/2023	13	6	3	1	4	11	5	75
03/10/2023	14	5	3	1	4	10	5	83
03/10/2023	15	5	3	1	4	8	5	89
03/10/2023	16	5	3	1	4	7	5	90
03/10/2023	17	5	3	1	4	7	5	88
03/10/2023	18	5	3	1	4	7	5	79
03/10/2023	19	6	3	1	5	8	6	69
03/10/2023	20	6	3	1	4	7	5	66
03/10/2023	21	4	3	1	6	6	8	62
03/10/2023	22	7	3	1	10	8	12	49
03/10/2023	23	10	3	1	4	12	6	46
04/10/2023	00	10	4	1	4	12	6	41
04/10/2023	01	10	3	1	4	12	5	32
04/10/2023	02	10	3	1	4	12	5	31
04/10/2023	03	9	3	1	4	11	5	30
04/10/2023	04	9	3	1	4	11	5	32
04/10/2023	05	11	3	1	6	14	7	25
04/10/2023	06	13	3	1	22	17	23	10
04/10/2023	07	14	3	3	40	19	45	3
04/10/2023	08	15	3	14	39	21	60	6
04/10/2023	09	9	4	4	19	13	26	35
04/10/2023	10	6	3	1	7	14	9	57
04/10/2023	11	7	3	1	9	17	11	57
04/10/2023	12	8	3	2	10	15	13	66
04/10/2023	13	6	3	1	4	10	5	81
04/10/2023	14	6	3	1	4	10	5	81
04/10/2023	15	5	3	1	4	9	5	86
04/10/2023	16	4	3	1	7	8	8	79
04/10/2023	17	4	3	1	4	6	5	74
04/10/2023	18	5	3	1	4	6	5	67
04/10/2023	19	6	3	1	4	9	5	68
04/10/2023	20	6	3	1	4	13	5	76
04/10/2023	21	7	3	1	5	12	6	61
04/10/2023	22	9	3	1	11	12	13	34
04/10/2023	23	9	3	1	9	12	10	27
05/10/2023	00	9	3	1	5	12	6	31
05/10/2023	01	8	3	1	4	11	5	30
05/10/2023	02	10	3	1	4	13	6	23
05/10/2023	03	11	3	1	4	16	6	23
05/10/2023	04	10	3	1	4	13	6	24
05/10/2023	05	10	3	1	11	14	12	20
05/10/2023	06	11	3	1	28	16	30	4
05/10/2023	07	14	3	18	39	20	67	2
05/10/2023	08	20	3	27	33	28	74	5
05/10/2023	09	16	4	9	27	30	41	19
05/10/2023	10	10	4	10	27	34	42	29
05/10/2023	11	8	4	12	29	18	47	32
05/10/2023	12	9	3	1	5	17	6	68
05/10/2023	13	9	3	1	5	13	6	70
05/10/2023	14	7	3	1	4	12	6	84
05/10/2023	15	6	3	1	4	10	5	80
05/10/2023	16	6	3	1	4	10	5	82
05/10/2023	17	5	3	1	5	10	6	70
05/10/2023	18	5	3	1	4	9	6	72
05/10/2023	19	6	3	1	7	8	8	59
05/10/2023	20	6	3	1	4	8	5	62
05/10/2023	21	6	3	1	5	8	7	62
05/10/2023	22	8	3	1	7	11	9	39
05/10/2023	23	8	3	1	5	11	7	41
06/10/2023	00	8	3	1	4	11	5	41
06/10/2023	01	10	3	1	4	13	6	38
06/10/2023	02	10	3	1	4	13	6	33
06/10/2023	03	11	3	1	4	14	6	24
06/10/2023	04	13	3	1	9	19	10	13
06/10/2023	05	13	3	1	16	18	17	6
06/10/2023	06	12	3	1	15	16	18	2
06/10/2023	07	13	4	28	27	19	70	2
06/10/2023	08	13	4	24	33	19	70	3
06/10/2023	09	11	3	9	35	26	49	17
06/10/2023	10	11	4	6	30	39	39	30
06/10/2023	11	14	5	49	62	49	136	11
06/10/2023	12	8	4	9	32	19	45	40
06/10/2023	13	7	3	8	25	10	36	53
06/10/2023	14	7	3	3	21	11	26	63
06/10/2023	15	7	3	1	9	10	11	70
06/10/2023	16	7	3	1	4	9	5	75
06/10/2023	17	6	3	1	4	8	5	72
06/10/2023	18	6	3	1	4	8	5	68
06/10/2023	19	6	3	1	4	9	5	62
06/10/2023	20	9	4	1	8	12	9	46
06/10/2023	21	15	3	1	12	20	14	39
06/10/2023	22	34	3	1	15	42	16	28
06/10/2023	23	41	4	1	14	48	16	29
07/10/2023	00	16	3	1	8	21	9	32
07/10/2023	01	18	3	1	13	23	15	13
07/10/2023	02	19	3	1	15	24	17	7
07/10/2023	03	19	3	1	11	26	13	9
07/10/2023	04	19	3	1	10	27	12	11
07/10/2023	05	16	3	1	8	20	9	16
07/10/2023	06	14	4	1	12	18	13	10
07/10/2023	07	13	3	1	14	18	16	11
07/10/2023	08	12	3	1	15	18	17	17
07/10/2023	09	10	4	2	14	23	17	30
07/10/2023	10	8	4	1	6	19	7	50
07/10/2023	11	9	4	1	8	17	10	55
07/10/2023	12	8	3	2	11	15	14	59
07/10/2023	13	7	4	1	4	13	5	76
07/10/2023	14	7	3	1	4	10	5	78
07/10/2023	15	8	4	1	4	11	5	79
07/10/2023	16	8	3	1	4	10	5	80
07/10/2023	17	5	3	1	4	7	5	71
07/10/2023	18	5	3	1	4	7	5	68
07/10/2023	19	5	3	1	4	7	5	68
07/10/2023	20	5	3	1	4	7	5	63
07/10/2023	21	6	3	1	4	8	5	57
07/10/2023	22	9	3	1	5	11	6	42
07/10/2023	23	10	3	1	10	14	11	23
08/10/2023	00	12	3	1	15	17	17	16
08/10/2023	01	32	3	1	17	44	18	23
08/10/2023	02	17	3	1	10	23	12	24
08/10/2023	03	20	4	1	12	25	14	10
08/10/2023	04	17	3	1	8	22	10	12
08/10/2023	05	16	3	1	5	20	7	15
08/10/2023	06	15	3	1	7	19	9	10
08/10/2023	07	15	3	1	6	19	8	12
08/10/2023	08	14	3	1	8	18	9	16
08/10/2023	09	14	4	1	7	18	8	25
08/10/2023	10	11	4	1	4	21	6	42
08/10/2023	11	8	3	1	4	17	5	57
08/10/2023	12	12	3	1	7	18	8	63
08/10/2023	13	9	4	1	4	14	5	73
08/10/2023	14	8	3	1	4	13	5	75
08/10/2023	15	8	4	1	4	13	5	76
08/10/2023	16	7	3	1	4	12	5	73
08/10/2023	17	6	3	1	4	9	5	70
08/10/2023	18	5	3	1	4	7	5	65
08/10/2023	19	5	4	1	4	7	5	61
08/10/2023	20	5	3	1	4	8	5	54
08/10/2023	21	10	3	1	9	14	10	30
08/10/2023	22	9	3	1	12	12	14	24
08/10/2023	23	10	3	1	12	13	14	22
09/10/2023	00	10	3	1	15	14	17	13
09/10/2023	01	12	3	1	15	15	16	12
09/10/2023	02	12	3	1	9	16	10	15
09/10/2023	03	11	3	1	5	15	6	23
09/10/2023	04	11	3	1	4	14	5	19
09/10/2023	05	10	3	1	4	13	5	19
09/10/2023	06	10	3	1	4	12	5	18
09/10/2023	07	10	4	1	4	13	6	17
09/10/2023	08	12	3	1	4	15	6	19
09/10/2023	09	13	3	1	4	20	6	29
09/10/2023	10	8	3	1	4	16	5	51
09/10/2023	11	8	3	1	4	17	5	63
09/10/2023	12	6	4	2	12	13	15	54
09/10/2023	13	6	3	2	12	10	16	59
09/10/2023	14	6	3	2	6	9	9	76
09/10/2023	15	5	3	1	4	8	5	84
09/10/2023	16	6	3	1	4	9	5	78
09/10/2023	17	5	3	1	19	9	20	55
09/10/2023	18	6	3	1	9	8	10	65
09/10/2023	19	6	3	1	6	8	7	64
09/10/2023	20	6	3	1	4	9	6	59
09/10/2023	21	10	3	1	8	14	9	40
09/10/2023	22	11	3	1	15	14	17	26
09/10/2023	23	10	3	1	9	13	11	29
10/10/2023	00	13	3	1	11	17	12	22
10/10/2023	01	15	3	1	11	21	13	18
10/10/2023	02	10	3	1	6	13	7	27
10/10/2023	03	10	3	1	4	13	5	31
10/10/2023	04	9	3	1	4	12	5	30
10/10/2023	05	8	3	1	5	11	7	23
10/10/2023	06	9	3	1	15	12	17	14
10/10/2023	07	10	3	4	35	14	41	4
10/10/2023	08	10				19		
10/10/2023	09	4				16		
10/10/2023	10	4	4	3	13	12	17	46
10/10/2023	11	5	4	2	13	27	16	52
10/10/2023	12	5	4	7	26	17	35	46
10/10/2023	13	4	4	5	20	7	28	54
10/10/2023	14	3	4	2	9	5	12	62
10/10/2023	15	3	4	1	4	4	5	76
10/10/2023	16	2	3	1	4	4	5	78
10/10/2023	17	3	3	1	5	4	6	71
10/10/2023	18	3	4	1	8	4	10	68
10/10/2023	19	3	3	1	4	4	5	73
10/10/2023	20	3	3	1	4	4	5	62
10/10/2023	21	5	3	1	15	8	16	32
10/10/2023	22	6	3	1	23	8	24	28
10/10/2023	23	5	3	1	6	7	8	44
11/10/2023	00	7	3	6	16	10	26	24
11/10/2023	01	6	3	1	10	8	12	24
11/10/2023	02	5	3	1	6	6	7	30
11/10/2023	03	5	3	1	4	6	5	30
11/10/2023	04	5	3	1	4	6	5	30
11/10/2023	05	5	3	1	6	6	8	25
11/10/2023	06	5	4	1	16	6	18	12
11/10/2023	07	5	3	5	34	7	41	3
11/10/2023	08	5	4	7	27	11	38	12
11/10/2023	09	5	4	5	18	16	26	24
11/10/2023	10	5	4	3	16	16	21	41
11/10/2023	11	5	3	11	36	28	52	33
11/10/2023	12	4	4	2	9	8	12	64
11/10/2023	13	3	3	1	4	5	5	71
11/10/2023	14	3	4	1	4	5	5	73
11/10/2023	15	3	3	1	4	4	5	75
11/10/2023	16	3	3	1	4	4	5	82
11/10/2023	17	3	4	1	4	4	5	86
11/10/2023	18	3	3	1	4	4	5	80
11/10/2023	19	3	3	1	4	4	5	71
11/10/2023	20	5	4	1	19	7	21	42
11/10/2023	21	8	3	1	26	10	28	29
11/10/2023	22	6	3	1	18	8	20	36
11/10/2023	23	7	3	1	10	9	12	36
12/10/2023	00	7	3	1	15	9	17	28
12/10/2023	01	7	3	1	10	8	11	36
12/10/2023	02	7	3	1	6	9	7	33
12/10/2023	03	8	3	1	5	10	7	30
12/10/2023	04	7	4	1	4	8	6	33
12/10/2023	05	6	3	1	4	8	5	30
12/10/2023	06	6	3	1	5	8	7	24
12/10/2023	07	6	3	1	9	7	11	18
12/10/2023	08	5	3	1	7	7	9	23
12/10/2023	09	5	4	1	7	10	8	34
12/10/2023	10	4	4	1	5	10	6	50
12/10/2023	11	4	4	1	5	9	6	64
12/10/2023	12	4	4	10	38	7	52	41
12/10/2023	13	4	3	3	8	6	12	71
12/10/2023	14	3	3	1	4	5	5	79
12/10/2023	15	3	3	1	4	5	5	83
12/10/2023	16	3	3	1	4	5	5	86
12/10/2023	17	3	3	1	4	4	5	87
12/10/2023	18	4	4	1	5	5	7	76
12/10/2023	19	4	3	1	6	5	7	67
12/10/2023	20	5	3	1	5	7	6	60
12/10/2023	21	8	3	1	14	11	15	37
12/10/2023	22	7	3	1	12	9	14	34
12/10/2023	23	6	3	1	8	8	10	38
13/10/2023	00	8	3	1	11	10	13	24
13/10/2023	01	8	3	1	12	11	14	21
13/10/2023	02	7	3	1	6	9	8	26
13/10/2023	03	6	3	1	4	7	5	33
13/10/2023	04	5	3	1	4	7	5	29
13/10/2023	05	5	3	1	4	6	6	25
13/10/2023	06	5	3	1	9	6	11	21
13/10/2023	07	4	4	1	18	6	19	17
13/10/2023	08	4	4	2	19	11	23	21
13/10/2023	09	5	4	5	22	17	31	21
13/10/2023	10	6	4	7	27	16	38	35
13/10/2023	11	5	4	2	11	16	14	56
13/10/2023	12	6	4	3	11	11	14	63
13/10/2023	13	4	4	1	6	7	8	72
13/10/2023	14	3	4	2	18	5	22	58
13/10/2023	15	3	3	6	35	6	44	46
13/10/2023	16	3	3	2	8	7	10	78
13/10/2023	17	4	3	1	5	6	7	80
13/10/2023	18	4	3	1	7	6	9	64
13/10/2023	19	6	3	1	12	8	14	50
13/10/2023	20	5	3	1	10	7	12	53
13/10/2023	21	6	3	1	9	9	11	51
13/10/2023	22	7	4	1	9	9	10	42
13/10/2023	23	7	4	1	9	10	10	38
14/10/2023	00	8	3	1	14	10	16	15
14/10/2023	01	7	3	1	25	10	27	2
14/10/2023	02	7	3	1	25	10	26	2
14/10/2023	03	7	3	1	10	9	11	12
14/10/2023	04	7	3	1	8	9	9	13
14/10/2023	05	7	3	1	10	9	12	10
14/10/2023	06	8	3	2	22	11	25	5
14/10/2023	07	7	4	1	21	10	23	10
14/10/2023	08	6	4	1	15	14	17	23
14/10/2023	09	5	3	1	17	16	19	29
14/10/2023	10	4	4	1	16	17	19	30
14/10/2023	11	4	4	2	13	19	16	34
14/10/2023	12	4	4	1	10	17	11	43
14/10/2023	13	3	3	1	5	11	6	47
14/10/2023	14	3	4	1	4	22	5	56
14/10/2023	15	3	4	1	4	15	5	59
14/10/2023	16	3	4	1	4	7	5	58
14/10/2023	17	3	4	1	4	7	5	52
14/10/2023	18	3	4	1	8	8	10	46
14/10/2023	19	3	4	1	11	9	13	43
14/10/2023	20	3	4	1	10	10	12	45
14/10/2023	21	3	4	1	11	9	12	41
14/10/2023	22	3	3	1	5	7	7	45
14/10/2023	23	4	3	1	12	8	14	33
15/10/2023	00	3	3	1	9	6	10	35
15/10/2023	01	4	3	1	4	6	6	36
15/10/2023	02	4	3	1	4	6	5	36
15/10/2023	03	4	3	1	6	8	7	28
15/10/2023	04	4	3	1	5	7	6	28
15/10/2023	05	4	3	1	4	6	5	27
15/10/2023	06	4	3	1	5	6	7	28
15/10/2023	07	3	4	1	4	6	5	32
15/10/2023	08	3	4	1	4	7	6	31
15/10/2023	09	3	3	1	6	10	8	31
15/10/2023	10	3	3	1	5	10	7	41
15/10/2023	11	3	4	1	4	7	5	55
15/10/2023	12	3	4	1	4	6	5	65
15/10/2023	13	4	4	1	4	6	5	72
15/10/2023	14	3	3	1	4	5	5	71
15/10/2023	15	3	4	1	4	5	5	74
15/10/2023	16	3	3	1	13	5	14	60
15/10/2023	17	3	3	1	5	6	6	70
15/10/2023	18	3	3	1	4	4	5	74
15/10/2023	19	3	3	1	4	4	5	76
15/10/2023	20	4	3	1	4	6	5	78
15/10/2023	21	3	3	1	5	7	6	72
15/10/2023	22	4	3	1	5	5	7	70
15/10/2023	23	4	3	1	4	5	5	50
16/10/2023	00	4	3	1	4	5	5	47
16/10/2023	01	4	3	1	4	5	5	46
16/10/2023	02	4	3	1	4	5	5	47
16/10/2023	03	4	3	1	4	5	5	47
16/10/2023	04	4	3	1	4	4	5	39
16/10/2023	05	4	3	1	4	5	5	37
16/10/2023	06	4	4	1	14	6	16	21
16/10/2023	07	5	4	7	38	7	48	7
16/10/2023	08	5	4	16	49	8	73	4
16/10/2023	09	6	4	15	44	10	66	10
16/10/2023	10	4	3	5	24	17	32	24
16/10/2023	11	2	4	2	6	7	8	44
16/10/2023	12	2	4	1	4	5	5	52
16/10/2023	13	2	3	1	4	6	5	54
16/10/2023	14	1	4	1	4	5	5	53
16/10/2023	15	2	4	1	4	5	5	54
16/10/2023	16	3	4	2	18	9	22	52
16/10/2023	17	4	3	1	32	14	34	42
16/10/2023	18	4	3	1	35	10	36	42
16/10/2023	19	4	4	1	29	14	30	42
16/10/2023	20	4	3	1	15	7	17	52
16/10/2023	21	6	4	1	13	8	14	47
16/10/2023	22	5	4	1	12	7	14	56
16/10/2023	23	4	3	1	8	6	10	57
17/10/2023	00	5	3	1	5	7	6	54
17/10/2023	01	5	3	1	4	7	5	55
17/10/2023	02	6	4	1	4	8	5	51
17/10/2023	03	6	4	1	4	9	5	44
17/10/2023	04	8	3	1	4	11	5	43
17/10/2023	05	6	3	1	9	8	10	30
17/10/2023	06	6	4	1	24	8	25	7
17/10/2023	07	6	5	26	41	9	82	2
17/10/2023	08	7	4	30	41	10	87	2
17/10/2023	09	6	5	12	31	18	49	18
17/10/2023	10	5	4	1	12	12	14	51
17/10/2023	11	4	4	1	4	8	5	75
17/10/2023	12	4	3	1	4	8	5	77
17/10/2023	13	4	3	1	4	5	5	79
17/10/2023	14	4	3	1	4	5	5	82
17/10/2023	15	4	3	1	4	5	5	83
17/10/2023	16	4	3	1	4	5	5	86
17/10/2023	17	4	3	1	4	5	5	80
17/10/2023	18	4	3	1	4	6	6	71
17/10/2023	19	4	3	1	4	6	6	70
17/10/2023	20	5	3	1	6	7	7	53
17/10/2023	21	5	3	1	8	7	9	50
17/10/2023	22	5	3	1	5	6	7	50
17/10/2023	23	5	4	1	4	7	5	49
18/10/2023	00	7	3	1	5	9	7	40
18/10/2023	01	7	4	1	4	9	6	43
18/10/2023	02	7	4	1	4	9	6	39
18/10/2023	03	8	4	1	4	10	5	40
18/10/2023	04	4	3	1	4	10	5	36
18/10/2023	05	2	4	1	4	10	5	42
18/10/2023	06	2	3	1	5	6	6	37
18/10/2023	07	2	3	1	9	7	11	33
18/10/2023	08	2	4	1	10	6	12	34
18/10/2023	09	2	4	1	9	7	10	35
18/10/2023	10	3	3	1	4	26	6	43
18/10/2023	11	4	3	1	4	47	5	46
18/10/2023	12	2	3	1	4	22	5	47
18/10/2023	13	2	4	1	4	13	5	46
18/10/2023	14	2	4	1	4	9	5	49
18/10/2023	15	1	4	1	4	8	5	49
18/10/2023	16	1	3	1	4	8	5	47
18/10/2023	17	1	3	1	5	7	7	45
18/10/2023	18	1	4	1	7	5	9	42
18/10/2023	19	1	3	1	6	4	8	44
18/10/2023	20	1	3	1	6	4	8	41
18/10/2023	21	1	3	1	5	4	7	43
18/10/2023	22	2	4	1	4	5	5	51
18/10/2023	23	1	4	1	4	3	5	57
19/10/2023	00	1	3	1	4	4	5	57
19/10/2023	01	2	4	4	5	10	10	54
19/10/2023	02	1	4	1	4	3	5	56
19/10/2023	03	1	3	1	4	2	5	55
19/10/2023	04	4	3	1	4	6	5	54
19/10/2023	05	1	4	1	4	3	5	50
19/10/2023	06	1	4	1	5	4	6	44
19/10/2023	07	2	3	1	21	9	23	29
19/10/2023	08	2	3	1	22	10	24	29
19/10/2023	09	2	3	1	20	10	22	33
19/10/2023	10	2	4	3	20	12	24	36
