FECHA	HORA	PM2.5	Veloc.	Direc.	SO2	CO	NO	NO2	PM10	NOx	O3
18/01/2023	17	2	2	40	3	0,1	2	4	8	7	49
18/01/2023	18	3	0,6	322	4	0,2	2	15	15	18	29
18/01/2023	19	3	0,8	299	4	0,2	2	24	12	27	19
18/01/2023	20	3	1,2	294	4	0,2	2	13	7	16	39
18/01/2023	21	10	1	278	4	0,2	2	10	13	13	41
18/01/2023	22	3	1,6	243	4	0,1	2	7	4	10	41
18/01/2023	23	3	0,6	268	4	0,2	2	4	5	7	46
19/01/2023	00	3	0,6	350	3	0,2	2	6	6	9	41
19/01/2023	01	1	0,8	316	3	0,2	2	2	3	5	61
19/01/2023	02	2	0,4	222	4	0,2	2	2	4	5	57
19/01/2023	03	1	0,6	326	4	0,2	2	2	2	5	59
19/01/2023	04	1	0,9	307	4	0,2	2	2	2	5	63
19/01/2023	05	1	1,4	282	4	0,1	2	2	3	5	59
19/01/2023	06	1	2,2	255	5	0,1	2	2	4	5	56
19/01/2023	07	2	1,1	261	4	0,2	2	3	13	7	42
19/01/2023	08	3	1,9	298	4	0,2	2	10	10	13	32
19/01/2023	09	3	1,9	268	4	0,2	2	7	12	10	34
19/01/2023	10	3	2,2	282	4	0,1	2	6	12	9	38
19/01/2023	11	3	2,7	292	4	0,1	2	4	15	8	40
19/01/2023	12	2	3,7	280	3	0,1	2	2	12	5	50
19/01/2023	13	2	4,2	243	3	0,1	2	2	10	5	51
19/01/2023	14	2	5,6	246	4	0,2	2	2	6	5	52
19/01/2023	15	2	6,8	242	4	0,2	2	2	8	5	53
19/01/2023	16	2	4,4	247	3	0,2	2	2	11	5	52
19/01/2023	17	2	5,3	249	3	0,2	2	3	10	7	52
19/01/2023	18	5	4,6	242	4	0,2	2	7	10	10	47
19/01/2023	19	6	3,9	247	3	0,2	2	7	12	10	43
19/01/2023	20	5	6,3	247	3	0,2	2	3	11	6	48
19/01/2023	21	5	5,3	251	4	0,2	2	2	12	5	46
19/01/2023	22	4	4,3	247	3	0,2	2	2	7	5	49
19/01/2023	23	2	4,5	244	3	0,2	2	2	5	5	54
20/01/2023	00	2	5,2	234	3	0,2	2	2	4	5	57
20/01/2023	01	3	5,2	242	4	0,2	2	2	5	5	55
20/01/2023	02	2	4,9	244	4	0,1	2	2	4	5	53
20/01/2023	03	2	4,6	241	3	0,1	2	2	3	5	54
20/01/2023	04	2	3,3	255	3	0,1	2	2	2	5	54
20/01/2023	05	2	1,1	239	3	0,1	2	2	2	5	49
20/01/2023	06	2	0,5	276	4	0,1	2	3	3	6	37
20/01/2023	07		0,4	232							
20/01/2023	08		0,8	245							
20/01/2023	09	3	1,8	310	4	0,2	2	20	17	23	28
20/01/2023	10	2	4,6	321	4	0,1	2	6	28	9	54
20/01/2023	11	2	5,3	332	3	0,1	2	2	36	5	61
20/01/2023	12	2	5,1	345	4	0,1	2	2	21	5	63
20/01/2023	13	1	4,1	346	3	0,1	2	2	7	5	63
20/01/2023	14	1	4,2	49	3	0,1	2	2	6	6	63
20/01/2023	15	2	6,8	101	3	0,1	2	4	20	7	63
20/01/2023	16	2	5,6	109	3	0,1	2	5	13	8	63
20/01/2023	17	2	3,5	109	3	0,1	2	13	15	16	46
20/01/2023	18	2	1,1	144	3	0,1	2	16	16	19	37
20/01/2023	19	2	0,6	213	4	0,1	2	9	20	12	49
20/01/2023	20	3	0,6	208	4	0,1	2	5	12	9	57
20/01/2023	21	5	0,3	236	4	0,1	2	10	20	14	45
20/01/2023	22	10	0,4	342	4	0,2	4	30	39	36	17
20/01/2023	23	18	0,4	354	4	0,3	14	41	49	62	6
21/01/2023	00	17	0,3	330	3	0,4	18	42	48	70	5
21/01/2023	01	18	0,4	314	3	0,3	9	30	36	44	8
21/01/2023	02	8	0,6	291	4	0,2	2	13	18	16	28
21/01/2023	03	4	0,8	312	4	0,2	2	4	9	7	41
21/01/2023	04	2	0,9	324	4	0,2	2	2	4	5	47
21/01/2023	05	3	0,9	330	3	0,2	2	2	4	5	41
21/01/2023	06	1	1,1	348	4	0,2	2	2	2	5	54
21/01/2023	07	2	0,7	14	4	0,2	2	2	4	6	51
21/01/2023	08	8	0,6	239	4	0,2	8	20	23	32	9
21/01/2023	09	9	0,2	61	4	0,2	14	19	27	41	7
21/01/2023	10	5	1,4	45	4	0,2	3	9	18	13	45
21/01/2023	11	2	5,2	91	4	0,1	2	2	9	5	63
21/01/2023	12	2	5,1	84	4	0,1	2	2	9	5	62
21/01/2023	13	4	4,5	83	4	0,2	2	2	10	5	62
21/01/2023	14	2	3,2	81	4	0,2	2	2	7	5	66
21/01/2023	15	2	3,2	83	4	0,1	2	2	8	5	66
21/01/2023	16	2	3,2	93	4	0,1	2	2	7	5	65
21/01/2023	17	2	0,9	214	4	0,1	2	2	10	5	63
21/01/2023	18	5	1,3	339	4	0,2	2	6	15	9	51
21/01/2023	19	2	3,2	320	4	0,2	2	3	12	6	53
21/01/2023	20	3	5,6	334	4	0,2	2	2	16	5	57
21/01/2023	21	5	10,1	321	4	0,2	2	2	66	5	60
21/01/2023	22	3	8,5	315	4	0,1	2	2	22	5	59
21/01/2023	23	3	7,9	314	3	0,2	2	2	19	5	63
22/01/2023	00	2	5,5	322	3	0,2	2	2	8	5	65
22/01/2023	01	2	3,2	340	3	0,2	2	2	3	5	64
22/01/2023	02	2	2,4	328	3	0,2	2	2	4	5	63
22/01/2023	03	2	1,4	319	4	0,2	2	2	3	5	62
22/01/2023	04	2	2,3	342	4	0,3	2	2	3	5	62
22/01/2023	05	2	1,8	329	3	0,2	2	2	3	5	61
22/01/2023	06	2	1,1	325	4	0,2	2	2	3	5	57
22/01/2023	07	2	1	330	4	0,2	2	2	3	5	55
22/01/2023	08	2	1,1	346	4	0,3	2	2	4	5	52
22/01/2023	09	2	1,2	338	3	0,2	2	2	6	5	50
22/01/2023	10	3	1,2	346	4	0,2	2	2	8	5	52
22/01/2023	11	2	0,6	324	3	0,2	2	2	6	5	60
22/01/2023	12	2	0,7	242	4	0,2	2	2	4	5	68
22/01/2023	13	2	0,9	234	3	0,2	2	2	5	5	66
22/01/2023	14	3	1,9	231	4	0,2	2	2	6	5	68
22/01/2023	15	2	1,5	188	4	0,2	2	2	5	5	69
22/01/2023	16	3	2	201	3	0,2	2	2	14	5	69
22/01/2023	17	4	1,5	279	3	0,2	2	2	6	5	64
22/01/2023	18	5	1,3	249	3	0,2	2	6	14	9	45
22/01/2023	19	4	1,3	333	3	0,2	2	6	12	10	47
22/01/2023	20	4	3,6	330	4	0,2	2	2	10	5	60
22/01/2023	21	4	3,4	332	4	0,2	2	2	8	5	59
22/01/2023	22	4	3,3	336	4	0,2	2	2	5	5	59
22/01/2023	23	3	2,8	349	4	0,2	2	2	4	5	59
23/01/2023	00	3	1,6	339	4	0,2	2	2	4	5	60
23/01/2023	01	3	0,9	338	3	0,2	2	2	4	5	60
23/01/2023	02	3	0,8	345	4	0,2	2	2	4	5	58
23/01/2023	03	2	0,6	0	4	0,3	2	2	3	5	58
23/01/2023	04	2	0,4	355	4	0,2	2	2	3	5	56
23/01/2023	05	3	0,3	4	3	0,2	2	2	4	5	51
23/01/2023	06	6	0,2	355	3	0,2	2	10	18	13	11
23/01/2023	07	9	0,4	274	4	0,3	22	29	31	62	3
23/01/2023	08	12	0,4	195	4	0,3	37	34	51	89	4
23/01/2023	09	14	0,4	266	3	0,3	48	36	76	110	5
23/01/2023	10	11	0,5	252	4	0,2	26	31	66	71	10
23/01/2023	11	5	1,3	5	4	0,2	2	7	16	10	43
23/01/2023	12	3	2,5	76	3	0,2	2	2	15	5	57
23/01/2023	13	3	2,9	103	4	0,1	2	2	11	5	57
23/01/2023	14	3	3,4	111	3	0,1	2	2	7	5	57
23/01/2023	15	4	1,2	147	3	0,1	2	3	18	6	55
23/01/2023	16	3	1,7	135	3	0,1	2	3	14	6	54
23/01/2023	17	4	0,8	128	3	0,1	2	8	19	11	45
23/01/2023	18	5	0,4	192	3	0,1	2	8	26	11	44
23/01/2023	19	7	0,5	231	4	0,1	2	11	29	14	36
23/01/2023	20	9	0,4	218	3	0,2	3	24	31	29	19
23/01/2023	21	11	0,4	260	4	0,2	5	33	37	41	9
23/01/2023	22	16	0,7	356	4	0,3	2	27	35	30	13
23/01/2023	23	11	1,1	47	3	0,2	2	11	29	15	30
24/01/2023	00	9	1	18	3	0,3	2	4	17	7	39
24/01/2023	01	11	1,1	344	3	0,2	2	3	16	6	37
24/01/2023	02	13	0,4	286	4	0,2	2	5	16	8	31
24/01/2023	03	7	0,7	310	4	0,2	2	2	8	5	39
24/01/2023	04	5	0,8	313	3	0,2	2	2	6	5	42
24/01/2023	05	5	0,5	346	3	0,2	2	2	6	5	43
24/01/2023	06	5	0,9	344	4	0,2	2	2	7	5	38
24/01/2023	07	6	0,8	347	4	0,3	2	9	15	12	24
24/01/2023	08	8	1,1	355	3	0,3	3	19	20	24	11
24/01/2023	09	10	0,4	348	3	0,2	8	23	44	34	12
24/01/2023	10	9	0,3	7	3	0,2	4	15	29	21	26
24/01/2023	11	11	0,8	39	3	0,2	2	5	75	8	41
24/01/2023	12	9	2,9	63	3	0,2	2	2	25	6	51
24/01/2023	13	6	4,3	74	3	0,2	2	2	17	5	56
24/01/2023	14	6	4,6	86	4	0,2	2	2	8	5	57
24/01/2023	15	6	3,6	88	3	0,1	2	2	9	5	58
24/01/2023	16	6	3	83	4	0,1	2	2	12	5	57
24/01/2023	17	6	1,9	82	4	0,2	2	2	13	6	53
24/01/2023	18	7	1,3	72	3	0,2	2	6	14	9	47
24/01/2023	19	9	1,2	40	3	0,2	2	9	22	12	39
24/01/2023	20	15	0,5	28	4	0,3	2	19	29	22	20
24/01/2023	21	14	0,5	18	4	0,3	2	20	27	23	20
24/01/2023	22	19	0,5	326	4	0,2	2	22	33	25	14
24/01/2023	23	19	0,4	337	3	0,3	2	19	27	22	18
25/01/2023	00	14	0,7	325	3	0,2	2	9	20	12	29
25/01/2023	01	12	0,8	309	3	0,2	2	3	16	6	37
25/01/2023	02	11	0,8	306	4	0,1	2	2	13	5	33
25/01/2023	03	9	0,7	316	3	0,1	2	2	11	5	35
25/01/2023	04	7	0,9	327	3	0,1	2	2	9	5	36
25/01/2023	05	7	0,7	308	3	0,1	2	2	7	5	34
25/01/2023	06	7	1	315	4	0,1	2	3	8	6	30
25/01/2023	07	7	0,9	328	4	0,2	2	11	11	14	19
25/01/2023	08	8	0,6	337	3	0,2	10	24	24	40	5
25/01/2023	09		0,7	319	3	0,2	19	29		58	5
25/01/2023	10	11	0,7	317	3	0,2	10	23	53	39	11
25/01/2023	11	13	0,6	315	4	0,2	5	18	81	26	19
25/01/2023	12	7	5,3	50	3	0,1	2	6	45	10	52
25/01/2023	13	6	5,1	55	3	0,1	2	3	27	6	58
25/01/2023	14	6	4,4	61	3	0,1	2	4	27	7	60
25/01/2023	15	5	4,8	72	3	0,1	2	4	25	7	61
25/01/2023	16	5	2,3	64	3	0,1	2	4	29	7	57
25/01/2023	17	7	0,6	72	3	0,1	2	8	55	11	48
25/01/2023	18	7	0,3	229	3	0,1	2	24	61	27	24
25/01/2023	19	11	0,4	256	3	0,2	13	44	59	63	4
25/01/2023	20	13	0,4	282	3	0,2	9	43	47	57	3
25/01/2023	21	18	0,3	258	4	0,2	10	41	41	55	5
25/01/2023	22	19	0,7	339	3	0,3	6	37	38	46	7
25/01/2023	23	19	0,9	341	3	0,2	3	27	36	31	16
26/01/2023	00	7	3,5	331	3	0,1	2	2	18	5	54
26/01/2023	01	7	0,8	297	4	0,1	2	2	8	5	51
26/01/2023	02	8	1,2	242	3	0,1	2	2	10	5	47
26/01/2023	03	8	1,8	230	3	0,1	2	2	9	5	42
26/01/2023	04	9	2,3	233	3	0,1	2	2	10	5	32
26/01/2023	05	10	2,8	230	4	0,1	2	6	12	9	23
26/01/2023	06	9	2	236	3	0,1	2	14	12	18	10
26/01/2023	07	10	2,1	238	3	0,1	10	20	16	36	4
26/01/2023	08	11	2,8	236	4	0,1	31	31	28	79	3
26/01/2023	09	19	5,3	232	3	0,1	34	25	60	78	6
26/01/2023	10	21	3,8	231	3	0,1	15	20	53	43	12
26/01/2023	11	21	2	226	3	0,1	8	13	41	25	24
26/01/2023	12	13	1,2	172	3	0,1	3	7	33	10	46
26/01/2023	13	4	2,3	112	3	0,1	2	4	9	7	47
26/01/2023	14	4	3,4	109	3	0,1	2	3	11	6	57
26/01/2023	15	3	2,5	126	3	0,1	2	2	10	5	60
26/01/2023	16	4	1,1	124	3	0,1	2	7	11	10	51
26/01/2023	17	4	0,7	169	3	0,1	2	3	29	6	58
26/01/2023	18	5	0,2	171	3	0,1	2	6	33	10	51
26/01/2023	19	7	0,3	212	3	0,1	8	24	35	35	26
26/01/2023	20	11	0,3	353	3	0,1	55	50	47	133	3
26/01/2023	21	17		328	3	0,2	70	51	60	159	4
26/01/2023	22	23	0,4	312	3	0,2	41	48	56	111	6
26/01/2023	23	22	0,3	288	3	0,1	20	41	47	71	6
27/01/2023	00	15	0,4	262	3	0,1	3	23	28	28	13
27/01/2023	01	13	0,3	226	4	0,1	2	16	25	19	19
27/01/2023	02	12	0,6	244	4	0,1	2	10	19	13	27
27/01/2023	03	12	0,7	224	3	0,1	2	8	18	11	29
27/01/2023	04	11	0,4	219	3	0,1	2	7	14	10	25
27/01/2023	05	10	0,7	217	4	0,1	2	9	12	12	22
27/01/2023	06	9	0,6	220	4	0,1	2	13	12	17	16
27/01/2023	07	9	1,1	225	3	0,1	5	25	18	34	5
27/01/2023	08	10	2,1	232	3	0,1	19	33	31	63	4
27/01/2023	09		2,4	233	3	0,4	28	34		77	6
27/01/2023	10		3,2	225	3	0,1	17	29		55	12
27/01/2023	11	22	2,7	223	4	0,1	14	28	61	50	20
27/01/2023	12		0,9	191	3	0,5	5	13		21	39
27/01/2023	13	11	2,8	113	3	0,1	3	13	34	18	41
27/01/2023	14	5	2,5	111	3	0,1	3	10	11	14	49
27/01/2023	15	4	3,7	114	3	0,1	3	7	9	10	58
27/01/2023	16	4	2	125	3	0,1	2	9	17	12	57
27/01/2023	17	3	2,1	140	3	0,1	2	8	16	11	54
27/01/2023	18	5	0,2	124	3	0,1	2	19	38	22	34
27/01/2023	19	7	0,3	19	3	0,1	4	42	28	48	8
27/01/2023	20	14	0,3	10	3	0,1	3	40	41	45	9
27/01/2023	21	12	0,5	360	3	0,2	2	28	26	31	23
27/01/2023	22	8	0,7	345	3	0,1	2	15	16	18	33
27/01/2023	23	6	0,6	339	3	0,1	2	9	12	12	39
28/01/2023	00	6	0,5	328	3	0,1	2	10	13	13	35
28/01/2023	01	4	0,7	316	3	0,1	2	3	9	7	49
28/01/2023	02	3	1,5	285	3	0,1	2	2	6	5	51
28/01/2023	03	3	1,9	308	3	0,1	2	2	7	5	54
28/01/2023	04	2	1,8	308	3	0,1	2	2	4	5	56
28/01/2023	05	2	1,2	307	3	0,1	2	2	3	5	53
28/01/2023	06	3	1	249	3	0,1	2	3	4	6	43
28/01/2023	07	5	2,2	238	3	0,1	2	8	11	11	27
28/01/2023	08	7	1,9	232	3	0,1	2	11	19	15	21
28/01/2023	09	13	0,9	224	3	0,1	2	15	32	19	17
28/01/2023	10	10	1,5	246	3	0,1	3	13	32	17	26
28/01/2023	11	8	0,8	238	3	0,1	2	9	28	12	41
28/01/2023	12	6	0,4	125	3	0,1	2	2	13	6	56
28/01/2023	13	5	1,6	126	3	0,1	2	6	12	10	47
28/01/2023	14	3	3,1	121	3	0,1	2	8	9	11	50
28/01/2023	15	2	2,4	128	3	0,1	2	4	4	7	61
28/01/2023	16	3	3,1	119	3	0,1	2	2	4	5	68
28/01/2023	17	3	1,9	124	3	0,1	2	2	6	5	67
28/01/2023	18	2	0,7	95	3	0,1	2	3	4	6	57
28/01/2023	19	4	0,1	70	3	0,1	11	21	10	38	27
28/01/2023	20	12	0,5	359	4	0,1	43	50	30	115	5
28/01/2023	21	15	0,8	352	3	0,1	2	25	28	28	23
28/01/2023	22	13	0,5	337	3	0,2	2	16	21	19	37
28/01/2023	23	15	0,7	329	3	0,1	2	16	22	20	31
29/01/2023	00	19	0,9	337	3	0,2	2	17	24	21	27
29/01/2023	01	10	0,7	7	3	0,1	2	10	13	13	39
29/01/2023	02	10	0,6	328	3	0,1	2	7	13	10	37
29/01/2023	03	10	0,4	292	3	0,1	2	6	11	9	35
29/01/2023	04	7	0,5	317	3	0,1	2	3	9	6	37
29/01/2023	05	6	0,4	322	3	0,1	2	2	9	6	37
29/01/2023	06	6	0,4	331	3	0,1	2	2	8	5	38
29/01/2023	07	5	0,6	345	3	0,1	2	2	5	5	39
29/01/2023	08	4	0,7	338	4	0,1	2	3	7	6	33
29/01/2023	09	6	0,7	334	4	0,1	2	6	13	9	30
29/01/2023	10	6	0,5	9	3	0,1	2	5	13	8	35
29/01/2023	11	8	1,6	54	3	0,1	2	3	23	7	39
29/01/2023	12	5	0,8	55	3	0,1	2	3	16	6	46
29/01/2023	13	5	1,3	53	3	0,1	2	2	11	5	53
29/01/2023	14	5	1,8	66	3	0,1	2	2	9	5	56
29/01/2023	15	5	2	56	3	0,1	2	2	9	5	58
29/01/2023	16	5	2,2	51	3	0,1	2	2	11	5	55
29/01/2023	17	5	1,6	58	3	0,1	2	2	15	5	54
29/01/2023	18	6	0,7	134	3	0,1	2	6	9	9	36
29/01/2023	19	7	0,8	230	3	0,1	2	12	10	15	24
29/01/2023	20	9	1,1	251	3	0,1	2	12	10	16	29
29/01/2023	21	10	1,2	226	4	0,1	2	10	11	13	32
29/01/2023	22	12	1,4	226	3	0,1	2	11	12	14	26
29/01/2023	23	12	0,8	262	3	0,1	2	8	13	11	31
30/01/2023	00		0,7	279	3	0,1	2	5		8	38
30/01/2023	01	13	0,3	226	3	0,1	2	4	14	7	34
30/01/2023	02	13	0,7	357	3	0,1	2	4	14	7	34
30/01/2023	03	10	1,1	302	3	0,1	2	2	10	5	38
30/01/2023	04	8	1,2	317	4	0,1	2	2	9	5	40
30/01/2023	05	7	1,2	338	3	0,1	2	2	7	5	41
30/01/2023	06	8	1,3	347	3	0,1	2	3	10	6	33
30/01/2023	07	8	0,8	293	3	0,1	2	8	14	11	21
30/01/2023	08	16	0,8	236	3	0,1	14	21	34	42	6
30/01/2023	09	14	0,9	262	3	0,1	15	23	49	46	7
30/01/2023	10	14	0,6	256	3	0,1	7	17	42	28	19
30/01/2023	11	16	0,6	91	3	0,1	7	16	42	26	24
30/01/2023	12	20	1,7	192	3	0,1	6	15	35	24	28
30/01/2023	13	19	2,7	103	3	0,1	5	10	29	17	28
30/01/2023	14	11	1,5	138	3	0,1	2	6	17	10	45
30/01/2023	15	7	5,4	122	3	0,1	2	5	13	7	53
30/01/2023	16	7	3	131	3	0,1	2	9	15	12	48
30/01/2023	17	10	0,9	210	3	0,1	2	15	19	18	39
30/01/2023	18	8	1,1	223	3	0,1	2	9	19	12	56
30/01/2023	19	18	0,3	205	3	0,1	2	11	58	14	44
30/01/2023	20	12	0,4	328	4	0,1	2	21	16	24	28
30/01/2023	21	16	0,8	335	3	0,1	4	27	20	33	15
30/01/2023	22	15	0,6	326	3	0,1	2	20	17	23	27
30/01/2023	23	19	0,7	248	3	0,1	2	25	21	28	15
31/01/2023	00	20	0,4	312	3	0,1	2	22	24	25	16
31/01/2023	01	18	0,5	9	3	0,1	2	11	22	15	28
31/01/2023	02	19	0,8	245	3	0,1	2	10	22	13	22
31/01/2023	03	15	1,7	292	3	0,1	2	7	18	10	28
31/01/2023	04	10	1,1	252	3	0,1	2	4	13	7	34
31/01/2023	05	11	0,1	130	3	0,1	2	6	15	9	25
31/01/2023	06	12	0,3	287	3	0,1	5	16	22	24	9
31/01/2023	07	14	0,2	169	3	0,1	31	26	22	74	4
31/01/2023	08	14	0,9	234	3	0,1	40	31	31	92	5
31/01/2023	09	13	1	256	3	0,1	25	30	51	69	7
31/01/2023	10	15	0,8	271	3	0,1	13	22	43	42	15
31/01/2023	11	13	0,5	260	3	0,1	7	19	37	29	26
31/01/2023	12	10	0,6	118	3	0,1	3	13	28	18	39
31/01/2023	13	11	1,3	95	3	0,1	4	14	26	20	39
31/01/2023	14	6	2,8	84	3	0,1	2	4	9	7	61
31/01/2023	15	11	2,9	85	3	0,1	2	8	23	12	53
31/01/2023	16	14	3,5	79	3	0,1	2	12	77	16	49
31/01/2023	17	11	3,7	90	3	0,1	2	13	21	16	49
31/01/2023	18	10	0,9	83	3	0,1	2	14	18	17	46
31/01/2023	19	12	0,3	16	3	0,1	2	23	18	26	30
31/01/2023	20	20	0,5	344	3	0,1	13	53	27	73	7
31/01/2023	21	25	0,7	355	3	0,2	7	41	36	52	10
31/01/2023	22	30	0,4	356	3	0,1	5	34	43	41	11
31/01/2023	23	31	0,4	349	3	0,1	7	40	40	50	9
01/02/2023	00	31	0,5	305	3	0,1	2	30	39	34	13
01/02/2023	01	23	0,9	288	3	0,1	2	15	33	18	31
01/02/2023	02	22	0,5	298	3	0,1	2	9	30	12	31
01/02/2023	03	18	0,6	292	3	0,1	2	7	25	10	34
01/02/2023	04	15	1,2	262	3	0,1	2	4	22	8	36
01/02/2023	05	11	1,6	241	3	0,1	2	4	17	7	31
01/02/2023	06	10	0,6	245	4	0,1	2	12	20	15	19
01/02/2023	07	14	0,3	178	3	0,1	17	23	37	48	5
01/02/2023	08	19	0,9	224	3	0,1	44	32	63	98	4
01/02/2023	09	19	0,7	258	4	0,1	44	33	81	100	5
01/02/2023	10	20	0,6	279	4	0,1	34	34	76	87	9
01/02/2023	11	18	0,7	83	3	0,1	16	24	49	48	21
01/02/2023	12	13	1,1	92	3	0,1	2	6	25	10	44
01/02/2023	13	14	1,5	82	3	0,1	2	11	31	14	40
01/02/2023	14	15	2,7	100	3	0,1	4	16	27	22	45
01/02/2023	15	15	3,1	107	3	0,1	2	13	27	17	57
01/02/2023	16	15	2,1	114	3	0,1	2	13	21	16	56
01/02/2023	17	15	1,1	124	3	0,1	2	18	26	21	48
01/02/2023	18	15	0,3	185	3	0,1	2	19	30	22	49
01/02/2023	19	16	0,3	204	3	0,1	2	28	22	31	26
01/02/2023	20	20	0,3	15	3	0,1	35	50	26	103	8
01/02/2023	21	33	0,5	360	3	0,1	31	50	44	98	7
01/02/2023	22	37	0,4	352	3	0,1	6	42	46	51	13
01/02/2023	23	39	0,6	359	3	0,1	8	41	48	53	11
02/02/2023	00	36	0,4	333	4	0,1	2	28	42	31	20
02/02/2023	01	30	0,4	294	3	0,1	2	13	35	17	36
02/02/2023	02	28	0,7	294	3	0,1	2	8	34	11	39
02/02/2023	03	26	0,8	297	3	0,1	2	6	32	10	39
02/02/2023	04	26	0,8	259	3	0,1	2	5	32	9	35
02/02/2023	05	24	0,8	259	3	0,1	2	5	31	8	31
02/02/2023	06	20	0,7	262	3	0,1	2	9	27	12	20
02/02/2023	07	17	0,3	227	3	0,1	2	19	26	22	9
02/02/2023	08	19	0,8	230	3	0,1	14	28	40	49	3
02/02/2023	09	23	2,2	243	3	0,1	21	27	59	59	9
02/02/2023	10	23	2,4	223	3	0,1	16	26	55	51	12
02/02/2023	11	26	1,7	223	3	0,1	7	23	51	34	30
02/02/2023	12	29	1	213	4	0,1	5	20	48	28	42
02/02/2023	13	19	1,7	81	3	0,1	5	22	39	30	46
02/02/2023	14	17	2,6	89	3	0,1	4	18	30	23	48
02/02/2023	15	11	2,5	113	3	0,1	3	21	54	26	46
02/02/2023	16	7	1	202	3	0,1	2	14	21	17	51
02/02/2023	17	8	0,5	202	3	0,1	2	11	20	14	60
02/02/2023	18	15	0,7	231	3	0,1	2	19	37	23	44
02/02/2023	19	16	1,4	235	3	0,1	2	19	20	22	50
02/02/2023	20	19	2,3	238	3	0,1	2	13	24	16	54
02/02/2023	21	23	1,1	222	3	0,1	4	30	29	37	25
02/02/2023	22	27	0,3	18	3	0,1	10	47	36	62	7
02/02/2023	23	24	0,4	338	3	0,1	4	41	34	47	8
03/02/2023	00	29	0,4	262	3	0,1	4	39	45	45	8
03/02/2023	01	33	0,2	1	3	0,1	3	34	43	38	8
03/02/2023	02	25	0,4	249	3	0,1	2	26	38	29	11
03/02/2023	03	17	0,3	349	3	0,1	2	17	29	20	17
03/02/2023	04	16	0,3	351	3	0,1	2	13	27	16	17
03/02/2023	05	17	0,4	335	3	0,1	2	16	28	20	13
03/02/2023	06	18	0,4	355	3	0,1	2	21	29	24	6
03/02/2023	08	10	0,8	290	3	0,1	9	29	45	43	3
03/02/2023	09	11	1	283	3	0,1	10	26	53	42	11
03/02/2023	10	13	0,7	271	3	0,1	9	22	56	35	18
03/02/2023	11	14	0,7	244	3	0,1	7	21	59	32	24
03/02/2023	12	19	0,6	195	3	0,1	5	18	58	25	36
03/02/2023	13	15	1	127	3	0,1	2	15	28	18	52
03/02/2023	14	11	2,2	128	3	0,1	3	16	19	20	48
03/02/2023	15	14	3	107	3	0,1	3	21	46	26	49
03/02/2023	16	13	2,5	133	3	0,1	6	28	46	37	41
03/02/2023	17	13	0,5	228	3	0,1	2	30	25	34	39
03/02/2023	18	15	0,4	218	3	0,1	2	16	23	19	60
03/02/2023	19	16	0,3	232	3	0,1	2	23	22	26	38
03/02/2023	20	21	0,4	280	3	0,1	10	44	27	58	21
03/02/2023	21	27	0,4	344	3	0,2	32	60	36	109	6
03/02/2023	22	37	0,4	5	3	0,3	43	57	50	122	9
03/02/2023	23	40	0,3	337	3	0,3	33	52	55	103	11
04/02/2023	00	30	3	228	3	0,1	7	40	60	50	7
04/02/2023	01	26	2	245	3	0,1	5	29	45	37	14
04/02/2023	02	19	1,7	252	3	0,1	2	18	31	21	25
04/02/2023	03	16	1,4	252	3	0,1	2	13	26	16	30
04/02/2023	04	17	3,4	229	3	0,1	2	18	25	21	17
04/02/2023	05	10	3,8	239	3	0,1	2	14	15	17	29
04/02/2023	06	7	2,5	238	3	0,1	2	12	12	15	30
04/02/2023	07	6	1,7	252	3	0,1	2	14	12	17	29
04/02/2023	08	10	4,9	229	3	0,1	5	28	22	36	11
04/02/2023	09	12	0,9	156	3	0,1	9	24	33	37	11
04/02/2023	10	12	0,5	214	3	0,1	10	24	39	39	19
04/02/2023	11	18	0,7	260	3	0,1	10	26	55	42	23
04/02/2023	12	9	0,2	89	3	0,1	5	20	33	27	39
04/02/2023	13	9	0,3	73	3	0,1	3	19	25	23	45
04/02/2023	14	6	0,2	82	3	0,1	3	18	18	23	47
04/02/2023	15	4	0,9	111	3	0,1	3	20	15	25	45
04/02/2023	16	4	0,6	113	3	0,1	3	19	25	24	47
04/02/2023	17	5	0,2	135	3	0,2	2	22	60	25	40
04/02/2023	18	17	0,1	111	3	0,2	23	50	174	84	6
04/02/2023	19	16	0,4	276	3	0,2	15	49	52	72	9
04/02/2023	20	20	0,4	309	3	0,4	33	59	43	110	5
04/02/2023	21	25	0,2	24	3	0,4	30	57	51	103	6
04/02/2023	22	32	0,5	157	4	0,4	28	50	63	94	8
04/02/2023	23	27	0,3	235	3	0,3	20	36	56	66	7
05/02/2023	00	23	0,3	220	3	0,3	9	32	49	46	9
05/02/2023	01	15	0,7	239	3	0,2	2	24	28	27	20
05/02/2023	02	8	0,5	232	3	0,2	2	10	15	13	38
05/02/2023	03	17	1,2	223	3	0,2	2	14	28	18	15
05/02/2023	04	17	0,2	356	3	0,2	2	17	27	20	13
05/02/2023	05	13	0,3	359	3	0,3	2	18	21	21	11
05/02/2023	06	12	0,2	22	3	0,3	2	16	21	19	10
05/02/2023	07	11	0,4	337	3	0,3	3	23	27	27	7
05/02/2023	08	9	0,4	354	3	0,2	3	25	25	30	8
05/02/2023	09	7	0,3	358	3	0,2	3	20	27	24	20
05/02/2023	10	10	0,4	296	3	0,2	4	19	36	25	23
