FECHA	HORA	PM2.5	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.max.
12/09/2023	17	10	4,1	30	26	72	1014	192	0	1	0,1	2	3	44	5	76	6,1
12/09/2023	18	13	3,2	7	24,1	76	1015	65	0	1	0,1	8	9	57	22	69	5
12/09/2023	19	5	3,2	359	23,9	72	1015	2	0	1	0,1	3	5	17	9	74	5
12/09/2023	20	13	2	328	22,2	86	1015	1	11	1	0,1	5	7	31	14	71	3,8
12/09/2023	21	8	1,6	279	22,2	92	1016	1	0	1	0,2	1	6	15	8	62	2,7
12/09/2023	22	8	1,9	265	22,2	90	1017	1	0	1	0,1	1	8	12	9	55	3,1
12/09/2023	23	7	2	265	22,2	87	1017	1	0	1	0,1	1	6	10	7	56	3,5
13/09/2023	00	7	1,9	260	22,5	86	1017	1	0	1	0,1	1	1	10	2	54	3
13/09/2023	01	6	2,1	273	22,6	84	1016	1	0	1	0,1	1	1	10	2	47	3,2
13/09/2023	02	6	1,2	238	22,4	83	1016	1	0	1	0,1	1	1	9	2	42	2
13/09/2023	03	7	1,9	182	21,8	86	1017	1	0	1	0,1	1	4	12	5	30	2,4
13/09/2023	04	7	1,6	215	21,3	89	1017	1	0	1	0,1	1	5	11	6	30	2,3
13/09/2023	05	7	1,1	274	22	86	1017	1	0	1	0,1	1	7	12	9	32	1,8
13/09/2023	06	8	1,2	288	22,2	82	1017	3	0	1	0,2	7	20	18	30	17	1,9
13/09/2023	07	10	1,1	284	22,9	79	1017	89	0	1	0,3	29	36	25	81	4	1,7
13/09/2023	08	10	1,1	289	24,3	71	1018	240	0	1	0,3	26	34	25	74	14	1,9
13/09/2023	09	7	0,8	318	25,3	63	1018	205	0	1	0,1	11	26	16	42	30	1,4
13/09/2023	10	7	1,2	34	25,6	63	1019	260	0	1	0,1	8	20	17	32	40	1,9
13/09/2023	11	6	2,2	48	26,1	61	1019	365	0	1	0,1	4	10	14	16	60	3,4
13/09/2023	12	4	3	54	25,8	66	1019	338	0	1	0,1	3	8	9	12	69	4,3
13/09/2023	13	4	3,1	59	25,9	67	1019	454	0	1	0,1	2	2	7	5	74	4,5
13/09/2023	14	3	3,2	51	26,3	64	1019	693	0	1	0,1	2	3	7	6	71	4,7
13/09/2023	15	5	3,1	67	26,5	66	1018	606	0	1	0,1	3	3	10	8	76	4,3
13/09/2023	16	5	3,2	76	26,5	70	1018	450	0	1	0,1	4	5	10	11	82	4,6
13/09/2023	17	7	2,8	68	26,4	72	1018	282	0	1	0,1	5	6	16	13	83	3,9
13/09/2023	18	17	2,2	51	25,5	77	1018	28	0	1	0,1	13	16	68	35	71	3
13/09/2023	19	8	2,3	43	25,3	80	1018	2	0	1	0,1	3	4	19	8	85	3,1
13/09/2023	20	10	2,8	39	25,4	80	1019	1	0	1	0,1	37	21	34	79	63	4,1
13/09/2023	21	6	3,1	42	25,2	81	1019	1	0	1	0,1	2	1	12	3	79	4,5
13/09/2023	22	5	2,7	39	25,2	80	1020	1	0	1	0,1	1	1	10	2	80	3,9
13/09/2023	23	8	2,5	358	24,7	85	1019	1	0	1	0,2	1	2	18	2	68	4
14/09/2023	00	10	2,5	345	24,1	87	1019	1	0	2	0,1	1	4	23	5	57	4,2
14/09/2023	01	10	3	349	24	86	1019	1	0	2	0,1	1	3	26	4	61	4,9
14/09/2023	02	9	2,2	337	23,4	85	1019	1	0	2	0,1	1	1	24	2	61	3,5
14/09/2023	03	8	2,3	332	23,3	82	1018	1	0	2	0,1	1	1	18	2	61	3,7
14/09/2023	04	7	2,1	324	23,1	80	1018	1	0	3	0,1	1	1	12	3	58	3,6
14/09/2023	05	7	1,8	324	23	81	1019	1	0	2	0,1	1	3	12	5	52	3,1
14/09/2023	06	7	2,5	330	23	80	1018	2	0	2	0,2	6	7	13	15	49	4,4
14/09/2023	07	9	2,5	343	23,4	80	1019	45	0	3	0,1	5	11	25	18	52	4,4
14/09/2023	08	9	2,2	336	23,6	77	1019	66	0	3	0,2	8	18	23	30	44	3,8
14/09/2023	09	8	3,9	15	25,1	76	1019	416	0	3	0,1	7	7	22	17	60	5,9
14/09/2023	10	6	4	27	25,5	76	1020	374	0	2	0,2	5	4	15	11	66	6
14/09/2023	11	6	3,9	28	25,6	77	1019	283	0	2	0,2	4	4	15	9	68	5,6
14/09/2023	12	6	4	42	25,1	82	1019	191	1,4	2	0,2	4	4	12	9	69	6,1
14/09/2023	13	5	2,5	67	25	83	1018	486	0,2	2	0,1	5	13	9	21	68	3,5
14/09/2023	14	4	2,7	75	25,9	77	1018	678	0	2	0,1	12	17	7	35	60	3,8
14/09/2023	15	4	3	77	26,2	73	1017	635	0	2	0,1	5	9	9	17	67	4,5
14/09/2023	16	4	2,8	77	26,3	71	1017	462	0	2	0,1	5	8	9	16	73	3,9
14/09/2023	17	4	2,7	64	26,3	74	1016	259	0	2	0,1	2	1	8	4	83	3,9
14/09/2023	18	11	2,2	62	25,8	73	1016	48	0	3	0,1	24	15	49	52	66	3,2
14/09/2023	19	7	1,9	62	25,5	75	1017	2	0	3	0,1	7	9	27	20	68	2,9
14/09/2023	20	6	1,5	69	25,4	76	1017	1	0	3	0,1	41	13	19	74	62	2,2
14/09/2023	21	4	1,2	76	25,2	78	1017	1	0	2	0,1	1	3	9	4	73	1,9
14/09/2023	22	4	1,5	65	25,1	80	1017	1	0	3	0,1	1	1	8	2	76	2,1
14/09/2023	23	4	1,7	69	25,1	81	1018	1	0	3	0,1	1	1	8	2	81	2,4
15/09/2023	00	4	1,6	78	25,1	81	1017	1	0	2	0,1	1	1	7	2	80	2,5
15/09/2023	01	5	0,8	61	24,6	84	1017	1	2,6	3	0,1	1	1	10	2	77	1,8
15/09/2023	02	5	2,7	27	24,4	88	1016	1	0	3	0,1	1	1	10	2	70	4,1
15/09/2023	03	7	3,2	1	23,9	86	1015	1	0	2	0,1	1	1	14	2	57	4,9
15/09/2023	04	6	2,7	1	23,8	86	1014	1	0	4	0,1	1	3	14	4	58	4,2
15/09/2023	05	6	2,8	1	23,7	87	1014	1	3,2	2	0,1	1	1	15	2	60	4,5
15/09/2023	06	9	3,2	358	22,9	94	1014	1	4	2	0,1	2	6	23	10	56	5,2
15/09/2023	07	7	2,6	339	22,6	95	1014	13	4,4					16			4,5
15/09/2023	08	10	3,7	7	21,2	96	1014	6	21					19			6,3
15/09/2023	09	7	2,9	342	20,7	95	1015	3	14,4	2	0,2	6	14	15	23	54	5,2
15/09/2023	10	6	1,3	306	21,3	95	1014	20	0	3	0,2	11	24	15	41	40	2,2
15/09/2023	11	6	0,7	244	21,6	94	1014	112	0	3	0,2	24	42	12	79	24	1,4
15/09/2023	12	7	0,9	168	23,1	87	1014	456	0,2	2	0,2	14	24	13	46	39	1,6
15/09/2023	13	6	1,5	68	24,3	77	1013	840	0	3	0,2	10	15	11	30	53	2,4
15/09/2023	14	5	2,6	53	24,2	78	1012	768	0	4	0,1	4	6	8	12	72	3,6
15/09/2023	15	5	2,6	46	24,4	77	1012	571	0	2	0,1	3	3	8	6	80	3,8
15/09/2023	16	5	2,3	49	23,6	81	1012	92	0	2	0,1	1	1	9	3	82	3,4
15/09/2023	17	4	2,4	39	23,6	82	1011	34	0	3	0,1	3	3	9	7	79	3,5
15/09/2023	18	5	2,7	43	23,6	81	1011	45	0	3	0,1	14	10	26	31	69	4,1
15/09/2023	19	4	2,2	27	23,6	80	1012	1	0	3	0,1	1	1	12	2	79	3,3
15/09/2023	20	5	1,6	38	23,6	79	1013	1	0	3	0,1	12	12	18	30	75	2,8
15/09/2023	21	3	1,8	84	23,4	82	1013	1	0	2	0,1	1	1	6	2	80	2,9
15/09/2023	22	3	1	51	23,6	81	1013	1	0	2	0,1	1	1	8	2	77	2
15/09/2023	23	4	1,8	313	22,8	85	1012	1	0	2	0,2	1	2	9	3	57	3
16/09/2023	00	4	1,4	315	22,4	86	1012	1	0	2	0,2	1	4	9	5	46	2,1
16/09/2023	01	5	1,1	292	22,4	87	1012	1	0	1	0,2	1	4	14	6	41	1,8
16/09/2023	02	4	0,9	285	22,6	84	1012	1	0	1	0,2	1	3	7	4	51	1,4
16/09/2023	03	5	1,4	274	22,5	86	1012	1	0	1	0,2	1	3	8	4	42	2,1
16/09/2023	04	5	1,5	294	21,9	88	1011	1	0	1	0,2	1	2	8	3	39	2,4
16/09/2023	05	5	1,6	264	21,8	85	1011	1	0	1	0,1	1	1	9	3	41	2,3
16/09/2023	06	5	1,3	260	21,9	81	1011	4	0	1	0,2	1	4	10	6	40	2,1
16/09/2023	07	5	1,3	239	21,8	80	1012	48	0	1	0,2	3	10	13	14	29	1,8
16/09/2023	08	6	0,8	268	23,6	74	1013	257	0	1	0,2	6	12	18	22	30	1,5
16/09/2023	09	7	0,6	160	25,4	68	1013	334	0	1	0,2	9	19	19	34	34	1,1
16/09/2023	10	7	1,4	141	25,4	70	1013	506	0	1	0,2	11	19	16	36	45	2
16/09/2023	11	5	1,8	65	24,9	72	1013	573	0	1	0,2	3	4	9	8	67	2,6
16/09/2023	12	5	2,3	47	25,3	73	1013	686	0	1	0,2	1	1	10	2	78	3,2
16/09/2023	13	6	2,5	55	25,8	74	1012	737	0	1	0,1	2	6	13	9	82	3,5
16/09/2023	14	5	2,3	55	25,9	74	1012	569	0	1	0,1	3	6	12	10	76	3,4
16/09/2023	15	7	2,5	72	26,2	73	1012	502	0	1	0,1	3	5	17	10	71	3,8
16/09/2023	16	8	2,3	68	26,3	72	1011	410	0	1	0,1	4	10	22	16	68	3,4
16/09/2023	17	9	2	53	26	74	1011	174	0	1	0,1	3	5	25	9	72	2,9
16/09/2023	18	11	1,8	52	25,3	76	1011	40	0	1	0,1	2	2	35	5	77	2,6
16/09/2023	19	14	1,5	56	25,1	77	1012	2	0	1	0,1	2	3	45	5	76	2,2
16/09/2023	20	14	1,5	51	25,1	77	1012	1	0	1	0,1	1	1	44	2	82	2
16/09/2023	21	15	1,3	40	25,1	78	1013	1	0	1	0,1	1	1	44	2	81	1,8
16/09/2023	22	13	1,4	358	24,8	81	1013	1	0	1	0,2	1	2	36	3	69	2
16/09/2023	23	12	1,4	329	23,9	83	1013	1	0	1	0,2	1	7	31	9	50	2,4
17/09/2023	00	12	0,9	334	23,8	85	1014	1	0	1	0,2	1	5	32	6	54	1,4
17/09/2023	01	11	1,4	324	23,5	85	1013	1	0	1	0,2	1	7	27	8	51	2,2
17/09/2023	02	11	1,8	313	22,9	82	1012	1	0	1	0,2	1	2	27	4	45	3,1
17/09/2023	03	12	1,6	262	23,1	78	1013	1	0	1	0,1	1	1	29	2	46	2,5
17/09/2023	04	12	1,5	277	23,4	80	1011	1	0	1	0,2	1	1	29	2	48	2,9
17/09/2023	05	12	1,5	199	23,1	83	1013	1	0,2	1	0,2	1	3	28	4	37	2,3
17/09/2023	06	12	1,2	330	22,6	89	1012	2	0	1	0,2	1	5	28	6	31	2
17/09/2023	07	12	0,8	304	22,8	88	1012	65	0	1	0,2	1	2	24	4	31	1,6
17/09/2023	08	13	0,9	345	24,5	79	1012	256	0	1	0,2	1	1	32	3	41	1,4
17/09/2023	09	14	0,8	29	26,7	70	1013	503	0	1	0,1	2	2	36	4	51	1,4
17/09/2023	10	15	1,8	39	26	69	1013	511	0	1	0,1	1	1	38	2	66	2,6
17/09/2023	11	14	1,8	60	26,3	68	1013	708	0	1	0,1	1	2	31	3	72	2,7
17/09/2023	12	15	2	79	27	68	1013	769	0	1	0,1	2	2	38	4	75	2,9
17/09/2023	13	16	2	96	27,7	67	1012	763	0	1	0,1	2	4	38	6	74	3,2
17/09/2023	14	15	2,6	89	27,4	72	1012	696	0	1	0,1	1	1	36	2	81	4,2
17/09/2023	15	15	2,9	79	27,4	73	1011	577	0	2	0,1	1	1	39	2	81	4,6
17/09/2023	16	16	3,2	74	26,8	77	1011	224	0	1	0,1	1	1	44	2	76	5,4
17/09/2023	17	18	3,6	347	25	72	1012	40	0	1	0,1	1	1	62	2	73	6,7
17/09/2023	18	10	2,4	295	23,2	77	1012	7	2,6	1	0,1	1	3	28	5	72	4,8
17/09/2023	19	9	1,9	296	22,4	86	1013	1	0	1	0,2	1	9	17	10	58	3,3
17/09/2023	20	9	1,7	206	22,3	84	1014	1	0	1	0,1	7	14	17	25	47	2,4
17/09/2023	21	8	2,2	215	22,7	83	1015	1	0	1	0,2	1	8	16	9	43	3,2
17/09/2023	22	8	2,4	205	22,1	88	1015	1	0	1	0,1	1	4	15	5	40	3,3
17/09/2023	23	9	1,9	223	23	79	1015	1	0	1	0,2	1	7	16	8	32	2,8
18/09/2023	00	4	2,1	235	23,4	68	1015	1	0	1	0,1	1	5	9	7	38	3,1
18/09/2023	01	5	1,6	227	23,1	66	1015	1	0	1	0,1	1	4	9	5	37	2,6
18/09/2023	02	4	1,9	214	22,9	62	1014	1	0	1	0,1	1	1	8	2	41	2,8
18/09/2023	03	3	2,9	198	22,5	61	1015	1	0	1	0,1	1	1	7	2	45	4
18/09/2023	04	3	2,6	231	22,4	63	1015	1	0	1	0,1	1	2	6	3	40	4,3
18/09/2023	05	3	3	249	22,6	59	1015	1	0	1	0,1	2	8	6	10	40	5,2
18/09/2023	06	4	3,8	234	22,4	57	1015	3	0	1	0,1	5	18	8	24	38	5,7
18/09/2023	07	6	3,1	240	21,8	60	1016	57	0	1	0,2	15	25	20	48	28	5,2
18/09/2023	08	6	3,4	241	22,5	57	1016	322	0	1	0,2	20	21	17	50	27	5,2
18/09/2023	09	6	3,9	243	23,3	55	1017	380	0	1	0,2	15	20	16	43	33	6,3
18/09/2023	10	5	3,3	224	24,7	49	1017	550	0	1	0,1	15	18	12	40	39	5,2
18/09/2023	11	4	4,3	233	25,9	44	1018	615	0	1	0,1	12	15	11	33	51	6,7
18/09/2023	12	4	4,4	236	27,1	36	1017	840	0	1	0,1	11	13	9	30	56	7,2
18/09/2023	13	4	4,9	230	27,3	32	1016	659	0	1	0,1	10	11	11	25	62	7,7
18/09/2023	14	4	4,2	238	27,7	33	1016	493	0	1	0,1	9	13	10	27	60	6,7
18/09/2023	15	5	4,1	226	28,5	28	1016	456	0	1	0,1	10	13	12	27	60	6,7
18/09/2023	16	4	3,4	213	28,4	25	1015	263	0	1	0,1	6	14	10	23	64	5,3
18/09/2023	17	4	2,5	216	28,3	27	1015	179	0	1	0,1	7	21	10	32	55	3,7
18/09/2023	18	4	2,9	215	27,2	32	1015	52	0	1	0,2	14	26	11	48	48	3,9
18/09/2023	19	5	2,7	235	26	38	1016	2	0	1	0,2	6	20	9	28	48	4,1
18/09/2023	20	6	1,3	235	25,6	41	1017	1	0	1	0,2	11	36	14	52	31	2,3
18/09/2023	21	7	1,2	268	24,7	46	1017	1	0	1	0,2	1	20	16	21	33	2
18/09/2023	22	7	1,3	285	24,3	54	1018	1	0	1	0,2	1	19	15	20	40	2,3
18/09/2023	23	6	2	334	24	63	1018	1	0	1	0,1	1	6	13	7	64	3,3
19/09/2023	00	7	1,8	330	24	62	1018	1	0	1	0,1	1	8	20	9	53	3,3
19/09/2023	01	5	1,7	320	23,7	58	1018	1	0	1	0,1	1	6	10	7	53	2,8
19/09/2023	02	5	1,3	297	23,3	59	1018	1	0	1	0,1	1	4	9	5	48	2
19/09/2023	03	5	1,4	288	22,8	58	1018	1	0	1	0,1	1	5	9	6	39	2,2
19/09/2023	04	5	1,1	264	22,6	59	1017	1	0	1	0,1	1	7	9	8	31	1,6
19/09/2023	05	5	0,9	270	22,4	60	1017	1	0	1	0,2	2	11	11	13	26	1,5
19/09/2023	06	6	0,9	265	22,5	60	1017	2	0	1	0,2	11	31	17	48	12	1,4
19/09/2023	07	8	1,2	227	22,4	60	1018	28	0	1	0,3	42	40	21	104	3	1,6
19/09/2023	08	12	1,2	191	22,3	60	1019	91	0	1	0,3	56	42	37	126	2	1,6
19/09/2023	09	18	1,1	249	22,9	61	1019	139	0	1	0,3	78	48	69	167	3	1,7
19/09/2023	10	12	1,1	329	24,2	57	1019	155	0	1	0,2	29	43	38	87	10	1,9
19/09/2023	11	8	2,8	11	24,6	62	1019	201	0	1	0,2	14	24	22	46	29	4,4
19/09/2023	12	4	4,6	30	25	70	1019	305	0	1	0,1	6	7	12	17	47	6,8
19/09/2023	13	4	5	34	24,9	72	1018	252	0	1	0,1	3	6	9	12	58	7,1
19/09/2023	14	5	4,4	26	24,1	74	1017	86	1,8	1	0,1	4	8	17	14	62	6,8
19/09/2023	15	11	4	46	21,3	87	1017	87	36,6	1	0,1	3	7	24	13	67	7,9
19/09/2023	16	8	1,7	10	21,9	88	1016	133	0,4	1	0,1	4	16	16	22	63	3
19/09/2023	17	5	2,3	19	23,8	85	1016	210	0	1	0,1	4	17	13	24	62	3,4
19/09/2023	18	4	2,6	34	24	81	1016	31	0	1	0,1	2	7	9	11	71	3,5
19/09/2023	19	5	1,9	65	24,2	80	1015	1	0	1	0,1	2	13	9	17	66	3,3
19/09/2023	20	6	1,2	155	23,7	80	1016	1	0	1	0,1	4	26	11	32	47	2,1
19/09/2023	21	5	2,9	325	22,2	83	1017	1	0	1	0,1	1	8	9	8	63	5,3
19/09/2023	22	3	3,9	293	18,3	79	1017	1	4,4	1	0,1	1	2	6	3	83	7,3
19/09/2023	23	3	2,3	218	18,6	80	1016	1	0	1	0,1	1	4	5	5	77	4,1
20/09/2023	00	3	1,6	128	18,4	81	1016	1	1	1	0,1	1	11	7	12	66	3,2
20/09/2023	01	3	4	206	18,9	76	1014	1	1	1	0,1	1	3	6	5	76	7,2
20/09/2023	02	3	1,8	190	17,7	81	1014	1	0	1	0,1	4	9	7	15	59	2,6
20/09/2023	03	4	1,4	207	17,1	86	1014	1	0	1	0,1	6	17	10	26	45	2,1
20/09/2023	04	4	1,9	232	17,3	87	1013	1	0	1	0,1	10	28	9	43	29	2,9
20/09/2023	05	3	1,2	249	17,8	80	1013	1	0	1	0,1	4	23	6	30	31	2
20/09/2023	06	3	1,3	246	17,7	79	1014	4	0	1	0,2	15	33	7	57	17	1,9
20/09/2023	07	4	1,6	220	18,5	76	1014	90	0	1	0,3	46	45	10	115	6	2,3
20/09/2023	08	8	2,2	209	19	74	1014	199	0	1	0,3	49	43	24	118	8	3,1
20/09/2023	09	7	2,3	217	20,7	66	1014	489	0	1	0,2	24	27	22	65	23	3,2
20/09/2023	10	4	1,9	211	23	58	1014	566	0	1	0,1	10	15	13	31	39	3
20/09/2023	11	4	2	211	25,1	51	1013	631	0	1	0,1	14	24	12	45	48	3,3
20/09/2023	12	6	2,4	173	27,2	49	1013	838	0	1	0,1	8	13	17	26	58	3,9
20/09/2023	13	5	2,9	173	28,5	43	1012	835	0	1	0,1	5	9	15	17	62	4,6
20/09/2023	14	4	4	205	29,6	35	1011	770	0	1	0,1	7	12	9	23	65	6,7
20/09/2023	15	4	4,2	211	30,1	34	1010	641	0	1	0,1	6	13	8	22	65	6,7
20/09/2023	16	4	3,9	209	30,3	33	1010	463	0	1	0,1	5	13	9	22	68	6,4
20/09/2023	17	3	3,5	202	30,5	31	1010	254	0	1	0,1	7	16	9	27	64	5,4
20/09/2023	18	10	2,9	200	29,7	32	1010	50	0	1	0,2	57	50	57	138	31	4,3
20/09/2023	19	5	2,3	206	27,8	36	1010	1	0	1	0,2	63	57	16	154	22	3,3
20/09/2023	20	4	3	210	26,7	37	1010	1	0	1	0,2	55	44	10	128	30	4,2
20/09/2023	21	4	2,8	208	25,8	39	1011	1	0	1	0,1	6	16	9	25	55	3,9
20/09/2023	22	4	1,9	216	25,3	42	1011	1	0	1	0,2	1	10	8	11	57	2,7
20/09/2023	23	5	2,6	189	22,7	53	1011	1	0	1	0,2	1	9	12	10	48	3,4
21/09/2023	00	6	2,7	195	21,9	56	1010	1	0	1	0,2	1	10	14	11	42	3,6
21/09/2023	01	8	2,1	194	21,3	60	1010	1	0	1	0,2	1	8	25	10	39	2,7
21/09/2023	02	6	2,3	195	21,1	59	1010	1	0	1	0,2	1	8	17	9	39	3,1
21/09/2023	03	4	2,4	192	21,3	57	1009	1	0	1	0,1	1	3	10	5	49	3,4
21/09/2023	04	4	2,5	199	21,3	57	1009	1	0	1	0,2	1	3	9	4	49	3,6
21/09/2023	05	5	2,4	212	20,8	57	1009	1	0	1	0,2	2	15	13	18	34	3,5
21/09/2023	06	5	3,9	221	21,2	54	1009	4	0	1	0,2	5	15	11	22	40	5,9
21/09/2023	07	6	3,9	216	22,1	49	1009	84	0	1	0,2	14	19	17	41	37	6,3
21/09/2023	08	5	4,1	217	22	48	1009	212	0	1	0,2	14	20	17	42	38	6,1
21/09/2023	09	5	4,4	206	23,5	44	1009	557	0	1	0,1	11	13	16	29	45	6,9
21/09/2023	10	4	4,7	220	25,1	42	1009	653	0	1	0,1	8	10	15	22	56	8
21/09/2023	11	4	4,7	222	25,5	42	1009	596	0		0,1	12	15	14	33	58	7,5
21/09/2023	12	4	5,6	216	26,4	39	1008	667	0	1	0,2	7	11	14	20	66	9,4
21/09/2023	13	4	6,2	220	27,3	35	1007	711	0	1	0,2	6	8	13	18	71	9,9
21/09/2023	14	4	5,5	225	28,3	32	1006	661	0	1	0,2	7	9	12	20	73	9,1
21/09/2023	15	4	4,4	232	29	31	1006	550	0	1	0,2	5	13	12	21	74	7,3
21/09/2023	16	4	4,7	232	29,3	31	1005	331	0	1	0,1	5	12	14	19	71	8
21/09/2023	17	4	5,3	250	28,7	33	1005	164	0	1	0,2	7	16	16	27	64	9,1
21/09/2023	18	3	3,9	251	27,9	37	1006	35	0	1	0,2	5	14	17	21	48	7
21/09/2023	19	2	2,4	234	27,1	40	1006	1	0	1	0,2	3	14	10	18	41	4,4
21/09/2023	20	3	2,8	261	26,5	43	1007	1	0	1	0,2	17	10	9	35	40	4,9
21/09/2023	21	3	2,7	239	25,8	46	1008	1	0	1	0,2	1	5	7	6	45	4,1
21/09/2023	22	3	3,3	243	25,2	49	1008	1	0	1	0,2	1	5	9	7	43	5,7
21/09/2023	23	2	4,4	244	24,6	53	1008	1	0	1	0,1	1	1	5	2	54	7,5
22/09/2023	00	2	3,4	237	23,9	57	1009	1	0	2	0,1	1	1	4	2	55	5,8
22/09/2023	01	2	2,6	212	23,3	60	1008	1	0	2	0,1	1	1	3	2	55	4,3
22/09/2023	02	1	3,9	226	22,9	60	1008	1	0	4	0,1	1	1	2	2	54	6,3
22/09/2023	03	2	3,7	226	22,4	57	1008	1	0	4	0,1	1	1	3	2	54	6
22/09/2023	04	2	3,5	245	22	57	1008	1	0	3	0,1	1	1	4	2	52	5,9
22/09/2023	05	2	2,3	248	21,5	57	1009	1	0	4	0,2	3	6	5	10	37	3,7
22/09/2023	06	2	1,6	278	21,3	49	1010	2	0	4	0,2	5	17	7	25	31	2,8
22/09/2023	07	4	1,6	297	21,1	44	1011	25	0	5	0,2	8	26	14	38	29	2,8
22/09/2023	08	5	2,1	268	21,5	47	1011	181	0	5	0,2	23	30	20	65	20	3,7
22/09/2023	09	4	2,7	258	22,3	46	1012	506	0	4	0,2	15	16	13	39	34	4,5
22/09/2023	10	3	2,3	251	23,5	40	1012	566	0	4	0,1	12	15	11	33	43	4,1
22/09/2023	11	3	2,4	266	24,7	36	1012	679	0	5	0,1	14	12	11	34	51	4,6
22/09/2023	12	3	2,2	303	25,6	31	1011	854	0	3	0,1	9	10	9	23	59	4,4
22/09/2023	13	2	2	301	26,6	29	1011	852	0	4	0,1	5	5	7	14	62	4,2
22/09/2023	14	2	1,8	271	27,5	26	1011	782	0	3	0,1	5	5	5	13	64	3,8
22/09/2023	15	3	2,7	95	27,1	31	1011	646	0	4	0,1	6	8	10	16	65	4,6
22/09/2023	16	3	3,4	82	25,7	39	1011	463	0	4	0,1	3	4	11	9	72	5,5
22/09/2023	17	2	3,1	81	25,1	42	1011	245	0	4	0,1	2	3	6	6	75	5,3
22/09/2023	18	5	2,2	94	24,9	43	1012	41	0	6	0,2	62	38	24	132	46	3,6
22/09/2023	19	2	2,1	82	23,9	45	1013	1	0	4	0,1	6	6	7	15	76	3,2
22/09/2023	20	3	2,2	76	24	44	1014	1	0	3	0,1	15	7	10	29	71	3,3
22/09/2023	21	2	2,2	61	23,9	47	1014	1	0	3	0,1	1	1	4	2	80	3,2
22/09/2023	22	4	2,3	347	22,3	53	1015	1	0	5	0,2	1	7	10	8	59	3,8
22/09/2023	23	5	2,2	337	22	55	1016	1	0	5	0,2	1	9	14	10	58	3,5
23/09/2023	00	3	1,6	318	21,2	53	1016	1	0	4	0,2	1	9	8	10	54	2,7
23/09/2023	01	2	1,8	305	20,9	51	1016	1	0	5	0,2	1	3	5	4	57	3
23/09/2023	02	2	1,7	292	21,2	42	1017	1	0	5	0,1	1	1	3	2	50	2,6
23/09/2023	03	2	1,2	307	20,5	44	1016	1	0	4	0,1	1	1	5	2	42	2
23/09/2023	04	4	1,1	346	19,1	48	1017	1	0	4	0,1	1	1	11	2	42	1,7
23/09/2023	05	2	1,5	261	19,3	50	1017	1	0	3	0,1	1	3	5	4	36	2,2
23/09/2023	06	2	1,5	247	18,8	49	1018	2	0	4	0,2	1	5	5	6	33	2,4
23/09/2023	07	4	1,5	317	18,4	54	1019	71	0	4	0,1	2	4	12	7	31	2,2
23/09/2023	08	3	1,5	264	20,4	46	1020	296	0	5	0,2	9	10	10	24	29	2,5
23/09/2023	09	4	1,4	228	21,6	42	1021	501	0	4	0,2	15	11	15	34	31	2,2
23/09/2023	10	3	1,3	171	23,3	38	1021	591	0	4	0,1	13	14	11	33	41	2,2
23/09/2023	11	2	2,3	146	23,3	40	1021	665	0	7	0,1	14	18	6	40	41	3,1
23/09/2023	12	2	2,6	147	23,9	39	1020	841	0	9	0,1	19	28	5	58	37	3,6
23/09/2023	13	2	3,3	146	24	45	1020	838	0	7	0,1	10	17	6	33	54	4,4
23/09/2023	14	3	3,8	145	24,1	50	1019	768	0	7	0,1	6	13	6	23	65	5,3
23/09/2023	15	2	3,9	143	24,3	51	1019	636	0	6	0,1	9	20	5	34	57	5,9
23/09/2023	16	3	4,1	141	24,3	55	1019	454	0	5	0,1	12	24	5	42	48	6,3
23/09/2023	17	3	4	139	24,6	55	1019	236	0	6	0,2	21	40	7	72	30	6,2
23/09/2023	18	4	3,5	135	24,3	57	1020	37	0	8	0,2	50	42	11	119	26	5,6
23/09/2023	19	4	2,8	131	23,6	60	1020	1	0	6	0,1	31	38	11	86	27	5
23/09/2023	20	3	1,9	125	23,7	61	1020	1	0	7	0,1	11	24	6	41	41	3,5
23/09/2023	21	3	1,3	126	23,6	60	1021	1	0	4	0,1	1	17	6	19	52	2,3
23/09/2023	22	7	1	295	22,4	65	1022	1	0	5	0,3	1	21	14	22	32	1,7
23/09/2023	23	6	1,6	317	21,3	70	1022	1	0	5	0,3	1	14	14	16	33	2,3
24/09/2023	00	5	1,5	321	20,9	71	1021	1	0	5	0,3	1	16	12	18	32	2,6
24/09/2023	01	4	1,4	307	20,7	72	1021	1	0	3	0,2	1	8	8	9	42	2,2
24/09/2023	02	4	1,1	270	20,4	73	1021	1	0	4	0,2	1	8	8	9	30	1,8
24/09/2023	03	4	1,3	264	19,9	73	1021	1	0	2	0,2	1	5	7	6	32	2,1
24/09/2023	04	3	1,5	256	19,6	73	1021	1	0	3	0,2	1	1	6	2	37	2,4
24/09/2023	05	4	1,6	245	19,4	72	1021	1	0	3	0,2	1	3	7	5	35	2,5
24/09/2023	06	3	1,6	256	19,2	72	1022	2	0	3	0,2	3	3	6	7	35	2,6
24/09/2023	07	4	1,5	205	19,4	70	1022	66	0	3	0,2	5	14	12	21	21	2,1
24/09/2023	08	4	1,8	238	20,8	63	1022	285	0	3	0,2	8	8	9	20	30	2,7
24/09/2023	09	4	1,5	260	23	57	1023	490	0	4	0,2	5	5	9	12	41	2,3
