FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3
21/01/2023	02	8	6	6	0,1	1	16	11	18	31
21/01/2023	03	5	3	4	0,1	1	8	7	10	42
21/01/2023	04	4	3	4	0,1	1	9	5	10	40
21/01/2023	05	4	3	4	0,1	1	16	5	17	25
21/01/2023	06	4	3	3	0,2	8	27	6	38	13
21/01/2023	07	6	4	5	0,2	30	35	8	82	6
21/01/2023	08	13	9	6	0,1	67	39	16	142	7
21/01/2023	09	31	21	6	0,2	39	38	40	97	11
21/01/2023	10	22	15	5	0,1	16	32	28	56	28
21/01/2023	11	6	4	4	0,1	4	12	8	18	57
21/01/2023	12	3	2	5	0,1	3	9	3	13	66
21/01/2023	13	4	3	7	0,1	3	11	5	16	63
21/01/2023	14	3	2	6	0,2	2	8	4	12	65
21/01/2023	15	4	3	4	0,3	1	5	5	7	69
21/01/2023	16	3	2	3	0,4	2	8	4	10	69
21/01/2023	17	3	2	3	0,3	1	4	3	5	69
21/01/2023	18	3	2	3	0,2	1	7	3	9	60
21/01/2023	19	2	1	3	0,2	1	2	3	4	64
21/01/2023	20	4	2	3	0,1	1	1	10	3	66
21/01/2023	21	5	2	4	0,1	1	1	12	3	68
21/01/2023	22	2	2	4	0,1	1	1	3	2	68
21/01/2023	23	3	2	4	0,1	1	1	5	2	69
22/01/2023	00	3	2	5	0,1	1	1	4	2	69
22/01/2023	01	2	1	4	0,1	1	1	3	2	68
22/01/2023	02	2	2	4	0,1	1	1	3	2	68
22/01/2023	03	2	2	4	0,1	1	1	3	2	68
22/01/2023	04	3	2	4	0,1	1	1	3	2	67
22/01/2023	05	2	2	4	0,1	1	1	3	2	65
22/01/2023	06	3	2	4	0,1	1	1	3	3	61
22/01/2023	07	2	2	4	0,1	1	2	3	3	59
22/01/2023	08	3	2	4	0,1	1	4	3	5	60
22/01/2023	09	3	2	7	0,1	1	3	4	5	64
22/01/2023	10	3	2	4	0,1	1	2	4	4	65
22/01/2023	11	3	2	4	0,1	1	3	4	4	67
22/01/2023	12	3	2	4	0,1	1	1	3	2	73
22/01/2023	13	3	2	3	0,1	1	1	5	2	75
22/01/2023	14	3	2	3	0,2	1	1	4	2	75
22/01/2023	15	3	2	3	0,3	1	1	3	2	76
22/01/2023	16	3	2	3	0,3	1	3	4	5	73
22/01/2023	17	4	3	3	0,3	1	6	5	8	70
22/01/2023	18	5	4	3	0,2	1	6	7	8	61
22/01/2023	19	4	3	3	0,2	1	8	6	10	62
22/01/2023	20	7	5	4	0,2	1	4	10	5	69
22/01/2023	21	5	4	4	0,2	1	2	7	4	68
22/01/2023	22	5	4	3	0,1	1	2	6	4	67
22/01/2023	23	4	3	3	0,2	1	1	5	3	67
23/01/2023	00	4	3	3	0,2	1	1	4	3	67
23/01/2023	01	4	3	3	0,1	1	1	4	3	67
23/01/2023	02	3	2	3	0,2	1	2	4	3	64
23/01/2023	03	3	2	4	0,2	1	1	4	3	64
23/01/2023	04	3	2	4	0,2	1	1	3	3	64
23/01/2023	05	3	2	4	0,2	3	22	4	27	42
23/01/2023	06	6	4	3	0,1	11	34	8	50	20
23/01/2023	07	10	6	6	0,1	46	47	12	117	6
23/01/2023	08	16	11	8	0,1	93	58	20	200	7
23/01/2023	09	26	18	8	0,1	71	54	33	163	11
23/01/2023	10	9	6	5	0,1	8	18	12	29	43
23/01/2023	11	7	5	4	0,1	1	8	9	10	60
23/01/2023	12	4	3	4	0,1	1	4	6	6	67
23/01/2023	13	4	3	4	0,2	1	5	5	7	67
23/01/2023	14	4	3	4	0,2	3	13	5	18	61
23/01/2023	15	4	3	3	0,3	3	11	5	15	63
23/01/2023	16	4	3	3	0,3	2	14	5	17	62
23/01/2023	17	4	3	3	0,2	4	21	5	26	56
23/01/2023	18	5	3	3	0,2	1	27	6	30	43
23/01/2023	19	7	4	3	0,1	1	36	9	38	25
23/01/2023	20	12	8	3	0,2	8	43	15	56	9
23/01/2023	21	23	16	5	0,3	26	54	29	93	7
23/01/2023	22	35	24	5	0,2	27	49	43	90	7
23/01/2023	23	34	23	4	0,3	12	50	42	69	8
24/01/2023	00	28	19	4	0,2	3	27	35	31	18
24/01/2023	01	22	15	4	0,2	1	21	27	23	20
24/01/2023	02	12	8	4	0,1	1	7	15	9	41
24/01/2023	03	7	5	3	0,1	1	2	9	4	47
24/01/2023	04	5	4	3	0,1	1	3	8	5	46
24/01/2023	05	5	4	3	0,1	1	3	8	5	44
24/01/2023	06	6	4	3	0,2	1	11	9	12	40
24/01/2023	07	7	5	3	0,2	1	13	9	15	41
24/01/2023	08	8	6	3	0,1	1	21	11	23	31
24/01/2023	09	14	9	3	0,2	1	16	17	19	39
24/01/2023	10	11	7	4	0,1	3	13	13	18	45
24/01/2023	11	9	6	4	0,1	2	10	11	13	51
24/01/2023	12	11	7	3	0,1	2	6	14	8	57
24/01/2023	13	10	6	3	0,2	2	5	12	9	60
24/01/2023	14	9	6	3	0,2	3	7	11	12	60
24/01/2023	15	9	6	3	0,3	3	9	11	13	60
24/01/2023	16	8	5	3	0,3	4	13	9	18	60
24/01/2023	17	8	6	3	0,3	6	18	10	27	54
24/01/2023	18	9	6	3	0,2	6	24	11	33	42
24/01/2023	19	12	8	3	0,2	2	37	15	40	17
24/01/2023	20	16	11	3	0,2	14	53	22	74	8
24/01/2023	21	26	18	4	0,3	26	55	33	94	8
24/01/2023	22	30	21	3	0,3	2	34	38	37	15
24/01/2023	23	23	16	3	0,3	1	21	29	22	28
25/01/2023	00	19	13	3	0,2	1	10	24	12	39
25/01/2023	01	17	12	3	0,2	1	8	22	10	40
25/01/2023	02	13	9	3	0,2	1	6	16	8	41
25/01/2023	03	11	8	3	0,1	1	3	14	5	40
25/01/2023	04	10	7	3	0,2	1	3	12	5	38
25/01/2023	05	10	7	3	0,2	1	5	13	7	35
25/01/2023	06	10	7	3	0,1	1	11	13	13	30
25/01/2023	07	10	7	3	0,1	1	22	13	24	22
25/01/2023	08	9	6	3	0,2	1	29	11	31	18
25/01/2023	09	11	7	3	0,1	3	28	13	33	21
25/01/2023	10	15	11	3	0,1	4	24	20	29	28
25/01/2023	11	19	13	3	0,1	4	17	24	23	42
25/01/2023	12	13	9	3	0,1	2	8	16	12	58
25/01/2023	13	6	4	3	0,2	1	6	8	8	66
25/01/2023	14	5	4	3	0,2	3	11	8	15	63
25/01/2023	15	4	3	3	0,2	4	15	5	20	65
25/01/2023	16	4	3	3	0,2	3	17	5	21	61
25/01/2023	17	5	4	3	0,2	3	24	6	29	51
25/01/2023	18	6	5	3	0,2	32	52	8	100	25
25/01/2023	19	10	7	3	0,2	17	55	13	81	10
25/01/2023	20	16	11	4	0,3	61	66	20	160	7
25/01/2023	21	27	19	4	0,3	58	61	34	150	7
25/01/2023	22	35	24	3	0,3	13	44	44	64	10
25/01/2023	23	21	15	3	0,2	1	22	27	24	32
26/01/2023	00	14	10	3	0,1	1	6	18	8	48
26/01/2023	01	14	9	3	0,1	1	5	17	7	45
26/01/2023	02	12	8	3	0,2	1	9	15	11	39
26/01/2023	03	12	8	3	0,1	1	9	15	11	35
26/01/2023	04	11	8	3	0,1	1	19	14	21	22
26/01/2023	05	12	8	3	0,2	1	21	14	23	20
26/01/2023	06	11	7	3	0,1	4	36	14	42	10
26/01/2023	07	10	6	4	0,1	29	42	12	87	7
26/01/2023	08	11	7	7	0,1	69	46	13	151	7
26/01/2023	09	15	10	7	0,1	74	42	19	156	10
26/01/2023	10	19	13	4	0,1	26	35	24	75	22
26/01/2023	11	15	11	3	0,1	5	13	19	21	47
26/01/2023	12	10	7	3	0,1	4	15	12	20	53
26/01/2023	13	11	7	3	0,2	8	20	13	32	52
26/01/2023	14	6	5	3	0,3	5	14	9	22	57
26/01/2023	15	5	4	3	0,4	4	17	6	24	58
26/01/2023	16	4	3	3	0,4	4	16	5	22	58
26/01/2023	17	5	4	3	0,4	6	35	6	44	45
26/01/2023	18	6	4	3	0,3	4	47	8	53	31
26/01/2023	19	9	6	3	0,2	10	47	11	63	16
26/01/2023	20	14	9	4	0,2	76	65	17	181	7
26/01/2023	21	31	21	4	0,3	64	60	39	159	7
26/01/2023	22	53	37	3	0,3	38	55	67	112	7
26/01/2023	23	39	27	3	0,3	23	46	49	82	7
27/01/2023	00	24	16	3	0,3	2	27	30	30	14
27/01/2023	01	20	14	3	0,2	1	16	26	18	23
27/01/2023	02	17	12	3	0,2	1	13	21	15	27
27/01/2023	03	15	10	3	0,1	1	17	18	19	24
27/01/2023	04	14	10	3	0,1	1	17	17	19	21
27/01/2023	05	13	9	4	0,1	1	29	16	30	13
27/01/2023	06	12	8	4	0,1	7	35	15	46	6
27/01/2023	07	12	8	9	0,1	61	52	15	146	6
27/01/2023	08	12	8	12	0,1	101	60	15	214	6
27/01/2023	09	16	11	12	0,1	113	56	21	229	8
27/01/2023	10	18	12	9	0,1	62	56	24	151	15
27/01/2023	11	13	9	5	0,1	13	28	16	48	38
27/01/2023	12	6	5	3	0,1	2	9	8	11	60
27/01/2023	13	5	4	3	0,2	3	12	6	17	64
27/01/2023	14	10	7	3	0,3	14	33	13	55	43
27/01/2023	15	6	5	3	0,4	10	29	9	44	50
27/01/2023	16	5	3	3	0,4	5	22	6	30	59
27/01/2023	17	5	3	3	0,4	6	36	6	45	47
27/01/2023	18	6	4	3	0,3	10	56	8	72	24
27/01/2023	19	11	7	3	0,3	10	63	13	78	10
27/01/2023	20	14	9	3	0,2	4	57	17	64	14
27/01/2023	21	16	10	3	0,2	1	31	19	33	28
27/01/2023	22	12	8	4	0,2	1	43	14	45	20
27/01/2023	23	14	10	4	0,3	1	29	18	31	33
28/01/2023	00	11	8	4	0,2	1	12	14	14	49
28/01/2023	01	8	5	3	0,2	1	7	10	9	53
28/01/2023	02	6	4	4	0,2	1	4	8	6	58
28/01/2023	03	4	3	3	0,1	1	2	5	4	61
28/01/2023	04	3	2	4	0,1	1	2	4	4	60
28/01/2023	05	3	2	4	0,1	1	3	4	5	57
28/01/2023	06	3	2	3	0,2	1	8	4	9	49
28/01/2023	07	4	3	3	0,2	1	21	6	23	33
28/01/2023	08	7	5	4	0,1	6	38	9	47	17
28/01/2023	09	9	6	4	0,1	12	31	11	49	24
28/01/2023	10	8	5	5	0,1	5	22	10	29	43
28/01/2023	11	8	5	6	0,1	4	16	10	23	52
28/01/2023	12	5	4	4	0,1	2	9	6	11	65
28/01/2023	13	4	3	3	0,2	2	13	5	16	64
28/01/2023	14	5	4	3	0,2	2	11	6	15	65
28/01/2023	15	4	3	3	0,3	2	11	5	14	69
28/01/2023	16	4	3	3	0,4	3	12	5	16	69
28/01/2023	17	3	2	3	0,3	2	17	4	21	65
28/01/2023	18	4	3	3	0,3	4	34	5	40	49
28/01/2023	19	5	3	3	0,2	4	43	6	49	27
28/01/2023	20	14	9	5	0,3	8	60	17	72	7
28/01/2023	21	26	18	5	0,3	15	62	32	85	7
28/01/2023	22	25	17	4	0,3	9	48	32	62	11
28/01/2023	23	30	21	3	0,4	1	33	37	35	23
29/01/2023	00	22	15	3	0,2	1	17	27	19	37
29/01/2023	01	16	11	3	0,3	1	14	21	16	36
29/01/2023	02	13	9	4	0,3	1	9	16	11	42
29/01/2023	03	9	6	4	0,3	1	6	11	8	49
29/01/2023	04	7	5	4	0,1	1	6	10	7	50
29/01/2023	05	6	5	3	0,2	1	6	9	8	46
29/01/2023	06	5	4	4	0,2	1	5	7	7	47
29/01/2023	07	4	3	3	0,2	1	3	5	5	50
29/01/2023	08	4	3	4	0,2	1	7	5	9	43
29/01/2023	09	7	5	3	0,2	1	8	9	9	44
29/01/2023	10	5	4	3	0,1	1	3	7	5	54
29/01/2023	11	6	4	4	0,1	2	10	8	13	50
29/01/2023	12	7	5	4	0,1	2	12	9	14	53
29/01/2023	13	5	4	3	0,1	2	11	7	13	57
29/01/2023	14	4	3	3	0,1	1	10	6	12	61
29/01/2023	15	4	3	3	0,2	1	5	5	7	64
29/01/2023	16	4	3	3	0,2	1	5	5	7	63
29/01/2023	17	4	3	6	0,2	1	7	5	9	61
29/01/2023	18	6	4	4	0,2	1	12	7	14	51
29/01/2023	19	7	5	4	0,2	1	19	10	21	42
29/01/2023	20	9	6	3	0,1	1	19	11	21	39
29/01/2023	21	8	6	4	0,1	1	16	10	18	44
29/01/2023	22	8	5	3	0,1	1	15	10	17	41
29/01/2023	23	10	6	4	0,1	1	18	12	20	39
30/01/2023	00	13	9	4	0,1	1	13	16	15	34
30/01/2023	01	19	13	4	0,2	1	19	24	21	12
30/01/2023	02	22	15	3	0,2	1	19	27	21	17
30/01/2023	03	16	11	3	0,2	1	9	20	11	30
30/01/2023	04	11	7	3	0,1	1	5	13	6	39
30/01/2023	05	9	6	3	0,1	1	7	11	9	40
30/01/2023	06	10	7	4	0,1	1	14	12	16	32
30/01/2023	07	12	8	4	0,1	2	27	15	30	25
30/01/2023	08	11	8	5	0,1	10	40	14	56	14
30/01/2023	09	12	8	5	0,1	15	33	15	56	22
30/01/2023	10	11	8	4	0,1	5	17	14	25	40
30/01/2023	11	10	6	4	0,1	3	13	12	17	47
30/01/2023	12	14	9	4	0,1	9	26	17	40	41
30/01/2023	13	15	11	4	0,2	12	25	19	42	42
30/01/2023	14	12	8	4	0,2	6	17	15	26	47
30/01/2023	15	8	6	3	0,3	5	14	10	21	56
30/01/2023	16	6	4	3	0,4	4	18	8	24	57
30/01/2023	17	6	5	3	0,4	4	26	9	31	53
30/01/2023	18	9	6	3	0,3	6	36	11	44	41
30/01/2023	19	10	6	3	0,2	8	47	12	59	30
30/01/2023	20	13	9	3	0,2	13	49	17	69	12
30/01/2023	21	13	9	3	0,2	1	35	16	37	23
30/01/2023	22	24	17	4	0,3	7	47	30	58	10
30/01/2023	23	25	17	3	0,3	2	29	31	32	19
31/01/2023	00	22	15	3	0,3	1	20	28	22	24
31/01/2023	01	22	15	3	0,3	1	21	27	23	22
31/01/2023	02	19	13	3	0,3	1	19	24	21	19
31/01/2023	03	17	11	5	0,2	1	19	21	21	18
31/01/2023	04	16	11	3	0,2	1	17	20	19	15
31/01/2023	05	14	10	3	0,1	2	16	17	19	17
31/01/2023	06	12	8	5	0,1	2	25	15	28	11
31/01/2023	07	13	9	7	0,1	38	38	15	95	7
31/01/2023	08	16	11	10	0,1	89	47	21	183	7
31/01/2023	09	21	15	10	0,1	98	45	27	195	8
31/01/2023	10	22	14	10	0,1	85	54	27	185	12
31/01/2023	11	19	13	6	0,2	29	43	23	88	27
31/01/2023	12	15	10	5	0,2	8	22	19	33	36
31/01/2023	13	11	7	3	0,2	5	18	13	25	59
31/01/2023	14	9	6	3	0,3	8	24	11	35	58
31/01/2023	15	8	5	3	0,3	6	21	10	31	62
31/01/2023	16	8	5	3	0,3	6	23	10	32	59
31/01/2023	17	8	5	3	0,3	9	33	10	45	51
31/01/2023	18	9	6	3	0,2	9	48	11	62	35
31/01/2023	19	12	8	3	0,2	2	46	14	48	23
31/01/2023	20	18	13	3	0,1	32	63	23	111	7
31/01/2023	21	28	20	3	0,2	45	63	35	132	7
31/01/2023	22	46	32	3	0,2	18	63	58	91	7
31/01/2023	23	37	25	3	0,2	12	51	46	69	7
01/02/2023	00	27	19	3	0,2	1	29	34	31	20
01/02/2023	01	22	15	3	0,1	1	21	27	23	25
01/02/2023	02	20	14	3	0,1	1	16	25	17	32
01/02/2023	03	18	13	3	0,1	1	13	23	14	34
01/02/2023	04	14	10	3	0,1	1	10	18	12	36
01/02/2023	05	11	7	4	0,1	1	11	14	13	34
01/02/2023	06	10	7	4	0,1	1	23	12	24	24
01/02/2023	07	8	5	4	0,1	1	35	10	37	16
01/02/2023	08	9	6	4	0,1	9	39	11	53	12
01/02/2023	09	11	8	4	0,1	22	38	13	71	16
01/02/2023	10	11	7	4	0,1	20	32	14	62	25
01/02/2023	11	13	7	5	0,1	11	23	17	40	40
01/02/2023	12	11	8	5	0,1	12	29	14	47	44
01/02/2023	13	10	7	4	0,1	8	26	13	38	52
01/02/2023	14	10	7	4	0,2	8	26	13	38	56
01/02/2023	15	10	6	3	0,3	4	19	12	25	69
01/02/2023	16	9	6	3	0,3	4	26	11	33	63
01/02/2023	17	10	7	3	0,2	4	35	12	40	57
01/02/2023	18	11	7	3	0,2	3	48	14	52	42
01/02/2023	19	12	8	3	0,1	5	50	15	57	24
01/02/2023	20	17	12	4	0,1	16	61	22	85	11
01/02/2023	21	25	17	5	0,2	57	69	31	156	6
01/02/2023	22	38	26	4	0,2	20	64	47	95	7
01/02/2023	23	38	26	3	0,2	1	40	48	42	18
02/02/2023	00	30	21	3	0,1	1	24	38	26	30
02/02/2023	01	26	18	3	0,1	1	18	33	20	33
02/02/2023	02	24	17	3	0,1	1	15	30	17	35
02/02/2023	03	23	16	3	0,2	1	14	29	16	35
02/02/2023	04	22	15	3	0,2	1	13	28	15	33
02/02/2023	05	21	14	3	0,1	1	17	26	18	28
02/02/2023	06	19	13	4	0,1	1	24	24	25	21
02/02/2023	07	15	10	3	0,1	1	32	19	34	16
02/02/2023	08	13	9	3	0,1	3	35	16	39	15
02/02/2023	09	13	9	4	0,1	9	30	16	43	26
02/02/2023	10	17	12	4	0,1	30	39	22	85	22
02/02/2023	11	18	13	4	0,1	21	37	24	69	32
02/02/2023	12	16	11	5	0,1	12	33	21	51	43
02/02/2023	13	13	9	4	0,2	9	30	16	44	53
02/02/2023	14	11	7	4	0,3	10	33	13	48	52
02/02/2023	15	9	6	3	0,3	8	31	11	44	55
02/02/2023	16	7	5	3	0,3	3	23	9	28	63
02/02/2023	17	6	5	3	0,3	1	23	9	25	64
02/02/2023	18	7	5	3	0,2	1	46	9	48	38
02/02/2023	19	11	7	3	0,2	1	64	14	66	22
02/02/2023	20	17	12	3	0,1	3	66	23	71	14
02/02/2023	21	23	15	5	0,1	37	65	28	122	7
02/02/2023	22	26	18	5	0,2	37	58	33	115	7
02/02/2023	23	31	22	5	0,3	45	54	40	124	7
03/02/2023	00	34	23	4	0,2	8	44	42	56	11
03/02/2023	01	24	16	4	0,1	1	21	30	23	30
03/02/2023	02	17	12	3	0,2	1	17	23	19	32
03/02/2023	03	15	11	3	0,2	1	18	20	20	21
03/02/2023	04	13	9	4	0,2	1	20	17	22	23
03/02/2023	05	13	9	4	0,2	3	34	16	38	11
03/02/2023	06	13	9	4	0,1	6	39	16	48	7
03/02/2023	07	12	8	5	0,1	18	46	15	75	6
03/02/2023	08	11	7	5	0,1	14	45	14	67	10
03/02/2023	09	11	8	5	0,1	15	33	14	55	21
03/02/2023	10	15	10	5	0,1	6	19	18	28	39
03/02/2023	11	12	8	4	0,1	5	16	15	24	44
03/02/2023	12	11	7	5	0,1	5	19	13	27	51
03/02/2023	13	10	7	4	0,2	6	25	12	34	58
03/02/2023	14	11	7	4	0,3	5	23	13	31	65
03/02/2023	15	9	6	3	0,4	2	19	12	22	72
03/02/2023	16	9	6	3	0,4	3	22	12	26	71
03/02/2023	17	9	6	3	0,3	2	31	11	34	63
03/02/2023	18	12	7	3	0,3	2	38	16	40	52
03/02/2023	19	14	9	3	0,2	31	70	18	117	13
03/02/2023	20	17	12	4	0,2	44	71	22	138	8
03/02/2023	21	25	17	6	0,2	58	72	32	162	6
03/02/2023	22	35	24	6	0,3	47	66	43	137	7
03/02/2023	23	38	26	4	0,3	18	49	49	76	8
04/02/2023	00	35	24	4	0,2	1	34	44	36	19
04/02/2023	01	30	21	3	0,2	1	34	38	37	17
04/02/2023	02	24	17	3	0,2	1	33	30	35	19
04/02/2023	03	18	13	3	0,2	1	27	23	28	27
04/02/2023	04	11	8	3	0,2	1	15	14	17	42
04/02/2023	05	11	8	3	0,2	1	38	14	40	21
04/02/2023	06	9	6	4	0,1	10	49	12	64	11
04/02/2023	07	9	5	4	0,1	4	47	11	53	16
04/02/2023	08	9	5	4	0,1	5	49	11	56	15
04/02/2023	09	10	6	5	0,2	24	46	12	83	21
04/02/2023	10	9	6	4	0,1	11	31	12	48	39
04/02/2023	11	9	6	4	0,2	8	27	11	39	47
04/02/2023	12	9	6	4	0,2	5	21	11	28	58
04/02/2023	13	5	4	4	0,2	3	19	6	24	67
04/02/2023	14	5	4	4	0,3	4	22	7	28	66
04/02/2023	15	4	3	3	0,5	3	21	5	25	67
04/02/2023	16	4	3	3	0,5	5	30	4	36	59
04/02/2023	17	3	2	3	0,4	2	35	4	38	54
04/02/2023	18	7	5	3	0,4	10	70	9	85	20
04/02/2023	19	9	6	3	0,3	20	65	12	95	13
04/02/2023	20	15	10	4	0,3	31	70	19	117	7
04/02/2023	21	25	17	3	0,3	12	59	31	77	11
04/02/2023	22	23	16	3	0,2	2	41	28	44	22
04/02/2023	23	20	14	3	0,2	5	39	25	46	17
05/02/2023	00	19	13	4	0,2	1	34	25	36	19
05/02/2023	01	22	15	3	0,2	5	46	28	53	8
05/02/2023	02	20	14	4	0,2	2	24	25	27	25
05/02/2023	03	14	10	3	0,2	1	14	18	16	33
05/02/2023	04	16	11	3	0,2	1	20	20	21	19
05/02/2023	05	15	10	3	0,3	1	22	19	24	19
05/02/2023	06	12	8	3	0,2	1	19	15	21	26
05/02/2023	07	10	6	3	0,1	1	22	12	24	23
05/02/2023	08	9	6	3	0,1	2	33	11	35	18
05/02/2023	09	9	6	3	0,1	2	19	11	22	37
05/02/2023	10	9	6	4	0,1	2	11	11	14	48
05/02/2023	11	8	5	4	0,1	2	11	10	13	58
05/02/2023	12	6	5	4	0,1	2	11	9	13	60
05/02/2023	13	6	4	4	0,1	2	9	8	12	65
05/02/2023	14	6	4	3	0,2	4	18	8	24	61
05/02/2023	15	6	4	3	0,3	1	6	8	8	75
05/02/2023	16	7	5	3	0,3	2	21	9	24	61
05/02/2023	17	10	7	3	0,3	2	22	12	25	62
05/02/2023	18	11	8	3	0,2	1	23	14	25	58
05/02/2023	19	7	5	3	0,1	1	22	9	24	46
05/02/2023	20	10	7	3	0,1	8	45	12	58	16
05/02/2023	21	19	12	3	0,2	29	56	24	101	7
05/02/2023	22	31	21	3	0,2	24	46	39	82	6
05/02/2023	23	36	25	3	0,2	3	38	44	42	8
06/02/2023	00	33	23	3	0,2	1	32	41	34	9
06/02/2023	01	27	19	3	0,2	1	25	34	27	11
06/02/2023	02	25	17	3	0,2	1	16	31	18	20
06/02/2023	03	22	15	3	0,1	1	14	27	16	19
06/02/2023	04	19	13	3	0,2	1	12	27	13	28
06/02/2023	05	16	11	3	0,1	1	13	20	15	27
06/02/2023	06	13	10	3	0,1	1	20	16	22	21
06/02/2023	07	15	10	3	0,1	4	32	18	38	12
06/02/2023	08	14	10	4	0,1	23	41	18	76	8
06/02/2023	09	12	8	4	0,1	16	36	16	60	16
06/02/2023	10	11	7	4	0,1	1	20	15	22	45
06/02/2023	11	9	6	4	0,1	1	17	12	19	48
06/02/2023	12	7	5	3	0,1	1	18	10	20	48
06/02/2023	13	5	3	3	0,1	1	12	6	14	60
06/02/2023	14	4	3	3	0,1	1	11	6	13	61
06/02/2023	15	3	2	3	0,1	1	10	4	12	61
06/02/2023	16	2	2	3	0,1	1	10	3	12	59
06/02/2023	17	3	2	3	0,1	1	11	4	12	58
06/02/2023	18	4	3	3	0,1	1	12	5	14	61
06/02/2023	19	5	4	3	0,1	1	10	6	12	65
06/02/2023	20	4	3	3	0,1	1	10	5	12	62
06/02/2023	21	4	3	3	0,1	1	8	5	10	65
06/02/2023	22	5	4	3	0,1	1	8	6	10	64
06/02/2023	23	5	4	3	0,1	1	5	6	7	66
07/02/2023	00	5	3	3	0,1	1	4	6	6	68
07/02/2023	01	4	3	3	0,1	1	4	5	5	70
07/02/2023	02	3	2	3	0,1	1	3	4	5	67
07/02/2023	03	3	2	3	0,1	1	3	4	5	63
07/02/2023	04	4	3	3	0,1	1	7	5	9	45
07/02/2023	05	5	4	3	0,1	1	11	6	13	37
07/02/2023	06	6	4	3	0,1	1	20	7	22	31
07/02/2023	07	6	5	4	0,1	6	41	9	50	13
07/02/2023	08	10	7	4	0,1	33	57	13	107	7
07/02/2023	09	9	6	3	0,1	17	42	11	68	16
07/02/2023	10	6	4	4	0,1	1	19	8	21	48
07/02/2023	11	8	5	3	0,1	1	18	10	20	51
07/02/2023	12	6	5	3	0,1	2	10	9	12	61
07/02/2023	13	5	4	4	0,1	1	9	7	11	65
07/02/2023	14	8	5	4	0,1	2	13	10	18	65
07/02/2023	15	8	5	3	0,2	3	14	10	19	64
07/02/2023	16	6	4	3	0,2	4	13	7	19	62
07/02/2023	17	5	4	3	0,2	4	20	7	27	57
07/02/2023	18	6	5	3	0,2	10	33	9	49	46
07/02/2023	19	7	5	3	0,1	3	30	9	35	42
07/02/2023	20	9	6	3	0,1	4	38	12	44	25
07/02/2023	21	14	10	4	0,1	6	39	17	48	17
07/02/2023	22	20	14	4	0,2	16	52	25	77	8
07/02/2023	23	27	19	3	0,2	4	38	35	45	14
08/02/2023	00	39	27	3	0,1	1	26	49	28	23
08/02/2023	01	22	15	3	0,1	1	13	28	15	35
08/02/2023	02	15	10	3	0,1	1	11	19	12	34
08/02/2023	03	11	8	3	0,1	1	8	14	9	34
08/02/2023	04	8	6	3	0,1	1	8	10	9	41
08/02/2023	05	2	2	4	0,1	1	4	3	6	67
08/02/2023	06	3	2	3	0,1	1	5	4	6	70
08/02/2023	07	2	2	3	0,1	1	9	3	11	63
08/02/2023	08	4	2	3	0,1	1	15	8	17	56
08/02/2023	09	3	2	3	0,1	1	17	6	18	55
08/02/2023	10	3	2	3	0,1	1	10	5	12	64
08/02/2023	11	4	3	3	0,1	1	7	6	9	66
08/02/2023	12	5	4	3	0,1	1	9	7	11	64
08/02/2023	13	8	5	3	0,1	1	11	10	13	62
08/02/2023	14	6	5	3	0,1	1	10	10	12	65
08/02/2023	15	7	5	3	0,1	1	10	9	12	65
08/02/2023	16	6	4	3	0,1	1	10	8	12	62
08/02/2023	17	5	4	3	0,1	1	11	7	13	60
08/02/2023	18	4	3	3	0,1	1	11	5	12	65
08/02/2023	19	5	4	3	0,1	1	13	7	15	61
08/02/2023	20	7	5	3	0,1	1	13	10	14	63
08/02/2023	21	7	5	3	0,1	1	10	10	12	61
08/02/2023	22	5	3	3	0,1	1	6	6	8	65
08/02/2023	23	4	3	3	0,1	1	7	5	9	55
09/02/2023	00	5	4	4	0,1	1	7	6	9	55
09/02/2023	01	4	3	3	0,1	1	4	5	6	61
09/02/2023	02	4	3	3	0,1	1	4	5	6	64
09/02/2023	03	3	2	3	0,1	1	2	4	4	65
09/02/2023	04	3	2	3	0,1	1	1	3	3	68
09/02/2023	05	3	2	3	0,1	1	6	3	7	58
09/02/2023	06	3	2	3	0,1	1	10	3	11	54
09/02/2023	07	3	2	3	0,1	1	13	3	15	53
09/02/2023	08	3	2	3	0,1	1	24	3	26	42
09/02/2023	09	3	2	3	0,1	1	19	4	21	54
09/02/2023	10	4	3	3	0,1	1	14	5	16	60
09/02/2023	11	5	4	3	0,1	1	8	7	10	69
09/02/2023	12	7	5	4	0,1	1	9	9	11	70
09/02/2023	13	7	5	4	0,1	1	9	9	11	73
09/02/2023	14	7	5	4	0,1	2	11	9	15	75
09/02/2023	15	8	5	3	0,1	3	10	10	15	78
09/02/2023	16	8	5	3	0,1	1	9	9	11	78
09/02/2023	17	7	5	3	0,1	5	19	9	27	69
09/02/2023	18	6	4	3	0,1	4	26	8	32	59
09/02/2023	19	5	4	4	0,1	3	29	7	33	54
09/02/2023	20	5	4	4	0,1	2	27	6	31	51
09/02/2023	21	8	6	4	0,1	1	21	11	23	54
09/02/2023	22	9	6	3	0,1	1	14	11	15	56
09/02/2023	23	9	6	3	0,1	1	13	11	15	45
10/02/2023	00	9	6	3	0,1	1	21	11	22	30
10/02/2023	01	11	8	3	0,1	1	21	14	23	27
10/02/2023	02	14	10	3	0,1	1	15	17	17	33
