FECHA	HORA	NH3	SO2	NO	NO2	NOx	O3
29/01/2023	07	2	3	1	13	15	37
29/01/2023	08	1	3	2	17	20	35
29/01/2023	09	2	3	3	7	11	47
29/01/2023	10	3	3	4	5	11	50
29/01/2023	11	3	3	8	13	25	47
29/01/2023	12	4	3	8	16	28	47
29/01/2023	13	5	3	6	12	21	55
29/01/2023	14	5	3	5	10	18	61
29/01/2023	15	5	3	4	8	14	64
29/01/2023	16	5	3	4	10	15	60
29/01/2023	17	5	3	5	13	20	56
29/01/2023	18	5	3	6	19	28	43
29/01/2023	19	5	3	3	19	25	36
29/01/2023	20	5	3	3	16	20	42
29/01/2023	21	4	3	2	14	18	42
29/01/2023	22	4	3	3	15	20	32
29/01/2023	23	4	3	2	13	17	35
30/01/2023	00	4	3	2	12	15	34
30/01/2023	01	5	3	10	19	35	19
30/01/2023	02	4	3	3	18	23	16
30/01/2023	03	3	3	3	8	11	35
30/01/2023	04	3	3	1	6	8	39
30/01/2023	05	5	3	6	15	24	32
30/01/2023	06	4	3	10	31	46	12
30/01/2023	07	3	3	27	43	84	3
30/01/2023	08	4	3	56	44	129	1
30/01/2023	09	3	3	61	46	139	4
30/01/2023	10	4	3	45	43	112	11
30/01/2023	11	6	3	24	31	67	24
30/01/2023	12	7	3	19	25	54	33
30/01/2023	13	10	3	14	18	39	40
30/01/2023	14	10	3	11	15	31	48
30/01/2023	15	9	3	8	14	27	57
30/01/2023	16	9	3	6	13	22	64
30/01/2023	17	9	3	9	24	38	50
30/01/2023	18	8	3	7	31	41	38
30/01/2023	19	7	3	12	43	61	20
30/01/2023	20	6	3	44	54	121	4
30/01/2023	21	6	3	23	58	93	2
30/01/2023	22	5	3	18	51	78	1
30/01/2023	23	5	3	15	53	76	1
31/01/2023	00	5	3	4	31	37	12
31/01/2023	01	4	3	3	22	26	13
31/01/2023	02	4	3	4	21	26	12
31/01/2023	03	3	3	3	20	24	10
31/01/2023	04	3	3	6	26	36	4
31/01/2023	05	3	3	15	30	52	3
31/01/2023	06	4	3	38	37	95	1
31/01/2023	07	4	4	137	56	266	1
31/01/2023	08	6	6	200	68	375	2
31/01/2023	09	3	3	41	46	108	6
31/01/2023	10	4	3	21	31	62	19
31/01/2023	11	6	3	10	17	31	37
31/01/2023	12	8	3	6	13	22	54
31/01/2023	13	9	3	8	17	28	57
31/01/2023	14	8	3	12	24	42	52
31/01/2023	15	8	3	10	21	37	61
31/01/2023	16	8	3	11	25	42	54
31/01/2023	17	8	3	12	39	58	36
31/01/2023	18	8	3	15	46	68	29
31/01/2023	19	8	3	22	51	85	11
31/01/2023	20	7	3	82	71	197	1
31/01/2023	21	6	3	76	59	175	1
31/01/2023	22	6	3	34	55	107	1
31/01/2023	23	4	3	7	45	57	5
01/02/2023	00	4	3	3	27	31	16
01/02/2023	01	4	3	2	20	24	21
01/02/2023	02	4	3	2	16	19	25
01/02/2023	03	3	3	2	17	19	22
01/02/2023	04	3	3	1	15	17	28
01/02/2023	05	3	3	3	26	31	10
01/02/2023	06	3	3	21	36	68	3
01/02/2023	07	3	3	66	51	152	1
01/02/2023	08	4	3	73	53	165	2
01/02/2023	09	4	3	58	50	139	5
01/02/2023	10	5	3	34	39	90	13
01/02/2023	11	7	3	21	30	62	26
01/02/2023	12	9	3	19	33	62	34
01/02/2023	13	12	3	12	25	44	51
01/02/2023	14	12	3	8	16	28	68
01/02/2023	15	11	3	7	19	30	78
01/02/2023	16	10	3	7	18	27	76
01/02/2023	17	9	3	5	22	30	69
01/02/2023	18	9	3	8	41	53	41
01/02/2023	19	9	3	27	66	108	4
01/02/2023	20	8	3	60	65	156	1
01/02/2023	21	7	3	96	70	218	1
01/02/2023	22	6	3	55	60	143	1
01/02/2023	23	5	3	12	47	66	3
02/02/2023	00	5	3	4	26	32	20
02/02/2023	01	4	3	2	19	22	28
02/02/2023	02	4	3	2	21	23	23
02/02/2023	03	4	3	2	13	16	30
02/02/2023	04	3	3	2	14	16	28
02/02/2023	05	4	3	2	27	31	10
02/02/2023	06	4	3	13	34	54	4
02/02/2023	07	3	3	57	42	130	1
02/02/2023	08	5	3	68	45	149	1
02/02/2023	09	4	3	69	51	157	3
02/02/2023	10	5	3	36	42	97	12
02/02/2023	11	8	3	11	25	42	38
02/02/2023	12	10	3	18	36	64	37
02/02/2023	13	11	3	10	23	39	57
02/02/2023	14	11	3	11	26	43	59
02/02/2023	15	10	3	10	25	40	61
02/02/2023	16	9	3	6	15	23	75
02/02/2023	17	8	3	5	19	27	71
02/02/2023	18	8	3	5	38	46	43
02/02/2023	19	8	3	15	70	92	4
02/02/2023	20	7	3	20	68	98	2
02/02/2023	21	6	3	76	70	186	1
02/02/2023	22	6	3	53	71	153	1
02/02/2023	23	5	3	53	64	144	1
03/02/2023	00	5	3	19	49	79	1
03/02/2023	01	4	3	4	29	35	15
03/02/2023	02	3	3	2	24	27	19
03/02/2023	03	4	3	4	31	36	7
03/02/2023	04	3	3	2	19	22	24
03/02/2023	05	3	3	6	36	45	9
03/02/2023	06	3	3	27	47	89	1
03/02/2023	07	3	3	20	46	77	1
03/02/2023	08	3	3	17	44	70	4
03/02/2023	09	3	3	18	33	60	15
03/02/2023	10	5	3	13	21	41	30
03/02/2023	11	5	3	8	18	30	41
03/02/2023	12	8	3	10	22	37	45
03/02/2023	13	10	3	10	24	39	59
03/02/2023	14	9	3	7	17	28	75
03/02/2023	15	8	3	8	19	31	77
03/02/2023	16	9	3	6	16	25	81
03/02/2023	17	8	3	8	28	39	65
03/02/2023	18	7	3	6	35	44	55
03/02/2023	19	9	3	37	75	131	8
03/02/2023	20	7	3	53	75	156	3
03/02/2023	21	7	3	62	67	161	1
03/02/2023	22	6	3	72	68	178	1
03/02/2023	23	5	3	31	60	107	1
04/02/2023	00	5	3	20	51	82	2
04/02/2023	01	4	3	7	46	57	2
04/02/2023	02	3	3	4	41	47	8
04/02/2023	03	4	3	3	36	41	10
04/02/2023	04	3	3	2	32	35	13
04/02/2023	05	3	3	4	35	41	9
04/02/2023	06	2	3	2	35	37	13
04/02/2023	07	3	3	28	48	91	3
04/02/2023	08	3	3	58	54	143	1
04/02/2023	09	4	4	48	42	116	11
04/02/2023	10	5	3	19	33	61	28
04/02/2023	11	8	3	12	25	43	42
04/02/2023	12	9	3	8	17	29	59
04/02/2023	13	9	3	7	20	31	71
04/02/2023	14	9	3	7	19	29	72
04/02/2023	15	7	3	6	17	26	75
04/02/2023	16	6	3	10	29	44	62
04/02/2023	17	7	3	7	27	38	64
04/02/2023	18	6	3	24	65	101	20
04/02/2023	19	6	3	14	62	83	8
04/02/2023	20	5	3	39	67	126	2
04/02/2023	21	5	3	20	61	92	4
04/02/2023	22	5	3	17	51	77	3
04/02/2023	23	4	3	17	50	76	1
05/02/2023	00	4	3	15	46	68	2
05/02/2023	01	4	3	11	44	60	3
05/02/2023	02	3	3	3	33	37	9
05/02/2023	03	3	3	4	26	31	15
05/02/2023	04	3	3	6	32	41	9
05/02/2023	05	2	3	4	30	35	7
05/02/2023	06	2	3	9	31	45	5
05/02/2023	07	2	3	3	26	31	18
05/02/2023	08	2	3	4	28	33	18
05/02/2023	09	3	3	7	24	35	28
05/02/2023	10	3	3	9	19	33	37
05/02/2023	11	6	3	7	13	23	52
05/02/2023	12	9	3	6	10	20	63
05/02/2023	13	13	3	5	11	18	72
05/02/2023	14	11	3	5	8	16	77
05/02/2023	15	10	3	4	7	13	81
05/02/2023	16	9	3	5	13	20	71
05/02/2023	17	10	3	4	12	19	75
05/02/2023	18	9	3	4	18	24	63
05/02/2023	19	9	3	13	49	69	21
05/02/2023	20	8	3	38	63	121	1
05/02/2023	21	7	3	35	60	114	1
05/02/2023	22	7	3	17	45	70	2
05/02/2023	23	7	3	17	46	71	1
06/02/2023	00	6	3	9	37	51	5
06/02/2023	01	6	3	2	22	25	20
06/02/2023	02	5	3	2	21	24	17
06/02/2023	03	5	3	2	20	23	15
06/02/2023	04	5	3	2	13	16	25
06/02/2023	05	5	3	3	16	19	22
06/02/2023	06	6	3	8	30	42	7
06/02/2023	09	7	3	29	47	91	8
06/02/2023	10	7	3	5	17	25	46
06/02/2023	11	8	3	4	11	18	60
06/02/2023	12	8	3	6	13	21	65
06/02/2023	13	8	3	7	12	22	65
06/02/2023	14	7	3	7	18	30	55
06/02/2023	15	7	3	7	17	27	55
06/02/2023	16	7	3	5	18	26	54
06/02/2023	17	8	3	6	19	28	52
06/02/2023	18	8	3	6	19	28	54
06/02/2023	19	7	3	5	19	26	55
06/02/2023	20	7	3	5	18	25	55
06/02/2023	21	7	3	4	14	20	59
06/02/2023	22	7	3	3	12	18	59
06/02/2023	23	7	3	3	8	12	62
07/02/2023	00	7	3	4	6	12	68
07/02/2023	01	7	3	2	4	7	73
07/02/2023	02	7	3	2	3	7	74
07/02/2023	03	7	3	2	3	6	72
07/02/2023	04	7	3	2	6	10	60
07/02/2023	05	7	3	3	15	19	43
07/02/2023	06	7	3	8	34	47	18
07/02/2023	07	7	3	36	56	110	1
07/02/2023	08	7	3	61	62	156	1
07/02/2023	09	8	3	45	55	124	8
07/02/2023	10	8	3	9	29	43	34
07/02/2023	11	8	3	10	21	35	45
07/02/2023	12	7	3	7	13	23	58
07/02/2023	13	9	3	8	12	24	60
07/02/2023	14	11	3	8	12	24	64
07/02/2023	15	10	3	8	11	23	66
07/02/2023	16	9	3	9	16	29	61
07/02/2023	17	8	3	11	25	41	53
07/02/2023	18	8	3	14	38	59	37
07/02/2023	19	6	3	12	39	57	31
07/02/2023	20	6	3	12	36	53	32
07/02/2023	21	6	3	6	29	38	30
07/02/2023	22	5	3	16	45	70	12
07/02/2023	23	6	3	19	42	72	4
08/02/2023	00	5	3	2	24	28	25
08/02/2023	01	5	3	2	12	15	39
08/02/2023	02	5	3	2	10	13	37
08/02/2023	03	5	3	2	17	21	21
08/02/2023	04	5	3	2	10	14	43
08/02/2023	05	6	3	3	5	9	73
08/02/2023	06	5	3	3	10	14	66
08/02/2023	07	6	3	8	21	33	54
08/02/2023	08	6	3	11	29	46	40
08/02/2023	09	6	3	9	26	39	42
08/02/2023	10	6	3	7	19	29	52
08/02/2023	11	7	3	5	16	24	54
08/02/2023	12	8	3	7	25	35	47
08/02/2023	13	8	3	7	17	28	58
08/02/2023	14	10	3	8	18	31	54
08/02/2023	15	9	3	7	17	29	57
08/02/2023	16	9	3	7	20	30	54
08/02/2023	17	9	3	7	20	31	54
08/02/2023	18	9	3	8	19	31	59
08/02/2023	19	9	3	9	28	41	47
08/02/2023	20	8	3	8	23	35	49
08/02/2023	21	8	3	5	20	28	53
08/02/2023	22	7	3	6	15	24	63
08/02/2023	23	7	3	3	15	20	52
09/02/2023	00	7	3	4	22	27	35
09/02/2023	01	7	3	2	7	10	63
09/02/2023	02	6	3	2	7	10	66
09/02/2023	03	6	3	2	3	7	70
09/02/2023	04	6	3	2	4	7	73
09/02/2023	05	6	3	3	9	14	66
09/02/2023	06	6	3	5	13	21	59
09/02/2023	07	6	3	13	28	48	46
09/02/2023	08	6	3	17	36	62	34
09/02/2023	09	6	3	11	28	45	46
09/02/2023	10	6	3	10	23	38	49
09/02/2023	11	6	3	10	19	35	57
09/02/2023	12	7	3	8	14	26	69
09/02/2023	13	9	3	8	12	24	75
09/02/2023	14	9	3	6	12	22	84
09/02/2023	15	9	3	7	14	25	82
09/02/2023	16	8	3	7	14	25	84
09/02/2023	17	8	3	9	20	33	75
09/02/2023	18	7	3	9	23	37	69
09/02/2023	19	5	3	11	36	53	54
09/02/2023	20	4	3	9	35	48	51
09/02/2023	21	5	3	8	30	43	59
09/02/2023	22	5	3	6	26	35	57
09/02/2023	23	5	3	9	42	55	31
10/02/2023	00	4	3	3	31	36	36
10/02/2023	01	4	3	4	25	31	39
10/02/2023	02	4	3	4	24	31	32
10/02/2023	03	3	3	4	18	25	29
10/02/2023	04	3	3	3	22	27	20
10/02/2023	05	3	3	6	26	34	9
10/02/2023	06	3	3	11	27	44	4
10/02/2023	07	4	3	63	41	137	1
10/02/2023	08	3	3	77	42	160	3
10/02/2023	09	3	3	88	55	190	3
10/02/2023	10	3	3	29	37	81	14
10/02/2023	11	4	3	16	29	54	24
10/02/2023	12	5	3	13	23	43	41
10/02/2023	13	7	3	7	17	28	65
10/02/2023	14	8	3	11	28	44	50
10/02/2023	15	7	3	5	19	27	61
10/02/2023	16	7	3	6	21	30	70
10/02/2023	17	7	3	10	36	51	49
10/02/2023	18	6	3	11	47	64	33
10/02/2023	19	6	3	73	75	185	1
10/02/2023	20	5	3	74	71	184	1
10/02/2023	21	4	3	71	63	171	1
10/02/2023	22	4	3	60	58	149	1
10/02/2023	23	4	3	12	50	68	3
11/02/2023	00	4	3	3	34	38	11
11/02/2023	01	3	3	2	25	28	20
11/02/2023	02	3	3	2	12	15	35
11/02/2023	03	3	3	2	10	13	39
11/02/2023	04	3	3	2	12	14	40
11/02/2023	05	3	3	2	10	13	43
11/02/2023	06	3	3	2	17	20	32
11/02/2023	07	3	3	4	27	34	20
11/02/2023	08	4	3	13	34	54	12
11/02/2023	09	3	3	12	30	48	22
11/02/2023	10	5	3	9	25	39	37
11/02/2023	11	5	3	9	28	42	46
11/02/2023	12	6	3	8	21	33	61
11/02/2023	13	7	3	7	16	27	74
11/02/2023	14	8	3	8	14	26	77
11/02/2023	15	9	3	5	10	17	88
11/02/2023	16	7	3	5	11	18	95
11/02/2023	17	7	3	5	13	20	92
11/02/2023	18	7	3	5	25	33	76
11/02/2023	19	6	3	9	54	67	41
11/02/2023	20	5	3	24	78	115	7
11/02/2023	21	4	3	31	75	123	1
11/02/2023	22	7	3	62	72	167	1
11/02/2023	23	4	3	26	64	103	1
12/02/2023	00	3	3	15	51	73	5
12/02/2023	01	3	3	3	29	34	23
12/02/2023	02	3	3	2	29	31	22
12/02/2023	03	2	3	2	23	26	28
12/02/2023	04	2	3	2	14	18	37
12/02/2023	05	3	3	2	9	12	52
12/02/2023	06	3	3	2	11	13	47
12/02/2023	07	3	3	2	21	24	32
12/02/2023	08	3	3	2	27	30	22
12/02/2023	09	3	3	4	26	32	30
12/02/2023	10	4	3	4	20	26	45
12/02/2023	11	5	3	6	16	25	59
12/02/2023	12	6	3	5	16	23	71
12/02/2023	13	8	3	4	12	18	87
12/02/2023	14	9	3	5	12	19	91
12/02/2023	15	9	3	6	16	24	85
12/02/2023	16	8	3	5	13	20	89
12/02/2023	17	7	3	4	13	19	92
12/02/2023	18	6	3	5	31	40	71
12/02/2023	19	7	3	6	59	68	29
12/02/2023	20	6	3	28	64	106	10
12/02/2023	21	5	3	40	71	131	1
12/02/2023	22	5	3	34	65	117	1
12/02/2023	23	4	3	17	50	76	2
13/02/2023	00	4	3	3	38	43	11
13/02/2023	01	4	3	2	18	21	30
13/02/2023	02	3	3	2	11	14	38
13/02/2023	03	3	3	2	13	16	29
13/02/2023	04	3	3	2	11	14	33
13/02/2023	05	3	3	1	13	16	31
13/02/2023	06	3	3	4	30	36	13
13/02/2023	07	2	3	20	46	76	2
13/02/2023	08	2	3	36	47	102	2
13/02/2023	09	3	3	38	46	104	4
13/02/2023	10	3	3	21	37	70	13
13/02/2023	11	4	3	14	26	48	30
13/02/2023	12	6	3	9	27	41	52
13/02/2023	13	7	3	7	17	28	75
13/02/2023	14	9	3	5	11	18	90
13/02/2023	15	9	3	6	13	21	90
13/02/2023	16	8	3	5	13	20	92
13/02/2023	17	8	3	6	19	28	86
13/02/2023	18	7	3	5	30	39	75
13/02/2023	19	6	3	5	46	53	47
13/02/2023	20	6	3	9	60	73	16
13/02/2023	21	6	3	68	76	181	1
13/02/2023	22	5	3	66	73	174	1
13/02/2023	23	5	3	31	70	118	1
14/02/2023	00	4	3	2	40	44	20
14/02/2023	01	4	3	2	24	28	31
14/02/2023	02	4	3	2	15	18	39
14/02/2023	03	4	3	2	13	16	40
14/02/2023	04	4	3	2	12	17	40
14/02/2023	05	4	3	2	23	26	23
14/02/2023	06	5	3	7	40	51	9
14/02/2023	07	5	3	32	51	101	1
14/02/2023	08	5	3	64	60	157	1
14/02/2023	09	7	3	81	68	191	3
14/02/2023	10	6	3	24	52	88	21
14/02/2023	11	8	3	10	27	41	61
14/02/2023	12	8	3	9	21	35	72
14/02/2023	13	9	3	8	17	28	82
14/02/2023	14	8	3	7	19	30	80
14/02/2023	15	8	3	9	23	37	77
14/02/2023	16	8	3	7	20	32	80
14/02/2023	17	8	3	10	28	43	72
14/02/2023	18	6	3	9	29	43	70
14/02/2023	19	6	3	9	32	47	62
14/02/2023	20	9	3	11	42	59	49
14/02/2023	21	6	3	6	33	43	58
14/02/2023	22	6	3	6	34	43	50
14/02/2023	23	6	3	4	24	31	55
15/02/2023	00	6	3	3	15	20	75
15/02/2023	01	6	3	3	12	17	72
15/02/2023	02	6	3	3	9	14	70
15/02/2023	03	6	3	3	9	13	69
15/02/2023	04	5	3	3	15	19	51
15/02/2023	05	5	3	12	38	55	5
15/02/2023	06	4	3	33	46	96	1
15/02/2023	07	5	3	67	53	155	1
15/02/2023	08	5	3	105	72	232	1
15/02/2023	09	6	3	74	68	181	6
15/02/2023	10	5	3	12	35	53	45
15/02/2023	11	7	3	8	22	35	69
15/02/2023	12	9	3	7	14	24	79
15/02/2023	13	10	3	7	14	24	81
15/02/2023	14	10	3	7	15	26	84
15/02/2023	15	9	3	7	16	28	82
15/02/2023	16	8	3	6	17	25	84
15/02/2023	17	7	3	6	16	24	85
15/02/2023	18	7	3	6	26	34	76
15/02/2023	19	6	3	4	33	38	63
15/02/2023	20	6	3	4	39	44	45
15/02/2023	21	6	3	6	39	49	33
15/02/2023	22	6	3	40	69	132	3
15/02/2023	23	5	3	40	67	129	3
16/02/2023	00	5	3	14	49	70	4
16/02/2023	01	5	3	5	44	52	4
16/02/2023	02	5	3	4	34	41	8
16/02/2023	03	5	3	3	17	21	26
16/02/2023	04	4	3	3	17	21	22
16/02/2023	05	4	3	2	15	19	27
16/02/2023	06	4	3	5	30	37	10
16/02/2023	07	4	3	42	44	109	1
16/02/2023	08	4	3	36	44	100	2
16/02/2023	09	3	3	48	44	117	6
16/02/2023	10	5	3	55	51	135	5
16/02/2023	11	6	3	44	53	120	12
16/02/2023	12	8	3	16	30	54	46
16/02/2023	13	9	3	13	33	53	52
16/02/2023	14	9	3	10	21	36	72
16/02/2023	15	9	3	7	19	30	79
16/02/2023	16	8	3	6	18	27	81
16/02/2023	17	7	3	7	29	40	70
16/02/2023	18	7	3	9	49	62	41
16/02/2023	19	6	3	6	38	46	56
16/02/2023	20	6	3	9	50	64	25
16/02/2023	21	6	3	32	68	116	4
16/02/2023	22	6	3	41	63	126	1
16/02/2023	23	6	3	34	55	107	1
17/02/2023	00	5	3	5	44	52	7
17/02/2023	01	4	3	2	31	35	11
17/02/2023	02	4	3	3	22	26	19
17/02/2023	03	3	3	2	18	22	23
17/02/2023	04	3	3	3	30	34	8
17/02/2023	05	3	3	2	24	27	13
17/02/2023	06	3	3	25	35	73	1
17/02/2023	07	4	3	66	41	142	1
17/02/2023	08	3	3	84	46	175	1
17/02/2023	09	4	3	43	41	106	8
17/02/2023	10	5	3	34	38	90	15
17/02/2023	11	6	3	19	28	56	30
17/02/2023	12	8	3	9	19	33	54
17/02/2023	13	9	3	10	24	40	58
17/02/2023	14	8	3	11	26	42	64
17/02/2023	15	8	3	12	29	46	63
17/02/2023	16	7	3	7	19	29	76
17/02/2023	17	6	3	8	29	41	72
17/02/2023	18	7	3	5	32	40	71
17/02/2023	19	6	3	5	53	61	46
17/02/2023	20	7	3	13	59	78	27
17/02/2023	21	6	3	47	76	148	2
17/02/2023	22	6	3	61	69	162	1
17/02/2023	23	5	3	45	61	129	1
18/02/2023	00	4	3	9	46	60	5
18/02/2023	01	4	3	5	44	51	5
18/02/2023	02	3	3	2	27	31	16
18/02/2023	03	3	3	2	25	28	16
18/02/2023	04	3	3	2	18	20	34
18/02/2023	05	3	3	3	26	31	18
18/02/2023	06	2	3	2	28	31	17
18/02/2023	07	3	3	4	35	41	11
18/02/2023	08	3	3	16	41	65	8
18/02/2023	09	3	3	13	37	57	14
18/02/2023	10	4	3	9	28	42	33
18/02/2023	11	6	3	7	24	35	42
18/02/2023	12	7	3	6	20	30	52
18/02/2023	13	9	3	7	18	28	71
18/02/2023	14	9	3	9	23	36	77
18/02/2023	15	9	3	5	15	21	92
18/02/2023	16	8	3	5	18	25	88
18/02/2023	17	8	3	5	23	31	82
18/02/2023	18	8	3	5	32	39	70
18/02/2023	19	8	3	10	47	62	47
18/02/2023	20	8	3	15	61	84	13
18/02/2023	21	7	3	27	65	108	2
18/02/2023	22	7	3	35	58	111	2
18/02/2023	23	7	3	48	58	131	1
19/02/2023	00	6	3	31	48	95	1
19/02/2023	01	6	3	14	39	60	1
19/02/2023	02	6	3	21	35	68	1
19/02/2023	03	6	3	15	31	54	1
19/02/2023	04	5	3	11	29	45	3
19/02/2023	05	5	3	3	23	27	10
19/02/2023	06	5	3	3	22	26	12
19/02/2023	07	5	3	9	28	42	4
19/02/2023	08	5	3	8	25	38	6
19/02/2023	09	5	3	10	25	40	23
19/02/2023	10	8	3	11	26	44	29
19/02/2023	11	10	3	7	20	30	47
19/02/2023	12	12	3	9	21	34	55
19/02/2023	13	12	3	6	13	21	76
19/02/2023	14	10	3	6	17	26	78
19/02/2023	15	9	3	7	22	33	71
19/02/2023	16	9	3	7	28	40	61
19/02/2023	17	8	3	6	25	33	68
19/02/2023	18	7	3	5	40	48	53
19/02/2023	19	8	3	4	23	29	64
19/02/2023	20	8	3	5	31	39	40
19/02/2023	21	8	3	28	66	110	2
19/02/2023	22	7	3	20	56	86	1
19/02/2023	23	7	3	23	52	86	1
20/02/2023	00	6	3	15	48	71	1
20/02/2023	01	6	3	4	36	43	7
20/02/2023	02	6	3	3	26	31	11
20/02/2023	03	5	3	5	28	34	9
20/02/2023	04	5	3	11	38	54	2
20/02/2023	05	5	3	8	35	48	2
20/02/2023	06	6	3	27	41	83	2
20/02/2023	07	6	3	80	51	174	2
20/02/2023	08	5	3	82	53	180	2
20/02/2023	11	11	3	27	49	91	25
20/02/2023	12	14	3	32	56	104	26
20/02/2023	13	12	3	16	40	64	51
20/02/2023	14	11	3	14	39	61	51
20/02/2023	15	11	3	24	56	93	31
20/02/2023	16	9	3	13	41	61	47
20/02/2023	17	9	3	17	59	85	26
20/02/2023	18	8	3	38	75	133	5
20/02/2023	19	8	3	33	85	135	2
20/02/2023	20	7	3	32	88	137	1
20/02/2023	21	8	3	67	79	181	2
20/02/2023	22	7	3	57	65	152	1
20/02/2023	23	8	3	50	53	130	2
21/02/2023	00	7	3	20	45	74	1
21/02/2023	01	6	3	6	40	49	3
21/02/2023	02	6	3	5	38	46	3
21/02/2023	03	6	3	9	40	54	1
21/02/2023	04	6	3	11	36	52	1
21/02/2023	05	5	3	8	34	46	2
21/02/2023	06	5	3	22	40	73	1
21/02/2023	07	5	3	71	51	160	2
21/02/2023	08	5	3	89	53	189	1
21/02/2023	09	7	3	88	61	197	3
21/02/2023	10	8	3	64	64	162	2
21/02/2023	11	8	3	35	56	110	3
21/02/2023	12	9	3	58	68	156	3
21/02/2023	13	9	3	33	46	96	28
21/02/2023	14	11	3	7	22	32	68
21/02/2023	15	11	3	25	53	90	37
21/02/2023	16	12	3	17	49	75	50
21/02/2023	17	10	3	14	55	76	30
21/02/2023	18	9	3	13	62	82	27
21/02/2023	19	9	3	20	78	109	7
21/02/2023	20	9	3	22	71	105	13
21/02/2023	21	9	3	17	72	98	3
21/02/2023	22	9	3	35	71	124	1
21/02/2023	23	8	3	28	66	110	2
22/02/2023	00	8	3	19	56	86	2
22/02/2023	01	7	3	21	48	80	1
22/02/2023	02	7	3	13	45	64	1
22/02/2023	03	7	3	14	38	59	1
22/02/2023	04	7	3	20	34	64	1
22/02/2023	05	7	3	27	32	73	1
22/02/2023	06	7	3	53	32	113	1
22/02/2023	07	7	5	113	44	216	1
22/02/2023	08	7	11	206	57	373	1
22/02/2023	09	9	10	169	58	318	2
22/02/2023	10	12	12	28	45	88	15
22/02/2023	11	16	14	23	38	73	22
22/02/2023	12	16	11	17	29	56	33
22/02/2023	13	14	3	12	23	41	44
22/02/2023	14	15	3	13	23	43	50
22/02/2023	15	14	3	8	17	29	67
22/02/2023	16	13	3	7	19	30	71
22/02/2023	17	12	3	7	29	39	62
22/02/2023	18	11	3	5	37	46	49
22/02/2023	19	11	3	9	38	52	50
22/02/2023	20	10	3	7	37	47	49
22/02/2023	21	9	3	19	58	88	10
22/02/2023	22	8	3	24	52	89	1
22/02/2023	23	8	3	11	43	60	2
23/02/2023	00	7	3	4	33	39	8
23/02/2023	01	7	3	4	34	41	4
23/02/2023	02	6	3	5	36	44	1
23/02/2023	03	6	3	7	27	37	1
23/02/2023	04	6	3	14	25	46	1
23/02/2023	05	6	3	16	26	50	2
23/02/2023	06	7	3	26	27	67	1
23/02/2023	07	7	3	43	35	100	1
23/02/2023	08	7	3	40	39	100	1
23/02/2023	09	8	3	46	45	115	2
23/02/2023	10	9	3	12	35	54	11
23/02/2023	11	10	3	8	29	41	29
23/02/2023	12	12	3	7	22	32	49
23/02/2023	13	13	3	7	17	27	63
23/02/2023	14	13	3	6	16	24	73
23/02/2023	15	12	3	9	23	36	67
23/02/2023	16	10	3	8	24	35	69
23/02/2023	17	10	3	8	27	39	61
23/02/2023	18	10	3	9	32	46	55
23/02/2023	19	10	3	8	33	46	51
23/02/2023	20	9	3	6	34	43	51
23/02/2023	21	9	3	11	56	73	9
23/02/2023	22	8	3	4	35	42	26
23/02/2023	23	6	3	3	17	22	52
24/02/2023	00	6	3	3	12	16	56
24/02/2023	01	5	3	3	9	13	57
24/02/2023	02	4	3	2	7	11	65
24/02/2023	03	4	3	2	4	7	65
24/02/2023	04	4	3	2	3	6	62
24/02/2023	05	3	3	2	12	16	49
24/02/2023	06	3	3	7	38	48	13
24/02/2023	07	3	3	9	40	54	13
24/02/2023	08	3	3	19	42	70	11
24/02/2023	09	3	3	16	28	54	24
24/02/2023	10	4	3	12	24	41	37
24/02/2023	11	4	3	6	12	21	56
24/02/2023	12	6	3	7	15	24	62
24/02/2023	13	7	3	9	21	34	60
24/02/2023	14	6	3	10	16	31	64
24/02/2023	15	6	3	11	21	37	57
24/02/2023	16	6	3	10	27	42	51
24/02/2023	17	5	3	6	20	29	64
24/02/2023	18	5	3	5	21	28	65
24/02/2023	19	5	3	5	37	45	43
24/02/2023	20	5	3	4	38	44	32
24/02/2023	21	5	3	28	58	100	5
24/02/2023	22	4	3	30	58	104	1
24/02/2023	23	4	3	6	44	52	6
25/02/2023	00	4	3	4	37	43	9
25/02/2023	01	4	3	2	22	25	25
25/02/2023	02	4	3	2	16	19	30
25/02/2023	03	3	3	2	22	25	17
25/02/2023	04	4	3	2	20	24	18
25/02/2023	05	3	3	2	13	16	27
25/02/2023	06	3	3	2	13	16	31
25/02/2023	07	2	3	5	26	34	16
25/02/2023	08	3	3	11	30	47	12
25/02/2023	09	3	3	6	14	23	40
25/02/2023	10	4	3	5	9	16	54
25/02/2023	11	5	3	4	8	15	67
25/02/2023	12	7	3	5	6	13	76
25/02/2023	13	7	3	6	8	16	83
25/02/2023	14	7	3	9	19	34	65
25/02/2023	15	7	3	8	18	30	70
25/02/2023	16	7	3	6	14	22	80
25/02/2023	17	6	3	4	7	13	83
25/02/2023	18	5	3	4	14	20	77
25/02/2023	19	6	3	4	15	21	85
25/02/2023	20	5	3	6	24	32	65
25/02/2023	21	5	3	3	31	36	47
25/02/2023	22	4	3	3	17	22	59
25/02/2023	23	4	3	3	13	17	58
26/02/2023	00	4	3	3	11	15	61
26/02/2023	01	3	3	2	5	9	66
26/02/2023	02	3	3	2	5	8	63
26/02/2023	03	3	3	2	4	7	67
