FECHA	HORA	PM2.5	C8H10	C7H8	C6H6	SO2	CO	NO	NO2	PM10	NOx	O3
22/06/2023	21	1	0,4	0,7	0,3	3	0,1	3	9	5	12	120
22/06/2023	22	1	0,4	0,7	0,3	3	0,1	2	8	4	11	112
22/06/2023	23	1	0,4	0,7	0,3	3	0,1	2	11	4	14	92
23/06/2023	00	1	0,4	1,7	0,3	3	0,1	2	11	4	13	72
23/06/2023	01	1	0,4	6,5	0,3	3	0,1	2	9	4	12	66
23/06/2023	02	2	0,6	2,3	0,3	3	0,1	2	6	5	9	63
23/06/2023	03	1	2,5	6	0,3	3	0,1	1	5	4	7	63
23/06/2023	04	1	1,3	3,9	0,3	3	0,1	2	12	5	15	47
23/06/2023	05	2	1,1	1,7	0,4	3	0,2	11	30	8	47	14
23/06/2023	06	2	1,7	2,4	0,5	4	0,2	17	36	6	62	18
23/06/2023	07	1	0,9	1,3	0,4	3	0,2	8	24	5	37	61
23/06/2023	08	1	0,4	0,7	0,4	3	0,2	4	16	5	22	70
23/06/2023	09	1	0,4	0,7	0,3	3	0,2	8	22	5	35	75
23/06/2023	10	1	1,2	2,2	0,6	3	0,1	11	29	4	46	73
23/06/2023	11	1	0,5	0,8	0,4	3	0,1	8	26	4	38	75
23/06/2023	12	1	0,4	0,7	0,4	3	0,1	12	27	4	46	62
23/06/2023	13	1	0,4	0,7	0,4	3	0,2	9	25	4	39	70
23/06/2023	14	1	0,4	0,7	0,3	3	0,2	11	22	4	39	78
23/06/2023	15	1	0,4	0,7	0,3	3	0,2	6	19	4	28	78
23/06/2023	16	1	0,5	0,7	0,3	3	0,2	6	19	4	28	81
23/06/2023	17	1	0,4	0,7	0,3	3	0,2	7	21	3	32	85
23/06/2023	18	1	0,4	0,7	0,4	3	0,2	7	19	3	29	83
23/06/2023	19	1	0,4	0,6	0,3	3	0,2	7	21	3	31	78
23/06/2023	20	1	0,4	0,7	0,3	3	0,2	5	16	3	24	77
23/06/2023	21	1	0,4	0,6	0,3	3	0,2	2	10	3	13	80
23/06/2023	22	1	0,4	0,6	0,3	3	0,2	2	10	5	12	75
23/06/2023	23	1	0,4	0,6	0,3	3	0,2	2	6	3	8	82
24/06/2023	00	1	0,4	0,6	0,3	3	0,2	2	5	3	8	82
24/06/2023	01	1	0,4	0,6	0,3	3	0,2	2	9	4	11	67
24/06/2023	02	1	0,4	0,6	0,3	3	0,2	2	9	5	11	52
24/06/2023	03	2	0,5	0,7	0,3	3	0,2	1	6	5	8	48
24/06/2023	04	2	0,4	0,6	0,3	3	0,2	2	8	6	11	49
24/06/2023	05	3	0,6	0,7	0,3	3	0,2	2	14	7	17	25
24/06/2023	06	3	0,7	0,7	0,3	3	0,2	2	15	7	19	26
24/06/2023	07	1	0,6	0,7	0,3	3	0,2	4	17	5	23	36
24/06/2023	08	1	0,4	0,6	0,3	3	0,2	3	8	4	12	63
24/06/2023	09	1	0,4	0,6	0,3	3	0,3	3	13	5	17	68
24/06/2023	10	1	0,4	0,7	0,3	3	0,2	3	10	5	15	82
24/06/2023	11	1	0,4	0,6	0,3	3	0,2	2	12	4	15	86
24/06/2023	12	1	0,5	0,7	0,3	3	0,1	5	14	3	21	82
24/06/2023	13	1	0,4	0,7	0,3	3	0,1	3	10	3	14	88
24/06/2023	14	1	0,4	0,7	0,3	3	0,2	2	7	3	11	92
24/06/2023	15	1	0,4	0,7	0,3	3	0,1	3	6	3	11	90
24/06/2023	16	1	0,4	0,7	0,3	3	0,1	3	9	4	13	92
24/06/2023	17	1	0,4	0,7	0,3	3	0,2	4	12	4	18	92
24/06/2023	18	1	0,4	0,7	0,3	3	0,1	3	13	4	18	87
24/06/2023	19	1	0,4	0,7	0,3	3	0,1	4	14	4	19	83
24/06/2023	20	2	0,4	0,7	0,3	3	0,2	3	15	5	19	78
24/06/2023	21	2	0,4	0,7	0,3	3	0,1	2	8	5	11	80
24/06/2023	22	3	0,4	0,7	0,3	3	0,1	2	8	7	10	82
24/06/2023	23	2	0,4	0,7	0,3	3	0,1	1	6	6	9	75
25/06/2023	00	3	0,4	0,7	0,3	3	0,2	2	12	7	14	66
25/06/2023	01	4	0,4	0,6	0,3	3	0,2	2	11	8	14	56
25/06/2023	02	5	0,4	0,6	0,3	3	0,2	2	14	9	17	44
25/06/2023	03	5	0,4	0,6	0,4	3	0,2	2	12	9	15	32
25/06/2023	04	5	0,4	0,6	0,3	3	0,2	2	12	8	15	32
25/06/2023	05	4	0,4	0,7	0,3	3	0,2	3	11	8	16	30
25/06/2023	06	4	0,4	0,7	0,3	3	0,2	4	18	8	24	26
25/06/2023	07	3	0,5	0,7	0,3	3	0,1	4	11	6	17	45
25/06/2023	08	2	0,4	0,7	0,3	3	0,2	2	9	6	12	64
25/06/2023	09	3	0,4	0,6	0,3	3	0,2	5	15	7	22	73
25/06/2023	10	4	0,4	0,7	0,4	3	0,1	7	22	7	33	62
25/06/2023	11	2	0,4	0,7	0,3	3	0,1	4	11	6	17	87
25/06/2023	12	2	0,4	0,7	0,3	3	0,1	3	10	6	14	100
25/06/2023	13	2	0,4	0,7	0,3	3	0,2	3	14	5	19	92
25/06/2023	14	1	0,4	0,7	0,3	3	0,1	4	13	5	18	95
25/06/2023	15	1	0,4	0,7	0,3	3	0,1	2	9	4	12	94
25/06/2023	16	1	0,4	0,7	0,3	3	0,1	3	10	4	14	91
25/06/2023	17	1	0,4	0,7	0,3	3	0,2	2	7	4	10	113
25/06/2023	18	1	0,4	0,7	0,4	3	0,1	2	6	4	10	111
25/06/2023	19	1	0,4	0,7	0,3	3	0,1	2	11	4	14	88
25/06/2023	20	1	0,4	0,7	0,3	3	0,1	3	13	5	17	94
25/06/2023	21	1	0,4	0,7	0,3	3	0,2	2	14	5	17	99
25/06/2023	22	2	0,4	0,7	0,3	3	0,1	2	9	6	12	89
25/06/2023	23	3	0,4	0,7	0,3	3	0,2	2	10	7	13	66
26/06/2023	00	3	0,4	0,7	0,3	3	0,2	1	12	7	14	51
26/06/2023	01	2	0,4	0,7	0,3	3	0,2	2	12	6	15	58
26/06/2023	02	2	0,4	0,7	0,3	3	0,1	2	5	5	8	80
26/06/2023	03	2	0,4	0,7	0,3	3	0,1	2	7	6	11	63
26/06/2023	04	3	0,4	0,6	0,3	3	0,2	2	9	6	12	56
26/06/2023	05	2	0,4	0,7	0,3	3	0,2	1	7	6	9	66
26/06/2023	06	2	0,4	0,6	0,3	3	0,2	4	13	6	19	
26/06/2023	07	1	0,4	0,7	0,3	3	0,2	4	13	5	19	88
26/06/2023	08	1	0,4	0,7	0,4	3	0,2	6	19	5	28	51
26/06/2023	09	1	0,4	0,7	0,3	3	0,1	4	12	4	19	84
26/06/2023	10	1	0,4	0,7	0,4	3	0,2	5	13	5	21	86
26/06/2023	11	1	0,5	1,2	0,4	3	0,2	5	14	5	22	72
26/06/2023	12	1	0,6	1,2	0,4	3	0,1	7	15	4	26	85
26/06/2023	13	1	0,4	0,8	0,4	3	0,1	4	12	4	19	98
26/06/2023	14	1	0,4	0,7	0,3	3	0,1	4	13	5	19	118
26/06/2023	15	1	0,4	0,7	0,4	3	0,2	4	11	5	16	128
26/06/2023	16	1	0,5	0,7	0,4	3	0,2	3	8	5	12	130
26/06/2023	17	1	0,5	0,7	0,4	3	0,2	3	14	5	19	104
26/06/2023	18	1	0,7	0,8	0,4	3	0,1	3	10	4	14	85
26/06/2023	19	1	0,4	0,7	0,3	3	0,1	3	7	4	11	86
26/06/2023	20	1	0,4	0,7	0,3	3	0,1	2	6	4	9	92
26/06/2023	21	1	0,4	0,7	0,3	3	0,1	2	6	4	9	94
26/06/2023	22	1	0,4	0,7	0,3	3	0,1	2	5	4	8	89
26/06/2023	23	1	0,4	0,7	0,3	3	0,1	1	4	4	7	95
27/06/2023	00	1	0,4	0,7	0,3	3	0,1	2	5	4	7	92
27/06/2023	01	1	0,4	0,6	0,3	3	0,2	2	5	4	7	82
27/06/2023	02	2	0,4	0,6	0,3	3	0,2	2	4	6	7	68
27/06/2023	03	4	0,5	0,6	0,3	3	0,2	2	6	8	8	57
27/06/2023	04	6	0,7	0,7	0,3	3	0,2	2	10	10	12	42
27/06/2023	05	5	0,9	1,5	0,3	3	0,2	2	12	9	14	39
27/06/2023	06	4	0,5	0,8	0,3	3	0,2	5	17	8	25	48
27/06/2023	07	3	0,4	0,6	0,4	3	0,2	7	20	7	30	55
27/06/2023	08	2	0,4	0,7	0,4	3	0,2	6	19	6	29	59
27/06/2023	09	2	0,5	0,8	0,4	3	0,1	10	25	6	40	52
27/06/2023	10	2	0,5	0,7	0,4	3	0,1	9	22	6	36	74
27/06/2023	11	1	0,4	0,7	0,4	3	0,1	3	11	4	16	93
27/06/2023	12	1	8,2	15,8	1,4	3	0,1	5	11	4	19	90
27/06/2023	13	1	0,9	2	0,4	3	0,2	4	9	4	14	77
27/06/2023	14	1	0,5	1,1	0,4	3	0,2	7	14	4	24	92
27/06/2023	15	1	0,8	2,1	0,5	3	0,3	8	19	5	32	69
27/06/2023	16	1	2,2	3,8	0,7	3	0,3	9	25	5	39	69
27/06/2023	17	1	1	1,5	0,5	3	0,3	10	22	4	37	75
27/06/2023	18	1	0,8	1,1	0,5	3	0,2	6	16	4	24	85
27/06/2023	19	1	1,3	2,4	0,6	3	0,2	3	9	5	13	107
27/06/2023	20	1	0,4	0,7	0,3	3	0,2	2	5	5	9	97
27/06/2023	21	1	0,4	0,7	0,3	3	0,2	2	5	5	7	101
27/06/2023	22	1	0,4	0,7	0,3	3	0,2	2	5	5	8	98
27/06/2023	23	1	0,4	0,6	0,3	3	0,2	2	4	5	6	106
28/06/2023	00	2	0,4	0,6	0,3	3	0,2	2	3	5	6	107
28/06/2023	01	2	0,4	0,6	0,3	3	0,2	1	3	6	6	98
28/06/2023	02	3	0,4	0,6	0,3	3	0,2	1	4	6	6	86
28/06/2023	03	3	0,4	0,6	0,3	3	0,3	2	4	7	6	77
28/06/2023	04	3	0,4	0,6	0,3	3	0,3	1	4	7	6	82
28/06/2023	05	4	0,4	0,6	0,3	3	0,3	2	9	7	12	51
28/06/2023	06	4	0,4	0,6	0,3	3	0,3	7	26	8	37	30
28/06/2023	07	5	0,7	0,9	0,4	3	0,4	9	32	9	47	30
28/06/2023	08	4	1,7	1,2	0,4	3	0,3	3	18	8	23	70
28/06/2023	09	4	0,4	0,9	0,3	3	0,2	4	11	7	16	86
28/06/2023	10	4	0,4	0,9	0,4	3	0,3	7	15	8	25	96
28/06/2023	11	4	0,5	1,3	0,4	3	0,3	9	14	7	27	81
28/06/2023	12	3	0,5	1,8	0,4	3	0,2	6	12	6	22	78
28/06/2023	13	2	0,5	0,7	0,4	3	0,3	6	16	5	25	87
28/06/2023	14	2	0,4	0,7	0,4	3	0,3	6	14	6	23	91
28/06/2023	15	2	0,9	1,6	0,5	3	0,3	9	16	6	29	79
28/06/2023	16	2	1,5	2,8	0,7	3	0,3	7	22	6	32	86
28/06/2023	17	3	0,6	0,8	0,5	3	0,3	8	30	6	42	67
28/06/2023	18	2	0,6	0,9	0,4	3	0,3	11	29	6	46	59
28/06/2023	19	2	0,7	0,9	0,5	3	0,3	4	11	6	17	96
28/06/2023	20	2	0,4	0,6	0,3	3	0,3	3	6	6	10	116
28/06/2023	21	2	0,4	0,7	0,3	3	0,2	2	4	6	8	99
28/06/2023	22	2	0,4	0,6	0,3	3	0,2	2	4	6	7	106
28/06/2023	23	2	0,4	0,6	0,3	3	0,2	2	7	6	10	91
29/06/2023	00	2	0,4	0,6	0,3	3	0,3	1	4	6	6	84
29/06/2023	01	2	0,4	0,6	0,3	3	0,3	2	4	6	8	90
29/06/2023	02	2	0,4	0,6	0,3	3	0,3	2	3	6	6	96
29/06/2023	03	2	0,4	0,6	0,3	3	0,3	2	3	6	6	97
29/06/2023	04	4	0,4	0,6	0,3	3	0,3	1	4	7	6	76
29/06/2023	05	5	0,4	0,6	0,3	3	0,3	5	13	9	20	20
29/06/2023	06	6	1	1,7	0,4	3	0,4	10	27	10	42	7
29/06/2023	07	5	1,4	1,4	0,4	3	0,4	13	32	9	52	18
29/06/2023	08	4	1	1,1	0,4	3	0,4	7	20	8	30	72
29/06/2023	09	4	0,5	0,7	0,4	3	0,3	12	22	8	41	64
29/06/2023	10	3	0,7	1,3	0,5	3	0,4	13	24	7	45	82
29/06/2023	11	2	0,8	1,9	0,4	3	0,3	13	21	6	42	61
29/06/2023	12	2	0,5	2,6	0,4	3	0,2	9	21	6	35	69
29/06/2023	13	3	0,5	1,8	0,4	3	0,2	7	21	7	32	80
29/06/2023	14	2	0,5	0,8	0,3	3	0,3	8	19	6	30	81
29/06/2023	15	2	0,5	0,9	0,4	3	0,3	9	21	5	35	76
29/06/2023	16	1	0,5	0,7	0,3	3	0,2	7	16	4	26	75
29/06/2023	17	1	0,8	0,9	0,5	3	0,2	3	13	4	18	80
29/06/2023	18	1	0,7	1	0,5	3	0,2	5	20	4	28	85
29/06/2023	19	1	0,6	0,8	0,5	3	0,3	4	15	4	21	101
29/06/2023	20	1	0,4	0,7	0,3	3	0,2	5	16	5	23	66
29/06/2023	21	2	0,4	0,7	0,3	3	0,2	2	7	6	10	81
29/06/2023	22	2	0,4	0,7	0,3	3	0,2	2	3	6	6	95
29/06/2023	23	2	0,4	0,6	0,3	3	0,2	2	4	6	6	95
30/06/2023	00	2	0,4	0,6	0,3	3	0,2	1	4	6	6	86
30/06/2023	01	3	0,4	0,6	0,3	3	0,2	1	4	6	6	82
30/06/2023	02	3	0,4	0,6	0,3	3	0,2	2	3	6	6	61
30/06/2023	03	2	0,4	0,6	0,3	3	0,2	1	3	6	6	61
30/06/2023	04	2	0,4	0,6	0,3	3	0,2	2	3	6	6	71
30/06/2023	05	2	0,4	0,6	0,3	3	0,2	2	5	6	8	70
30/06/2023	06	2								6		
30/06/2023	07	2								6		
30/06/2023	08	2	0,4	0,6	0,3	3	0,3	5	14	6	22	49
30/06/2023	09	2	0,4	0,6	0,4	3	0,3	16	26	5	51	43
30/06/2023	10	2	0,4	0,7	0,4	3	0,2	9	18	6	32	55
30/06/2023	11	2	0,4	0,7	0,3	3	0,2	10	18	6	33	68
30/06/2023	12	1	0,5	1,5	0,3	3	0,2	22	24	5	58	56
30/06/2023	13	1	0,6	1,8	0,4	3	0,2	10	16	3	32	54
30/06/2023	14	1	0,4	0,7	0,3	3	0,1	8	14	2	25	50
30/06/2023	15	1	0,4	0,7	0,4	3	0,1	8	15	2	27	50
30/06/2023	16	1	0,4	0,7	0,3	3	0,1	8	19	3	30	55
30/06/2023	17	1	0,4	0,7	0,4	3	0,1	11	25	4	41	54
30/06/2023	18	1	0,4	0,7	0,3	3	0,1	10	26	4	40	59
30/06/2023	19	1	0,4	0,7	0,3	3	0,2	6	21	3	31	70
30/06/2023	20	1	0,4	0,7	0,3	3	0,1	3	11	4	16	73
30/06/2023	21	1	0,4	0,7	0,3	3	0,1	2	7	3	11	83
30/06/2023	22	1	0,4	0,6	0,3	3	0,2	2	6	3	8	82
30/06/2023	23	1	0,4	0,6	0,3	3	0,2	1	5	3	7	85
01/07/2023	00	1	0,4	0,6	0,3	3	0,2	2	4	4	8	76
01/07/2023	01	1	0,4	0,6	0,3	3	0,2	1	5	4	7	77
01/07/2023	02	2	0,4	0,6	0,3	3	0,2	2	9	6	11	50
01/07/2023	03	3	0,5	0,6	0,3	3	0,2	2	11	7	13	32
01/07/2023	04	2	0,9	0,6	0,3	3	0,2	2	7	5	9	40
01/07/2023	05	1	0,4	0,6	0,3	3	0,2	2	7	5	10	45
01/07/2023	06	1	0,4	0,6	0,3	3	0,1	2	7	5	10	40
01/07/2023	07	1	0,4	0,6	0,3	3	0,2	3	7	5	11	41
01/07/2023	08	1	0,4	0,6	0,3	3	0,2	2	6	5	9	56
01/07/2023	09	1	0,4	0,7	0,3	3	0,2	4	10	5	17	79
01/07/2023	10	1	0,4	0,7	0,3	3	0,2	4	11	4	18	81
01/07/2023	11	1	0,4	0,7	0,3	3	0,1	4	12	4	17	77
01/07/2023	12	1	0,4	0,7	0,3	3	0,1	3	13	4	18	96
01/07/2023	13	1	0,4	0,7	0,3	3	0,2	6	11	4	20	78
01/07/2023	14	1	0,4	0,7	0,3	3	0,1	3	7	4	12	74
01/07/2023	15	1	0,4	0,7	0,3	3	0,1	4	9	4	15	74
01/07/2023	16	1	0,4	0,7	0,3	3	0,1	4	7	3	13	72
01/07/2023	17	1	0,4	0,7	0,3	3	0,1	3	10	4	15	71
01/07/2023	18	1	0,4	0,7	0,3	3	0,1	4	10	4	15	81
01/07/2023	19	1	0,4	0,7	0,3	3	0,1	3	11	5	16	88
01/07/2023	20	1	0,4	0,7	0,3	3	0,2	4	19	5	24	70
01/07/2023	21	2	0,4	0,6	0,3	3	0,2	4	21	6	26	68
01/07/2023	22	3	0,4	0,6	0,3	3	0,2	2	7	6	9	88
01/07/2023	23	3	0,9	1,2	0,4	3	0,2	1	15	7	17	71
02/07/2023	00	3	1	1,3	0,4	3	0,2	2	7	7	10	74
02/07/2023	01	2	0,4	0,6	0,3	3	0,2	1	6	6	8	65
02/07/2023	02	3	0,4	0,6	0,3	3	0,2	2	5	6	8	53
02/07/2023	03	3	0,4	0,7	0,3	3	0,2	1	4	6	6	48
02/07/2023	04	3	0,4	0,6	0,3	3	0,2	2	5	7	7	45
02/07/2023	05	3	0,4	0,6	0,3	3	0,2	2	6	6	8	38
02/07/2023	06	2	0,4	0,6	0,3	3	0,2	2	6	6	9	37
02/07/2023	07	2	0,4	0,6	0,4	3	0,2	3	13	6	18	34
02/07/2023	08	1	0,4	0,6	0,3	3	0,2	2	5	5	8	56
02/07/2023	09	1	0,4	0,7	0,3	3	0,2	3	7	4	11	64
02/07/2023	10	1	0,4	0,7	0,3	3	0,1	2	7	5	10	78
02/07/2023	11	1	0,4	0,7	0,3	3	0,1	9	26	4	40	53
02/07/2023	12	1	0,4	0,7	0,3	3	0,1	5	15	5	22	72
02/07/2023	13	1	0,4	0,7	0,3	3	0,1	5	11	5	18	71
02/07/2023	14	1	0,4	0,7	0,3	3	0,1	3	7	3	11	71
02/07/2023	15	1	0,4	0,7	0,3	3	0,2	2	7	4	11	98
02/07/2023	16	1	0,4	0,7	0,3	3	0,2	4	12	4	18	69
02/07/2023	17	1	0,4	0,7	0,3	3	0,1	6	17	4	26	52
02/07/2023	18	1	0,4	0,7	0,3	3	0,1	10	15	3	31	55
02/07/2023	19	1	0,4	0,7	0,3	3	0,1	4	11	4	17	71
02/07/2023	20	1	0,4	0,7	0,3	3	0,1	2	6	4	9	84
02/07/2023	21	1	0,4	0,7	0,3	3	0,1	2	5	4	8	83
02/07/2023	22	1	0,4	0,7	0,3	3	0,1	2	4	4	8	79
02/07/2023	23	1	0,4	0,8	0,3	3	0,1	2	5	4	8	70
03/07/2023	00	1	0,4	0,7	0,3	3	0,1	2	7	4	10	65
03/07/2023	01	1	0,4	0,7	0,3	3	0,1	2	3	3	6	94
03/07/2023	02	1	0,4	0,7	0,3	3	0,1	1	4	3	6	93
03/07/2023	03	1	0,4	1,2	0,3	3	0,1	1	4	4	6	76
03/07/2023	04	1	0,4	0,6	0,3	3	0,2	2	4	4	7	58
03/07/2023	05	2	0,4	0,6	0,3	3	0,2	2	7	5	9	42
03/07/2023	06	2	0,4	0,6	0,3	3	0,2	5	16	6	23	44
03/07/2023	07	2	0,4	0,6	0,3	3	0,2	4	14	6	19	58
03/07/2023	08	1	0,4	0,7	0,3	3	0,2	3	8	5	13	71
03/07/2023	09	1	0,4	0,7	0,4	4	0,1	4	6	4	11	76
03/07/2023	10	1	0,4	0,7	0,3	3	0,2	4	9	5	14	85
03/07/2023	11	1	0,4	0,9	0,3	3	0,1	7	11	4	20	79
03/07/2023	12	1	0,5	1	0,4	3	0,1	10	18	4	34	61
03/07/2023	13	1	0,5	0,9	0,4	4	0,2	13	22	4	41	56
03/07/2023	14	1	0,4	0,7	0,3	3	0,2	8	17	4	29	59
03/07/2023	15	1	0,5	1,6	0,4	3	0,2	6	14	3	23	62
03/07/2023	16	1	0,5	0,7	0,4	3	0,2	3	7	4	11	
03/07/2023	17	2	1,8	0,7	0,3	3	0,2	4	9	5	14	
03/07/2023	18	1	2,7	0,6	0,3	3	0,2	6	16	4	25	60
03/07/2023	19	2	0,4	0,6	0,3	3	0,3	6	21	5	30	49
03/07/2023	20	3	0,4	0,6	0,3	3	0,3	3	10	7	14	45
03/07/2023	21	3	0,4	0,6	0,3	3	0,2	2	10	7	12	44
03/07/2023	22	3	0,4	0,6	0,3	3	0,2	3	9	7	13	40
03/07/2023	23	4	0,4	0,6	0,3	3	0,2	2	7	7	9	37
04/07/2023	00	3	0,4	0,6	0,3	3	0,2	2	5	7	8	33
04/07/2023	01	2	0,4	0,6	0,3	3	0,2	1	5	5	7	38
04/07/2023	02	1	0,4	0,6	0,3	3	0,2	4	7	5	14	38
04/07/2023	03	2	0,4	0,6	0,3	3	0,2	1	4	5	6	34
04/07/2023	04	3	0,6	0,6	0,3	3	0,2	1	8	6	10	24
04/07/2023	05	3	0,4	0,6	0,3	3	0,2	14	14	6	35	14
04/07/2023	06	4	0,7	0,7	0,5	4	0,3	40	25	8	87	16
04/07/2023	07	4	2,4	1	0,6	3	0,4	27	28	8	69	22
04/07/2023	08	3	1,7	0,9	0,4	3	0,3	17	20	6	46	28
04/07/2023	09	2	0,4	0,6	0,3	3	0,3	17	22	6	48	35
04/07/2023	10	3	0,4	0,6	0,3	3	0,2	12	20	7	39	41
04/07/2023	11	2	0,4	0,6	0,4	3	0,3	13	18	6	37	55
04/07/2023	12	1	0,5	1,2	0,4	3	0,2	7	14	5	25	47
04/07/2023	13	1	0,8	1,5	0,5	3	0,2	9	13	4	26	50
04/07/2023	14	1	0,5	0,8	0,4	3	0,2	12	17	4	35	65
04/07/2023	15	1	0,5	0,7	0,3	3	0,3	9	15	4	30	66
04/07/2023	16	1	0,4	0,7	0,3	3	0,2	10	17	3	33	56
04/07/2023	17	1	0,5	0,8	0,4	3	0,2	10	15	2	31	46
04/07/2023	18	1	1	1,7	0,5	3	0,2	7	9	2	19	61
04/07/2023	19	1	0,8	1,5	0,5	3	0,2	4	8	2	13	59
04/07/2023	20	1	0,4	0,7	0,4	3	0,2	5	7	3	15	55
04/07/2023	21	1	0,4	0,7	0,3	3	0,1	2	5	3	8	70
04/07/2023	22	1	0,4	0,7	0,3	3	0,1	2	4	3	7	65
04/07/2023	23	1	0,4	0,7	0,3	3	0,2	1	4	2	6	74
05/07/2023	00	1	0,4	0,7	0,3	3	0,2	2	4	3	6	66
05/07/2023	01	1	0,4	0,6	0,3	3	0,2	2	3	3	6	68
05/07/2023	02	1	0,4	0,7	0,3	3	0,2	2	3	3	6	65
05/07/2023	03	1	0,4	0,6	0,3	3	0,2	1	4	4	6	54
05/07/2023	04	2	0,4	0,7	0,3	3	0,2	2	4	5	7	49
05/07/2023	05	2	0,4	1,7	0,3	3	0,2	3	7	6	11	39
05/07/2023	06	2	0,4	2	0,3	3	0,3	6	12	6	21	37
05/07/2023	07	2	0,4	0,8	0,3	3	0,3	5	11	6	18	36
05/07/2023	08	4	0,5	0,7	0,3	3	0,3	4	11	8	18	
05/07/2023	09	3	0,5	0,8	0,4	3	0,2	7	11	7	22	38
05/07/2023	10	1	0,4	0,6	0,3	3	0,2	5	9	4	17	59
05/07/2023	11	1	0,5	0,7	0,3	3	0,3	7	6	3	16	61
05/07/2023	12	1	0,5	1,6	0,4	3	0,2	10	12	3	28	61
05/07/2023	13	1	0,5	1,7	0,4	3	0,1	5	8	3	15	60
05/07/2023	14	1	0,4	1	0,3	3	0,2	7	8	3	18	
05/07/2023	15	1	0,7	2,3	0,5	3	0,2	11	15	3	31	
05/07/2023	16	1	0,5	0,7	0,4	3	0,2	8	15	3	26	
05/07/2023	17	1	1,2	2	0,5	3	0,2	11	17	2	34	61
05/07/2023	18	1	1,1	2,7	0,5	3	0,2	6	12	3	21	54
05/07/2023	19	1	1,8	3,5	0,7	3	0,2	6	10	4	18	
05/07/2023	20	2	0,5	0,7	0,3	3	0,1	4	8	4	15	68
05/07/2023	21	2	0,4	0,7	0,3	3	0,1	2	4	4	7	
05/07/2023	22	2	0,4	0,7	0,3	3	0,1	2	4	4	7	67
05/07/2023	23	2	0,4	0,7	0,3	3	0,1	2	4	4	7	62
06/07/2023	00	3	0,4	0,7	0,3	3	0,1	2	5	5	7	
06/07/2023	01	4	0,4	0,6	0,3	3	0,2	1	5	6	7	
06/07/2023	02	4	0,4	1,4	0,3	3	0,2	2	4	6	6	
06/07/2023	03	4	0,4	0,6	0,3	3	0,2	1	4	6	6	55
06/07/2023	04	4	0,4	0,6	0,3	3	0,2	2	4	6	7	51
06/07/2023	05	4	0,4	0,6	0,3	3	0,2	3	9	7	13	38
06/07/2023	06	4	0,4	0,6	0,3	3	0,3	3	9	6	14	48
06/07/2023	07	4	0,4	0,6	0,3	3	0,3	5	11	6	18	43
06/07/2023	08	5	0,4	0,6	0,3	3	0,2	5	15	7	22	45
06/07/2023	09	4	0,5	0,7	0,4	3	0,2	5	9	6	16	57
06/07/2023	10	3	0,6	0,8	0,5	3	0,5	5	10	6	17	
06/07/2023	11	3	0,9	1,5	0,5	3	0,3	5	13	6	21	
06/07/2023	12	2	0,8	1,4	0,5	3	0,2	6	13	5	22	56
06/07/2023	13	2	0,4	0,7	0,3	3	0,2	4	10	4	17	58
06/07/2023	14	2	0,4	0,6	0,4	3	0,3	12	15	4	33	
06/07/2023	15	2	0,4	0,6	0,3	3	0,3	8	10	4	22	
06/07/2023	16	2	0,7	1,3	0,4	3	0,3	12	17	5	35	
06/07/2023	17	2	1,1	2,2	0,5	3	0,2	6	14	4	23	51
06/07/2023	18	2	0,7	1,4	0,5	4	0,2	10	16	4	31	
06/07/2023	19	2	1,9	4,1	0,8	3	0,2	3	13	4	18	70
06/07/2023	20	2	0,4	0,7	0,3	3	0,3	3	7	4	11	73
06/07/2023	21	2	0,5	0,7	0,4	3	0,2	3	7	4	12	68
06/07/2023	22	2	0,4	0,7	0,3	3	0,2	2	4	4	7	70
06/07/2023	23	2	0,4	0,7	0,3	3	0,2	2	4	4	7	80
07/07/2023	00	2	0,4	0,6	0,3	3	0,2	2	3	4	6	68
07/07/2023	01	3	0,4	0,6	0,3	3	0,2	1	5	5	7	57
07/07/2023	02	4	0,4	0,9	0,3	3	0,2	2	5	6	8	48
07/07/2023	03	3	0,4	0,8	0,3	3	0,2	1	4	5	6	52
07/07/2023	04	3	0,4	0,6	0,3	3	0,3	2	3	5	6	49
07/07/2023	05	4	0,4	0,6	0,3	3	0,3	2	7	7	10	47
07/07/2023	06	5	0,4	0,6	0,3	3	0,3	5	10	8	17	40
07/07/2023	07	5								7		
07/07/2023	08	13								15		
07/07/2023	09	6	0,4	0,7	0,3	3	0,2	7	19	8	30	40
07/07/2023	10	4	0,4	0,6	0,3	3	0,1	5	12	6	20	58
07/07/2023	11	2	0,4	0,6	0,3	3	0,1	2	5	4	8	59
07/07/2023	12	2	1,1	0,7	0,3	4	0,1	5	10	4	17	66
07/07/2023	13	2	0,7	0,6	0,3	3	0,1	4	7	4	14	63
07/07/2023	14	1	0,5	0,6	0,4	3	0,1	7	11	4	22	58
07/07/2023	15	1	0,4	0,6	0,4	4	0,1	4	8	3	14	53
07/07/2023	16	1	0,4	0,6	1,3	4	0,1	7	12	3	21	51
07/07/2023	17	2	0,4	0,9	0,6	4	0,1	4	11	4	16	71
07/07/2023	18	3	0,6	1,2	0,5	4	0,1	5	15	5	23	75
07/07/2023	19	4	0,9	1,4	0,6	3	0,2	3	13	6	18	79
07/07/2023	20	4	0,3	0,6	0,3	3	0,2	3	6	6	10	84
07/07/2023	21	4	0,3	0,6	0,3	4	0,2	1	5	7	7	82
