FECHA	HORA	PM2.5	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.max.
25/05/2023	09	17	1	188	17,8	75	1008	231	0	6	0,2	21	35	28	67	23	1,8
25/05/2023	10	21	1	125	19,2	69	1008	278	0	8	0,2	61	56	39	150	10	1,6
25/05/2023	11	17	2,1	111	19,5	66	1008	501	0	7	0,2	34	40	30	93	36	2,9
25/05/2023	12	14	3,2	109	19,7	67	1008	820	0	7	0,2	31	38	28	85	54	4,4
25/05/2023	13	11	3,6	95	19,6	72	1015	820	0	6	0,1	15	24	20	47	73	5,5
25/05/2023	14	12	3,4	72	18,4	79	1015	242	0	6	0,1	10	19	23	33	77	5,6
25/05/2023	15								0								
26/05/2023	11								0								
26/05/2023	12	6	4		17,7	86	1013	719	0	5	0,1	7	10	14	20	64	6,6
26/05/2023	13	9	4,3		17,9	86	1012	785	0	5	0,1	7	10	21	21	64	6,7
26/05/2023	14	12	4		18,7	83	1012	912	0	5	0,1	7	9	31	19	66	6
26/05/2023	15	12	3,2		19,4	81	1011	711	0	5	0,1	8	11	21	24	65	5,3
26/05/2023	16	14	3,7		18,7	84	1011	381	0	5	0,1	16	14	28	38	63	6
26/05/2023	17	13	3,1		18,2	87	1011	132	0	5	0,1	5	9	22	16	67	5,5
26/05/2023	18	12	3,2		17,7	89	1011	113	0	5	0,1	9	13	19	27	64	5,3
26/05/2023	19	12	2,6		17,5	89	1011	49	0	5	0,1	5	8	19	16	60	4,2
26/05/2023	20	11	2,6		17,1	89	1011	2	0	5	0,1	3	3	18	7	69	4,4
26/05/2023	21	11	2,3		17	89	1012	1	0	5	0,1	3	11	18	16	60	4,1
26/05/2023	22	11	2,1		16,9	90	1012	1	0	4	0,1	2	2	18	3	71	3,6
26/05/2023	23	11	1,8		16,9	89	1012	1	0	5	0,1	2	2	17	3	74	3
27/05/2023	00	15	1,8		16,6	91	1012	1	0	5	0,2	2	3	24	5	63	3
27/05/2023	01	19	1,7		16,2	92	1012	1	0	5	0,2	2	6	27	9	52	2,5
27/05/2023	02	20	2		15,4	93	1012	1	0	5	0,1	2	8	28	11	44	2,9
27/05/2023	03	22	2,3		14,9	93	1012	1	0	5	0,1	2	5	30	8	39	3,2
27/05/2023	04	23	2,2		14,4	95	1012	1	0	4	0,1	2	2	30	5	40	3,3
27/05/2023	05	23	0,7		14,2	95	1010	5	0	5	0,1	2	4	30	7	34	1,5
27/05/2023	06	26	1,3		14,6	96	1012	42	0	5	0,1	2	8	35	11	30	2,3
27/05/2023	07	24	1,2		15,7	91	1011	107	0	5	0,1	3	10	34	15	31	1,9
27/05/2023	08	19	1,8		16,5	83	1011	209	0	5	0,1	4	10	29	16	33	2,8
27/05/2023	09	17	0,8		19,3	70	1009	573	0	5	0,1	4	7	29	13	44	1,4
27/05/2023	10	15	1,2		19	67	1009	311	0	5	0,1	3	5	27	10	54	1,9
27/05/2023	11	15	2,4		18,4	72	1009	279	0	6	0,1	4	6	26	11	57	3,9
27/05/2023	12	14	2,2		19,4	72	1009	733	0	6	0,1	4	4	25	10	64	3,4
27/05/2023	13	13	1,9		19,9	70	1008	789	0	6	0,1	4	4	24	7	65	3
27/05/2023	14	12	1,9		19,9	71	1008	622	0	6	0,1	6	12	21	21	59	3
27/05/2023	15	12	2		19,7	73	1008	495	0	6	0,1	8	16	21	29	60	3,3
27/05/2023	16	11	1,9		19,5	73	1007	417	0	5	0,1	5	7	19	14	58	3
27/05/2023	17	12	1,8		20,3	68	1006	407	0	6	0,1	11	25	20	42	40	3
27/05/2023	18	12	1,8		19,9	68	1006	193	0	7	0,1	8	18	21	30	47	2,9
27/05/2023	19	12	1,3		19,2	70	1007	60	0	7	0,1	5	16	21	25	47	1,8
27/05/2023	20	11	1,4		18,6	75	1008	2	0	6	0,1	3	13	18	18	49	2
27/05/2023	21	12	0,5		18,5	75	1007	1	0	7	0,1	2	13	19	16	48	1
27/05/2023	22	13	1,2		18,5	74	1007	1	0	5	0,1	3	21	23	26	39	1,8
27/05/2023	23	13	0,7		18,4	73	1007	1	0	6	0,1	4	11	24	17	56	1,1
28/05/2023	00	15	1,1		18,2	74	1006	1	0	4	0,1	2	10	27	13	41	1,8
28/05/2023	01	14	1,3		17,3	77	1007	1	0	5	0,1	2	9	22	12	40	2,6
28/05/2023	02	11	0,9		16,3	80	1007	1	0,2	3	0,1	2	4	21	7	47	1,6
28/05/2023	03	11	0,5		15,4	86	1007	1	0,4	1	0,1	2	5	18	8	43	1
28/05/2023	04	11	0,4		15,6	88	1006	1	0	1	0,1	2	4	18	7	36	1,1
28/05/2023	05	11	1,1		15,6	86	1005	1	0	2	0,1	2	6	16	9	39	1,7
28/05/2023	06	13	1,2		15,5	87	1006	37	0	2	0,1	2	5	20	8	28	1,9
28/05/2023	07	12	1		16,3	83	1006	107	0	2	0,1	2	4	21	7	30	1,7
28/05/2023	08	12	1,4		16,6	81	1007	90	2	2	0,1	2	3	20	6	33	2,2
28/05/2023	09	12	1,2		15,3	90	1008	78	0,8	2	0,1	3	4	20	8	37	2,1
28/05/2023	10	12	1		15,5	89	1007	101	0	2	0,1	3	8	19	13	42	1,7
28/05/2023	11	10	0,9		16,2	82	1007	233	0	1	0,1	4	9	19	15	63	1,5
28/05/2023	12	11	1		17,8	75	1007	383	0	2	0,1	5	13	19	20	58	1,6
28/05/2023	13	10	1,9		18,7	68	1005	719	0	1	0,1	4	3	19	8	74	2,8
28/05/2023	14	13	2,6		18,6	71	1005	843	0	2	0,1	3	5	22	9	70	3,9
28/05/2023	15	13	3,2		18,6	72	1005	569	0	3	0,1	5	22	22	29	62	5,1
28/05/2023	16	12	3,6		18	78	1005	469	0	2	0,1			21		83	4,7
28/05/2023	17	11	2,8		17,8	78	1005	259	0	2	0,1			21		66	4
28/05/2023	18	11	1,7		17,6	80	1005	111	0	2	0,1			21		66	2,6
28/05/2023	19	11	0,6		17,5	80	1005	40	0	2	0,1			21		71	1,4
28/05/2023	20	10	1		17,2	82	1005	1	0	2	0,1			20		72	1,6
28/05/2023	21	10	0,4		17,1	82	1005	1	0	2	0,1			18		77	0,8
28/05/2023	22	10	1,4		17	84	1005	1	0	1	0,1			19		58	1,9
28/05/2023	23	10	1,5		17	85	1005	1	0	2	0,1			18		64	2,2
29/05/2023	00	10	0,7		17	87	1005	1	0	1	0,1			18		56	1,2
29/05/2023	01	10	1,1		16,6	89	1004	1	0	1	0,1			18		63	1,6
29/05/2023	02	11	0,9		16,4	91	1003	1	0	2	0,1			19		60	1,7
29/05/2023	03	9	0,8		15,9	89	1003	1	0	1	0,1			15		43	1,5
29/05/2023	04	5	0,5		15,5	86	1003	1	0	1	0,1			8		33	0,9
29/05/2023	05	6	0,9		15,5	86	1003	1	0	2	0,1			12		10	1,5
29/05/2023	06	11	0,9		15,8	86	1004	18	0	2	0,2			19		9	1,3
29/05/2023	07	12	0,5		16,6	82	1004	47	0	1	0,1			20		24	0,9
29/05/2023	08	16	0,5		17,2	85	1005	135	0	1	0,1			27		27	1
29/05/2023	09	21	0,9		18,2	82	1004	308	0	3	0,1			34		23	1,6
29/05/2023	10	18	1		19,6	75	1003	481	0	4	0,1			30		34	1,6
29/05/2023	11	17	1,8		20,7	70	1004	972	0	4	0,1			30		37	2,7
29/05/2023	12	20	2,4		19,6	74	1004	682	0	5	0,1			32		44	3,5
29/05/2023	13	20	3		20	74	1004	1005	0	6	0,1			35		51	4,4
29/05/2023	14	10	3,4		19,7	73	1004	896	0	5	0,1			20		67	5,1
29/05/2023	15	8	2,9		19,8	70	1004	615	0	4	0,1			19		57	4,1
29/05/2023	16	7	3,1		20	69	1004	732	0	3	0,1			17		57	5
29/05/2023	17	7	2,2		20,7	69	1004	482	0	2	0,1			12		62	3,4
29/05/2023	18	6	2,2		20,3	71	1003	253	0	2	0,1			13		51	3,2
29/05/2023	19	7	2,1		19,1	75	1004	74	0	3	0,1			11		48	3,1
29/05/2023	20	7	0,5		18,4	77	1003	3	0	2	0,1			11		42	1
29/05/2023	21	8	1,2		18,4	79	1004	1	0	3	0,1			12		28	1,9
29/05/2023	22	7	1,2		17,8	82	1005	1	0	3	0,1			10		40	1,7
29/05/2023	23	4	0,7		17,4	82	1005	1	0	2	0,1			6		47	1,2
30/05/2023	00	9	0,5		16,7	83	1005	1	0	2	0,1			12		38	0,9
30/05/2023	01	9	1,3		16,8	84	1006	1	0	2	0,1			13		57	1,8
30/05/2023	02	11	1,9		16,3	85	1007	1	0	4	0,1			15		57	2,7
30/05/2023	03	11	1		16,1	82	1006	1	0	3	0,1			15		50	1,6
30/05/2023	04	13	1		15,5	84	1006	1	0	4	0,1			18		32	1,8
30/05/2023	05	14	0,8		15,1	86	1006	3	0	5	0,1			20		18	1,3
30/05/2023	06	15	1		16,2	82	1007	67	0	4	0,1			23		20	1,6
30/05/2023	07	15	1,3		16,5	78	1006	138	0	4	0,2			25		13	2,2
30/05/2023	08	15	1,1		18,2	73	1006	330	0	5	0,2			26		21	1,9
30/05/2023	09	13	1,4		19,3	75	1006	594	0	6	0,1			19		48	2,4
30/05/2023	10	11	1,7		19,7	75	1007	664	0	6	0,1	13	22	18	41	55	2,8
30/05/2023	11	11	2,5		19,6	76	1007	784	0	6	0,1	16	22	22	46	60	3,8
30/05/2023	12	10	3,1		18,9	79	1007	493	0	5	0,1	11	17	20	34	65	4,8
30/05/2023	13	8	2,9		19,4	77	1007	617	0	5	0,1	22	29	15	63	55	4,3
30/05/2023	14	8	2,8		19,2	76	1007	397	0	5	0,1	20	29	15	60	52	4
30/05/2023	15	7	3		19,5	74	1006	690	0	5	0,1	22	32	14	65	48	3,9
30/05/2023	16	7	2,6		19,7	73	1006	630	0	5	0,1	22	33	16	67	49	3,7
30/05/2023	17	8	2,2		19,5	76	1006	340	0	5	0,1	35	44	19	98	40	3,1
30/05/2023	18	9	1,9		19,3	76	1006	187	0	5	0,1	47	55	20	127	29	2,7
30/05/2023	19	9	0,9		19,1	69	1006	35	0	6	0,1	22	52	19	86	25	1,5
30/05/2023	20	9	0,7		18,6	66	1006	3	0	5	0,1	8	40	18	52	35	1,2
30/05/2023	21	8	1		18,4	71	1006	1	0	4	0,1	2	11	17	14	58	1,5
30/05/2023	22	9	0,7		17,9	76	1006	1	0	4	0,1	2	9	16	12	53	1,1
30/05/2023	23	9	1,1		17,5	78	1006	1	0	3	0,1	2	10	16	12	41	1,7
31/05/2023	00	12	1,1		17	78	1006	1	0	4	0,1	2	11	20	14	28	1,7
31/05/2023	01	13	1		16,7	79	1006	1	0	3	0,1	2	16	23	19	19	1,5
31/05/2023	02	11	1,3		16,1	79	1006	1	0	4	0,1	2	11	20	14	26	2,1
31/05/2023	03	8	1,3		15,5	78	1006	1	0	3	0,1	2	4	14	7	35	2,1
31/05/2023	04	8	0,9		15	79	1006	1	0	4	0,1	2	7	14	10	30	1,5
31/05/2023	05	10	1		14,5	81	1007	3	0	4	0,1	6	29	18	39	7	1,5
31/05/2023	06	13	1,2		15,3	78	1007	65	0	4	0,1	18	35	25	62	6	1,9
31/05/2023	07	13	0,9		17,5	70	1006	204	0	4	0,1	17	28	32	54	15	1,7
31/05/2023	08	12	1,3		19,1	59	1007	452	0	4	0,1	11	16	28	32	28	2,1
31/05/2023	09	12	0,6		22,6	50	1005	643	0	4	0,1	13	20	29	41	30	1,4
31/05/2023	10	17	2,5		21,1	63	1005	804	0	5	0,2	48	48	38	121	24	3,1
31/05/2023	11	18	2,6		21,7	59	1005	939	0	5	0,1	33	40	37	91	34	3,3
31/05/2023	12	14	2,7		22,4	54	1005	1015	0	6	0,1	43	51	30	117	38	3,4
31/05/2023	13	13	2,9		22	60	1005	927	0	8	0,1	36	46	26	100	39	3,8
31/05/2023	14	14	3,1		21,8	65	1004	899	0	5	0,1	20	37	26	67	62	4,2
31/05/2023	15	14	3,6		21,5	69	1004	847	0	5	0,1	18	36	24	64	64	4,9
31/05/2023	16	11	3,5		21,2	71	1004	664	0	6	0,1	31	43	22	90	46	4,9
31/05/2023	17	9	2,6		20,9	74	1005	452	0	7	0,1	47	44	18	117	40	3,7
31/05/2023	18	10	2		20,7	74	1004	179	0	6	0,1	33	57	18	108	37	2,9
31/05/2023	19	9	1,8		19,7	79	1005	39	0	6	0,1	5	23	15	30	69	2,7
31/05/2023	20	9	2		19,1	83	1005	3	0	4	0,1	4	20	14	26	72	3,2
31/05/2023	21	8	1,6		19,1	84	1006	1	0	4	0,1	3	19	14	24	68	2,8
31/05/2023	22	8	1,7		18,9	85	1006	1	0	3	0,1	3	14	13	19	75	2,6
31/05/2023	23	7	1,6		18,6	87	1006	1	0	4	0,1	2	5	12	8	75	2,7
01/06/2023	00	11	1,9		18,6	87	1006	1	0	3	0,1	2	3	18	6	76	2,8
01/06/2023	01	21	1,9		18,2	89	1006	1	0	4	0,1	2	6	30	9	76	2,8
01/06/2023	02	25	1,9		17,8	88	1007	1	0	3	0,1	2	8	35	11	72	3,1
01/06/2023	03	18	2,1		17,8	89	1007	1	0	3	0,1	2	7	28	10	62	3,5
01/06/2023	04	18	1,8		17,1	86	1007	1	0	4	0,1	2	8	28	11	55	2,7
01/06/2023	05	21	1,4		17	84	1007	2	0	5	0,1	3	17	31	21	47	2,1
01/06/2023	06	21	1,3		17,2	80	1007	57	0	4	0,1	5	26	32	33	40	2,2
01/06/2023	07	18			18,1	76	1007	223	0	5	0,2			28		46	3,1
01/06/2023	08	17	2,5	357	18,7	78	1007	360	0	6	0,2	13	29	27	48	56	3,9
01/06/2023	09	14	2,4	14	19,6	78	1006	631	0	5	0,1	9	15	19	28	71	3,8
01/06/2023	10	14	2,6	26	19,9	77	1006	798	0	6	0,1	9	18	21	31	73	4,3
01/06/2023	11	12	2,9	51	19,7	77	1006	570	0	5	0,1	11	18	21	34	76	4,5
01/06/2023	12	9	2,9	80	20	75	1006	727	0	5	0,2	18	27	18	55	70	4,3
01/06/2023	13	9	3,2	69	20,2	74	1005	696	0	3	0,1	9	14	15	28	82	4,9
01/06/2023	14	11	3,6	62	19,9	77	1005	684	0	4	0,2	10	15	18	31	81	5,3
01/06/2023	15	11	3,5	61	20,4	76	1005	756	0	4	0,2	14	24	19	46	77	5,3
01/06/2023	16	11	3,7	59	20,1	77	1005	508	0	3	0,1	12	22	20	40	72	5,7
01/06/2023	17	11	2,7	59	19,7	79	1005	149	0	4	0,2	10	23	22	38	66	4,4
01/06/2023	18	10	2,7	52	19,6	79	1005	132	0	3	0,2	6	11	15	19	79	4,2
01/06/2023	19	9	2,2	44	19,2	80	1005	25	0	3	0,2	6	8	14	17	79	3,6
01/06/2023	20	9	1,8	37	18,7	83	1005	2	0	3	0,2	3	5	13	10	78	2,9
01/06/2023	21	10	1,5	23	18,6	84	1005	1	0	3	0,1	2	2	15	5	80	2,5
01/06/2023	22	10	1,4	20	18,6	85	1005	1	0	3	0,1	4	12	13	17	74	2,4
01/06/2023	23	9	1,7	21	18,3	85	1006	1	0	4	0,1	2	2	12	3	82	2,8
02/06/2023	00	9	1,7	24	18,2	85	1006	1	0	2	0,1	2	6	12	9	76	2,8
02/06/2023	01	13	2	348	17,8	88	1006	1	0	3	0,2	2	2	18	4	72	3,2
02/06/2023	02	14	2,3	349	17,5	89	1006	1	0	4	0,2	2	3	18	6	70	3,7
02/06/2023	03	15	2,2	338	17,3	88	1006	1	0	3	0,2	2	5	20	8	64	3,8
02/06/2023	04	18	1,8	330	16,7	86	1006	1	0	4	0,2	2	9	22	12	52	2,8
02/06/2023	05	22	1,4	327	16,5	84	1006	7	0	4	0,2	2	11	27	14	47	2,1
02/06/2023	06	17	1,3	317	17	80	1006	86	0	4	0,2	4	18	21	25	44	2
02/06/2023	07	16	1,9	330	18	74	1006	242	0	5	0,1	7	22	22	32	50	2,8
02/06/2023	08	14	2	352	18,6	74	1006	324	0	5	0,1	9	22	19	36	56	3,2
02/06/2023	09	13	2	16	19,5	72	1005	557	0	4	0,1	10	21	19	37	60	3,2
02/06/2023	10	13	2,4	46	20	72	1005	679	0	4	0,1	11	17	32	33	69	3,8
02/06/2023	11	14	2,6	89	20,3	72	1005	759	0	4	0,1	20	29	42	60	65	3,8
02/06/2023	12	21	3,2	100	20,7	73	1005	1140	0	5	0,1	24	32	86	68	63	4,4
02/06/2023	13	11	2,7	84	20,8	74	1005	1004	0	4	0,1	10	12	19	27	79	4,1
02/06/2023	14	12	3	96	20,8	76	1005	926	0	5	0,1	13	18	40	37	69	4,5
02/06/2023	15	16	3,4	106	20,9	74	1004	853	0	5	0,1	12	19	67	37	73	4,7
02/06/2023	16	10	3,3	107	20,7	76	1003	599	0	5	0,1	33	33	24	83	55	4,5
02/06/2023	17	9	2,9	115	20,3	75	1004	373	0	4	0,1	17	33	13	59	60	4
02/06/2023	18	9	2,6	114	20,2	75	1003	258	0	5	0,1	39	46	14	105	48	3,8
02/06/2023	19	8	1,9	112	19,9	78	1004	84	0	4	0,1	11	30	12	46	61	2,6
02/06/2023	20	8	1,5	112	19,3	81	1004	4	0	4	0,1	6	27	12	36	60	2,1
02/06/2023	21	8	1,5	126	19,1	80	1005	1	0	4	0,1	4	15	11	20	70	2
02/06/2023	22	8	1,5	117	19	81	1005	1	0	3	0,1	3	16	11	20	71	2
02/06/2023	23	8	1,2	111	18,9	82	1005	1	0	4	0,1	2	18	11	21	69	1,8
03/06/2023	00	7	0,7	126	18,8	82	1004	1	0	3	0,1	2	5	11	7	79	1,1
03/06/2023	01	8	0,3	179	18,4	82	1004	1	0	3	0,1	2	8	12	11	69	0,7
03/06/2023	02	12	0,9	290	18,2	84	1004	1	0	4	0,1	2	6	16	9	62	1,4
03/06/2023	03	12	1	328	17,9	85	1004	1	0	4	0,1	2	3	15	6	64	1,5
03/06/2023	04	14	0,8	295	17,5	86	1004	1	0	3	0,1	2	5	18	8	45	1,3
03/06/2023	05	14	1,6	295	17,1	86	1005	4	0	3	0,1	2	4	17	7	55	2,3
03/06/2023	06	14	0,3	270	17,8	84	1004	72	0	4	0,1	2	7	18	10	48	0,7
03/06/2023	07	14	1	351	18,8	80	1004	238	0	4	0,1	3	7	19	12	57	1,6
03/06/2023	08	14	1,4	80	19,5	76	1005	375	0	4	0,1	11	20	18	37	48	1,9
03/06/2023	09	11	1,7	70	19,9	73	1005	496	0	4	0,1	10	19	14	35	53	2,4
03/06/2023	10	13	2,4	109	20,1	76	1006	802	0	5	0,1	5	7	17	15	66	3,2
03/06/2023	11	14	2,5	105	20,3	76	1006	941	0	5	0,1	6	8	18	17	66	3,5
03/06/2023	12	9	2,9	108	20,7	75	1005	1029	0	4	0,1	4	4	12	11	82	4,1
03/06/2023	13	7	3,5	106	20,9	75	1005	1010	0	4	0,1	4	2	10	6	90	4,7
03/06/2023	14	7	3,7	106	21	74	1005	970	0	5	0,1	8	12	11	23	78	5
03/06/2023	15	7	3,3	112	20,8	73	1005	485	0	5	0,1	10	16	11	32	66	4,6
03/06/2023	16	7	2,8	110	20,3	76	1005	256	0	4	0,1	17	24	10	50	61	4,1
03/06/2023	17	7	2,1	86	20,5	72	1004	245	0	5	0,1	27	35	9	77	47	3,3
03/06/2023	18	5	2	76	21,2	70	1004	299	0	5	0,1	10	20	8	35	53	3,2
03/06/2023	19	5	2,2	99	20,2	75	1005	61	0	4	0,1	7	15	7	26	63	3,1
03/06/2023	20	5	1,7	100	19,6	76	1004	2	0	4	0,1	4	16	6	22	58	2,7
03/06/2023	21	4	1,1	107	19,3	78	1004	1	0	4	0,1	3	12	5	15	62	1,6
03/06/2023	22	4	1	66	19,1	79	1005	1	0	2	0,1	2	6	6	9	67	1,4
03/06/2023	23	4	1,5	106	19	81	1005	1	0	3	0,1	2	6	6	8	67	2
04/06/2023	00	5	1,4	116	19	82	1006	1	0	4	0,1	2	11	6	14	62	1,9
04/06/2023	01	5	1	118	19	81	1005	1	0	4	0,1	2	5	6	8	73	1,5
04/06/2023	02	7	1,1	322	18,4	82	1005	1	0	3	0,1	2	3	9	5	58	1,6
04/06/2023	03	8	1,3	295	17,9	84	1005	1	0	4	0,1	2	2	10	4	55	1,8
04/06/2023	04	7	1,5	296	17,8	85	1005	1	0	4	0,1	2	2	9	3	61	2,2
04/06/2023	05	9	0,9	227	17,5	84	1004	2	0	3	0,1	2	5	12	8	33	1,5
04/06/2023	06	11	0,7	227	17,4	83	1005	32	0	4	0,1	2	10	15	14	17	1,3
04/06/2023	07	12	0,8	202	18,3	81	1005	152	0	5	0,1	5	10	16	17	20	1,4
04/06/2023	08	11	1,1	185	19,4	78	1005	322	0	3	0,1	5	4	15	11	37	1,8
04/06/2023	09	8	0,7	138	21,5	70	1004	572	0	3	0,1	4	5	11	10	51	1,5
04/06/2023	10	9	2,5	107	20,9	73	1006	827	0	4	0,1	5	6	11	13	61	3,2
04/06/2023	11	7	3	106	21	71	1006	938	0	3	0,1	4	2	10	6	74	3,8
04/06/2023	12	6	3,4	102	21,2	69	1005	1042	0	4	0,1	4	2	7	7	75	4,5
04/06/2023	13	8	3,5	93	21,3	72	1005	948	0	5	0,1	4	3	12	8	76	5
04/06/2023	14	5	3,5	83	21,8	70	1005	990	0	4	0,1	8	10	14	22	66	5,5
04/06/2023	15	6	3,3	78	21,7	71	1005	873	0	4	0,1	8	10	15	22	71	5,2
04/06/2023	16	5	2,4	74	20,8	73	1005	215	0	4	0,1	4	5	8	10	70	3,8
04/06/2023	17	5	2,1	83	20,5	74	1005	157	0	4	0,1	7	18	9	29	61	3,3
04/06/2023	18	5	2,1	95	20,8	74	1005	239	0	5	0,1	4	10	9	16	71	3,1
04/06/2023	19	5	1,8	98	20,4	76	1005	56	0	4	0,1	4	15	9	22	69	2,8
04/06/2023	20	5	1,8	102	19,9	78	1005	2	0	4	0,1	4	10	7	15	81	2,4
04/06/2023	21	5	1,2	112	19,6	77	1006	1	0	3	0,1	3	17	7	21	68	1,8
04/06/2023	22	5	0,7	117	19,5	77	1006	1	0	4	0,1	2	13	7	16	70	1,2
04/06/2023	23	5	1,2	120	19,3	80	1007	1	0	4	0,1	2	3	7	6	75	1,8
05/06/2023	00	5	0,9	118	19,2	80	1007	1	0	4	0,1	2	6	7	9	73	1,4
05/06/2023	01	5	0,4	114	18,8	82	1006	1	0	4	0,1	2	9	8	12	62	0,6
05/06/2023	02	9	0,8	312	18,1	83	1007	1	0	3	0,1	2	4	12	6	54	1,2
05/06/2023	03	9	0,9	294	18	85	1006	1	0	4	0,1	2	2	12	4	57	1,2
05/06/2023	04	9	0,5	272	17,7	85	1006	1	0	3	0,1	2	4	13	6	46	1
05/06/2023	05	10	0,7	253	17,3	85	1006	4	0	3	0,1	2	11	14	14	28	1,2
05/06/2023	06	11	1,1	263	17,6	83	1006	55	0	3	0,2	8	29	18	42	12	1,6
05/06/2023	07	10	0,6	275	19	79	1006	209	0	3	0,2	9	21	16	34	30	1,2
05/06/2023	08	9	1	121	21,1	74	1005	445	0	4	0,1	18	34	18	62	39	1,8
05/06/2023	09	8	2,3	111	20,8	74	1006	708	0	4	0,1	20	26	19	56	52	3,2
05/06/2023	10	8	2,7	104	20,9	74	1006	811	0	3	0,1	25	30	15	69	53	3,6
05/06/2023	11	8	2,9	95	21,2	72	1006	936	0	3	0,1	20	26	18	56	61	4,4
05/06/2023	12	8	3,1	87	21,6	71	1005	1008	0	4	0,1	23	30	22	66	60	4,8
05/06/2023	13	7	3,6	99	21,8	69	1005	1020	0	4	0,1	24	29	16	66	62	5,1
05/06/2023	14	6	4,1	106	21,7	70	1005	912	0	4	0,1	34	37	14	88	59	5,6
05/06/2023	15	5	3,7	107	21,8	69	1005	726	0	4	0,1	56	54	14	140	49	5,1
05/06/2023	16	6	3,3	112	21,1	71	1005	379	0	3	0,1	31	46	18	94	54	4,7
05/06/2023	17	5	2,6	103	21,1	72	1004	427	0	3	0,1	28	37	13	79	55	3,8
05/06/2023	18	4	1,8	68	20,8	73	1004	140	0	3	0,1	8	17	8	29	68	2,9
05/06/2023	19	4	1,5	45	20,3	75	1004	42	0	3	0,1	5	19	7	27	62	2,5
05/06/2023	20	4	1,3	57	20	75	1005	3	0	2	0,1	6	23	6	32	62	1,9
05/06/2023	21	4	1,4	74	20	75	1005	1	0	3	0,1	7	24	7	34	59	2
05/06/2023	22	4	1,4	72	20	74	1006	1	0	3	0,1	6	14	6	23	67	2,1
05/06/2023	23	3	0,7	43	19,7	75	1005	1	0	3	0,1	2	10	5	13	68	1,2
06/06/2023	00	3	1,2	20	19,7	77	1006	1	0	2	0,1	2	6	5	9	71	2
06/06/2023	01	4	1,4	329	19,2	80	1006	1	0	3	0,1	2	7	6	10	62	2
06/06/2023	02	6	2,1	320	18,2	82	1007	1	0	2	0,1	2	4	8	6	54	3
06/06/2023	03	6	1,9	315	18,1	83	1007	1	0	3	0,1	2	7	8	10	50	2,8
06/06/2023	04	6	1,8	315	17,9	83	1007	1	0	3	0,1	2	9	8	12	50	2,5
06/06/2023	05	10	1,8	313	17,9	82	1007	3	0	2	0,1	2	7	14	10	52	2,7
06/06/2023	06	6	1,6	303	18,4	80	1007	73	0	3	0,1	3	10	8	14	51	2,6
06/06/2023	07	8	1,9	314	19,2	77	1007	242	0	4	0,1	5	15	13	23	49	2,8
06/06/2023	08	8	1,6	358	20,3	76	1006	397	0	5	0,1	7	14	13	25	52	2,7
06/06/2023	09	5	1,6	45	21,4	73	1006	664	0	4	0,1	11	14	10	31	57	2,6
06/06/2023	10	8	2,2	79	21,7	72	1006	804	0	5	0,1	20	26	24	56	53	3,1
06/06/2023	11	9	2,9	112	21,7	74	1006	926	0	5	0,1	36	47	22	102	42	4
06/06/2023	12	11	3,9	112	21,7	74	1006	958	0	6	0,1	27	40	31	81	53	5,3
06/06/2023	13	8	4,3	111	21,5	74	1006	921	0	4	0,1	17	26	20	53	63	6,2
06/06/2023	14	6	4,5	112	21,6	73	1006	943	0	4	0,1	22	28	22	61	57	6,3
06/06/2023	15	6	4,6	110	21,5	74	1005	814	0	4	0,1	17	25	23	51	62	6,4
06/06/2023	16	7	4,1	104	21,4	74	1005	606	0	5	0,1	45	35	23	104	46	6
06/06/2023	17	7	3,6	107	21,4	74	1005	499	0	4	0,1	30	31	22	77	40	5,4
06/06/2023	18	7	3,1	108	21,3	75	1005	282	0	5	0,1	51	46	16	123	28	4,5
06/06/2023	19	5	2,3	104	20,8	77	1005	81	0	4	0,1	15	26	10	49	39	3,5
06/06/2023	20	6	2,2	70	20,2	79	1005	3	0	4	0,1	14	32	10	53	36	3,4
06/06/2023	21	5	2,3	64	20	80	1006	1	0	2	0,1	9	20	9	33	42	3,6
06/06/2023	22	5	2,3	69	19,9	82	1006	1	0	2	0,1	3	12	8	16	46	3,5
06/06/2023	23	5	2,2	64	19,8	82	1006	1	0	2	0,1	4	19	7	25	38	3,6
07/06/2023	00	5	2,1	72	19,7	82	1006	1	0	2	0,1	4	18	7	24	38	3,2
07/06/2023	01	4	1,8	75	19,6	82	1006	1	0	3	0,1	3	9	6	13	42	2,7
07/06/2023	02	4	1,7	72	19,5	82	1005	1	0	4	0,1	3	9	6	13	42	2,5
07/06/2023	03	4	1,5	68	19,3	83	1005	1	0	4	0,1	3	10	6	15	44	2,1
07/06/2023	04	4	1,3	84	19,3	82	1004	1	0	4	0,1	2	7	6	10	44	1,9
07/06/2023	05	6	0,9	8	19	82	1004	3	0	4	0,1	6	13	9	21	30	1,6
07/06/2023	06	7	1,2	3	19	81	1005	24	0	5	0,1	10	24	12	39	23	1,8
07/06/2023	07	7	1,2	6	19,2	79	1005	67	0	6	0,1	18	33	14	61	18	1,8
07/06/2023	08	8	1,4	2	19,4	78	1005	116	0	5	0,1	16	30	15	55	22	2,2
